market_code,code,所属概念数量,所属概念,股票代码
17,688022,19,换电概念;新型工业化;汽车热管理;比亚迪概念;专精特新;新能源汽车;充电桩;机器人概念;传感器;特斯拉概念;储能;机器视觉;工业互联网;汽车电子;宁德时代概念;华为概念;毫米波雷达;锂电池概念;融资融券,688022.SH
17,600718,43,DRG/DIP;财税数字化;智慧政务;云计算;AI智能体;数据要素;华为昇腾;数据安全;区块链;信创;百度概念;AIGC概念;网络安全;DeepSeek概念;互联网金融;数字货币;数字经济;人工智能;抖音概念(字节概念);智能医疗;智慧城市;独角兽概念;东数西算(算力);车联网(车路协同);华为概念;中国AI 50;养老概念;食品安全;工业互联网;AI应用;无人驾驶;5G;参股保险;机器人概念;智能座舱;医疗器械概念;虚拟电厂;长安汽车概念;比亚迪概念;汽车电子;新能源汽车;融资融券;沪股通,600718.SH
33,300899,4,净水概念;ST板块;污水处理;上海自贸区,300899.SZ
17,688596,13,中芯国际概念;存储芯片;第三代半导体;芯片概念;专精特新;光伏概念;高端装备;储能;氢能源;医疗器械概念;合成生物;沪股通;融资融券,688596.SH
33,000035,15,医疗废物处理;风电;固废处理;生物质能发电;氢能源;绿色电力;碳交易;垃圾分类;一带一路;储能;回购增持再贷款概念;机器人概念;深股通;人工智能;融资融券,000035.SZ
17,600756,19,DRG/DIP;AIGC概念;财税数字化;AI智能体;云计算;在线教育;智慧政务;信创;国资云;同花顺新质50;DeepSeek概念;人工智能;数字孪生;工业互联网;养老概念;国企改革;回购增持再贷款概念;沪股通;融资融券,600756.SH
33,300394,13,共封装光学(CPO);光纤概念;先进封装;5G;英伟达概念;数据中心;华为概念;同花顺新质50;无人驾驶;专精特新;人民币贬值受益;深股通;融资融券,300394.SZ
17,603281,5,有机硅概念;硅能源;光伏概念;人民币贬值受益;沪股通,603281.SH
33,301041,28,5G;富士康概念;PCB概念;数据中心;汽车电子;华为概念;毫米波雷达;新型工业化;比亚迪概念;6G概念;粤港澳大湾区;机器人概念;专精特新;无人机;工业互联网;创投;腾讯概念;信创;职业教育;百度概念;军工;虚拟电厂;商业航天;中俄贸易概念;特高压;智能医疗;柔性直流输电;融资融券,301041.SZ
33,002729,13,福建自贸区;海峡两岸;数据中心;消费电子概念;充电桩;比亚迪概念;汽车电子;家用电器;光伏概念;新能源汽车;储能;风电;融资融券,002729.SZ
151,920405,5,工业互联网;数据中心;融资融券;固态电池;储能,920405.BJ
33,300771,12,无人零售;无人驾驶;智能物流;冷链物流;人脸识别;智慧城市;物联网;换电概念;创投;机器人概念;智能医疗;2025年报预增,300771.SZ
33,001255,14,专精特新;共同富裕示范区;家用电器;光伏概念;比亚迪概念;军工;长三角一体化;高铁;超导概念;新能源汽车;有机硅概念;水利;风电;核电,001255.SZ
17,603077,21,磷化工;金属铅;金属锌;金属铜;草甘膦;化肥;黄金概念;稀土永磁;硅能源;天然气;锂电池概念;光伏概念;回购增持再贷款概念;绿色电力;一带一路;建筑节能;西部大开发;TOPCON电池;参股银行;沪股通;融资融券,603077.SH
33,001266,23,卫星导航;新型工业化;商业航天;车联网(车路协同);农机;物联网;AI智能体;机器人概念;无人驾驶;工业互联网;传感器;换电概念;人工智能;智能座舱;新能源汽车;汽车电子;专精特新;数据中心;充电桩;风电;储能;PCB概念;回购增持再贷款概念,001266.SZ
33,002836,1,烟草,002836.SZ
33,300608,47,云办公;Web3.0;智慧政务;虚拟数字人;云计算;在线教育;AIGC概念;华为鲲鹏;华为欧拉;AI智能体;数据确权;财税数字化;信创;数据安全;多模态AI;数据要素;算力租赁;区块链;鸿蒙概念;电子身份证;职业教育;数字经济;DeepSeek概念;人脸识别;互联网金融;人工智能;东数西算(算力);数字孪生;智慧城市;智能医疗;语音技术;车联网(车路协同);华为概念;物联网;数据中心;6G概念;卫星导航;低空经济;工业互联网;5G;C2M概念;乡村振兴;机器人概念;雄安新区;AI应用;消费电子概念;股权转让(并购重组),300608.SZ
33,000752,4,啤酒概念;ST板块;西部大开发;2025年报预增,000752.SZ
151,920392,3,融资融券;一带一路;股权转让(并购重组),920392.BJ
17,605056,13,特高压;抽水蓄能;风电;高端装备;核电;储能;机器人概念;无人机;军工;职业教育;低空经济;人工智能;沪股通,605056.SH
33,002206,14,俄乌冲突概念;回购增持再贷款概念;人民币贬值受益;一带一路;中俄贸易概念;光伏概念;长三角一体化;创投;海工装备;工业互联网;PEEK材料;新能源汽车;深股通;融资融券,002206.SZ
17,600936,16,数字乡村;西部大开发;无人机;乡村振兴;文化传媒概念;国企改革;DeepSeek概念;智慧政务;鸿蒙概念;AI智能体;机器人概念;5G;AI应用;股权转让(并购重组);沪股通;融资融券,600936.SH
17,600745,26,先进封装;AI手机;无线耳机;汽车芯片;第三代半导体;芯片概念;智能穿戴;消费电子概念;智能座舱;小米概念;苹果概念;AI PC;汽车电子;同花顺果指数;人民币贬值受益;英伟达概念;虚拟现实;液冷服务器;5G;车联网(车路协同);华为概念;同花顺漂亮100;数据中心;股权转让(并购重组);沪股通;融资融券,600745.SH
151,920119,5,智能物流;高端装备;固态电池;新股与次新股;融资融券,920119.BJ
33,300016,14,脑机接口;阿尔茨海默概念;基因测序;创新药;医药电商;智能医疗;仿制药一致性评价;AI应用;2025年报预增;人工智能;独角兽概念;京津冀一体化;创投;专精特新,300016.SZ
33,002136,4,钛白粉概念;磷化工;锂电池概念;国企改革,002136.SZ
33,000680,15,雅下水电概念;国企改革;一带一路;人民币贬值受益;高端装备;雄安新区;垃圾分类;乡村振兴;无人驾驶;机器人概念;中俄贸易概念;新型城镇化;人工智能;融资融券;深股通,000680.SZ
33,002323,10,HJT电池;数字乡村;光伏概念;光伏建筑一体化;智慧城市;储能;绿色电力;一带一路;国企改革;融资融券,002323.SZ
17,600516,14,石墨电极;钠离子电池;锂电池概念;固态电池;石墨烯;可控核聚变;核电;西部大开发;碳纤维;工业互联网;参股银行;人工智能;沪股通;融资融券,600516.SH
17,688092,13,低空经济;专精特新;机器视觉;机器人概念;飞行汽车(eVTOL);人工智能;新型工业化;人民币贬值受益;高端装备;DeepSeek概念;商业航天;人形机器人;融资融券,688092.SH
33,300984,3,2025年报预增;深股通;融资融券,300984.SZ
33,001268,2,成飞概念;粤港澳大湾区,001268.SZ
33,300211,9,血氧仪;医疗器械概念;物联网;传感器;ST板块;智能穿戴;消费电子概念;人工智能;芯片概念,300211.SZ
33,002042,16,乡村振兴;C2M概念;职业教育;创投;新疆振兴;中俄贸易概念;农业种植;粤港澳大湾区;DeepSeek概念;绿色电力;工业互联网;算力租赁;东数西算(算力);数据中心;深股通;融资融券,002042.SZ
33,300154,6,比亚迪概念;机器人概念;专精特新;创投;回购增持再贷款概念;芯片概念,300154.SZ
33,300686,14,柔性屏(折叠屏);OLED;智能穿戴;消费电子概念;富士康概念;固态电池;石墨烯;比亚迪概念;小米概念;新能源汽车;机器人概念;虚拟现实;华为概念;回购增持再贷款概念,300686.SZ
33,000801,27,军民融合;大飞机;卫星导航;商业航天;军工;军工信息化;低空经济;无人机;WiFi 6;同花顺新质50;华为概念;智能座舱;专精特新;人工智能;数字经济;智能家居;消费电子概念;数据要素;DeepSeek概念;智能物流;西部大开发;PCB概念;国企改革;回购增持再贷款概念;物业管理;深股通;融资融券,000801.SZ
33,300741,8,烟草;人造肉;西部大开发;一带一路;宠物经济;新型烟草(电子烟);融资融券;深股通,300741.SZ
17,603926,5,农机;燃料电池;长安汽车概念;新能源汽车;机器人概念,603926.SH
33,002148,14,车联网(车路协同);物联网;低空经济;京津冀一体化;创投;无人机;机器人概念;抖音概念(字节概念);手机游戏;网络游戏;5G;芯片概念;融资融券;深股通,002148.SZ
17,601515,15,烟草;创投;新型烟草(电子烟);比亚迪概念;PET铜箔;PVDF概念;宁德时代概念;固态电池;钠离子电池;锂电池概念;国企改革;医疗器械概念;沪股通;融资融券;股权转让(并购重组),601515.SH
33,002101,19,一体化压铸;华为汽车;农机;新能源汽车;飞行汽车(eVTOL);特斯拉概念;横琴新区;比亚迪概念;国企改革;粤港澳大湾区;低空经济;创投;无人机;汽车电子;宁德时代概念;华为概念;5G;深股通;融资融券,002101.SZ
33,000795,17,稀土永磁;小金属概念;风电;苹果概念;专精特新;新能源汽车;消费电子概念;比亚迪概念;机器人概念;人形机器人;减速器;新型工业化;无线耳机;养老概念;医疗器械概念;深股通;融资融券,000795.SZ
33,002842,3,金属铜;小金属概念;光伏概念,002842.SZ
33,002721,17,黄金概念;小金属概念;国企改革;移动支付;互联网金融;DeepSeek概念;数字货币;区块链;AI智能体;数字经济;智慧政务;人工智能;阿里巴巴概念;AI应用;3D打印;深股通;摘帽,002721.SZ
33,300461,9,新型烟草(电子烟);长三角一体化;新型工业化;苹果概念;无线充电;比亚迪概念;无线耳机;消费电子概念;汽车电子,300461.SZ
17,600596,15,草甘膦;有机硅概念;硅能源;大豆;锂电池概念;玉米;光伏概念;农业种植;转基因;乡村振兴;共同富裕示范区;人形机器人;华为概念;沪股通;融资融券,600596.SH
33,300691,24,智能座舱;无人驾驶;车联网(车路协同);安防;汽车电子;机器视觉;智能物流;物联网;智能穿戴;毫米波雷达;虚拟现实;智慧城市;AI眼镜;MicroLED概念;无人机;机器人概念;消费电子概念;华为概念;比亚迪概念;新能源汽车;人工智能;元宇宙;深股通;融资融券,300691.SZ
33,002083,17,氟化工概念;硅能源;锂电池概念;新能源汽车;托育服务;中俄贸易概念;高铁;军工;人民币贬值受益;回购增持再贷款概念;海工装备;军民融合;一带一路;创投;三胎概念;国企改革;深股通,002083.SZ
33,000576,5,军民融合;军工;军工信息化;第三代半导体;2025年报预增,000576.SZ
33,002787,7,2025年报预增;锂电池概念;长三角一体化;海峡两岸;芯片概念;食品安全;创投,002787.SZ
17,688012,11,中芯国际概念;国家大基金持股;存储芯片;先进封装;芯片概念;同花顺新质50;MiniLED;工业互联网;区块链;沪股通;融资融券,688012.SH
17,603320,2,空气能热泵;家用电器,603320.SH
33,002183,39,5G;芯片概念;存储芯片;消费电子概念;金属回收;东数西算(算力);卫星导航;数据中心;无人机;商业航天;锂电池概念;华为概念;一带一路;低空经济;粤港澳大湾区;创投;信创;国企改革;国产操作系统;储能;云计算;新能源汽车;人工智能;智能物流;DeepSeek概念;充电桩;华为鲲鹏;智能医疗;深圳国企改革;鸿蒙概念;冷链物流;统一大市场;物业管理;医药电商;跨境支付(CIPS);乳业;深股通;融资融券;白酒概念,002183.SZ
17,603615,4,三胎概念;可降解塑料;福建自贸区;沪股通,603615.SH
33,300470,17,军工;核电;海工装备;水利;机器人概念;专精特新;新能源汽车;氢能源;商业航天;储能;国企改革;西部大开发;绿色电力;天然气;煤化工概念;氟化工概念;深股通,300470.SZ
17,600120,13,量子科技;创投;共同富裕示范区;参股保险;国企改革;参股券商;信托概念;参股银行;期货概念;证金持股;中芯国际概念;融资融券;沪股通,600120.SH
17,600388,17,固废处理;钠离子电池;绿色电力;土壤修复;氢能源;风电;回购增持再贷款概念;污水处理;储能;国企改革;PPP概念;专精特新;海峡两岸;机器人概念;华为概念;融资融券;沪股通,600388.SH
17,600312,17,柔性直流输电;特高压;智能电网;风电;核电;充电桩;储能;高端装备;央企国企改革;一带一路;国企改革;机器人概念;工业互联网;数字孪生;沪股通;融资融券;DeepSeek概念,600312.SH
33,001283,23,钠离子电池;新型烟草(电子烟);两轮车;固态电池;智能穿戴;AI眼镜;消费电子概念;锂电池概念;小米概念;比亚迪概念;新能源汽车;机器人概念;人民币贬值受益;储能;动力电池回收;AI PC;粤港澳大湾区;2025年报预增;人形机器人;回购增持再贷款概念;数据中心;人工智能;深股通,001283.SZ
33,300612,31,小红书概念;快手概念;Web3.0;拼多多概念;NFT概念;虚拟数字人;AIGC概念;ChatGPT概念;文化传媒概念;多模态AI;抖音概念(字节概念);AI智能体;网红经济;元宇宙;智慧政务;百度概念;腾讯概念;阿里巴巴概念;区块链;数字乡村;数字经济;人工智能;DeepSeek概念;体育产业;京津冀一体化;机器视觉;AI应用;数据中心;乡村振兴;长安汽车概念;融资融券,300612.SZ
33,002942,3,磷化工;2025年报预增;乡村振兴,002942.SZ
33,001215,4,预制菜;三胎概念;海峡两岸;回购增持再贷款概念,001215.SZ
17,688236,10,牙科医疗;医疗器械概念;智能医疗;2025年报预增;京津冀一体化;专精特新;机器人概念;3D打印;融资融券;沪股通,688236.SH
17,688225,26,智谱AI;数字水印;数据安全;智慧政务;AI智能体;信创;网络安全;鸿蒙概念;数据要素;抖音概念(字节概念);跨境支付(CIPS);阿里巴巴概念;东数西算(算力);DeepSeek概念;车联网(车路协同);人工智能;卫星导航;智慧城市;商业航天;6G概念;工业互联网;5G;AI应用;沪股通;股权转让(并购重组);融资融券,688225.SH
17,688701,4,土壤修复;污水处理;固废处理;融资融券,688701.SH
17,688126,8,国家大基金持股;中芯国际概念;存储芯片;芯片概念;人民币贬值受益;股权转让(并购重组);沪股通;融资融券,688126.SH
33,301687,15,POE胶膜;锂电池概念;PCB概念;光伏概念;新能源汽车;比亚迪概念;苹果概念;注册制次新股;消费电子概念;专精特新;长三角一体化;海峡两岸;深股通;新股与次新股;融资融券,301687.SZ
17,688248,17,柔性直流输电;智能电网;虚拟电厂;风电;储能;无人机;人形机器人;氢能源;机器人概念;低空经济;华为概念;央企国企改革;人工智能;DeepSeek概念;国企改革;沪股通;融资融券,688248.SH
17,601968,5,国企改革;央企国企改革;一带一路;海峡两岸;沪股通,601968.SH
17,603863,1,粤港澳大湾区,603863.SH
33,300617,15,特高压;智能电网;虚拟电厂;光伏概念;电力物联网;氟化工概念;风电;核电;储能;宁德时代概念;充电桩;数据中心;专精特新;腾讯概念;深股通,300617.SZ
