code,所属概念,market_code,股票代码,所属概念数量
301169,数据安全;信创;华为昇腾;云办公;时空大数据;AI智能体;阿里巴巴概念;智慧政务;数据要素;人工智能;腾讯概念;鸿蒙概念;智慧城市;云计算;AIGC概念;华为概念;元宇宙;数字孪生;财税数字化;数据确权;DeepSeek概念;数字经济;数字乡村;蚂蚁集团概念;互联网金融;烟草;跨境电商;跨境支付(CIPS);苹果概念;一带一路;融资融券,33,301169.SZ,31
688281,航空发动机;军工;碳纤维;西部大开发;沪股通;融资融券,17,688281.SH,6
601113,,17,601113.SH,0
688609,移动支付;物联网;安防;人脸识别;无人驾驶;智慧城市;智能家居;虚拟现实;华为概念;低空经济;智慧灯杆;数字孪生;粤港澳大湾区;传感器;机器人概念;智能音箱;人工智能;网络安全;星闪概念;5G;信创;工业互联网;智慧政务;量子科技;鸿蒙概念;无人机;东数西算(算力);数据安全;DeepSeek概念;元宇宙;WiFi 6;华为盘古;消费电子概念;数据中心;养老概念;华为昇腾;水利;两轮车;智能医疗;ChatGPT概念;充电桩;储能;锂电池概念;智能电网;碳交易;共封装光学(CPO);虚拟电厂;融资融券;沪股通,17,688609.SH,49
601615,HJT电池;钙钛矿电池;光伏概念;商业航天;光伏建筑一体化;风电;阿里巴巴概念;储能;海工装备;高端装备;人工智能;芯片概念;绿色电力;氢能源;粤港澳大湾区;2025年报预增;融资融券;沪股通,17,601615.SH,18
600089,柔性直流输电;抽水蓄能;特高压;智能电网;虚拟电厂;超超临界发电;风电;高压快充;绿色电力;核电;充电桩;储能;光伏概念;煤炭概念;雅下水电概念;海工装备;煤化工概念;硅能源;黄金概念;数据中心;新疆振兴;一带一路;水利;西部大开发;雄安新区;新能源汽车;工业互联网;天然气;沪股通;融资融券;物联网;创投;数字经济,17,600089.SH,33
002682,航运概念;天然气;统一大市场;网约车;农村电商;新疆振兴;冷链物流;海峡两岸;ETC;乡村振兴;卫星导航;水利;一带一路;国企改革;军工;氢能源;垃圾分类;智慧城市;污水处理;职业教育;燃料电池;车联网(车路协同);机器人概念;人工智能;新能源汽车;充电桩;储能;宁德时代概念,33,002682.SZ,28
300435,天然气;俄乌冲突概念;煤化工概念;可控核聚变;商业航天;新疆振兴;氢能源;碳中和;一带一路;共同富裕示范区;高端装备;储能;芯片概念;深股通,33,300435.SZ,14
301439,充电桩;高压快充;储能;中俄贸易概念;一带一路;新能源汽车;家用电器;海峡两岸;铜缆高速连接;智能家居;比亚迪概念;富士康概念;小米汽车;消费电子概念;小米概念;深股通;融资融券,33,301439.SZ,17
302132,成飞概念;军民融合;大飞机;军工;商业航天;无人机;低空经济;央企国企改革;人形机器人;传感器;机器人概念;专精特新;国企改革;西部大开发;DeepSeek概念;融资融券;股权转让(并购重组);深股通;中字头股票,33,302132.SZ,19
002913,AI PC;富士康概念;PCB概念;MiniLED;汽车电子;5G;数据中心;英伟达概念;小米概念;6G概念;新能源汽车;华为数字能源;华为概念;人民币贬值受益;抖音概念(字节概念);深股通;融资融券,33,002913.SZ,17
603111,高铁;一带一路;高端装备;新能源汽车;机器人概念;无人驾驶;新型工业化;养老概念;工业母机;比亚迪概念;工业互联网;医疗器械概念;充电桩;智能医疗;沪股通,17,603111.SH,15
603856,新疆振兴;抽水蓄能;地下管网;水利;乡村振兴;新型城镇化;一带一路;氢能源;军工,17,603856.SH,9
301277,流感;仿制药一致性评价;合成生物;创新药;幽门螺杆菌概念;CRO概念;减肥药;深股通;融资融券,33,301277.SZ,9
920082,天然气;海工装备;专精特新;融资融券,151,920082.BJ,4
600718,DRG/DIP;财税数字化;AI智能体;AIGC概念;数据要素;智慧政务;区块链;云计算;百度概念;华为昇腾;信创;数据安全;DeepSeek概念;互联网金融;数字货币;网络安全;数字经济;抖音概念(字节概念);人工智能;智能医疗;智慧城市;独角兽概念;车联网(车路协同);东数西算(算力);华为概念;中国AI 50;养老概念;AI应用;食品安全;工业互联网;无人驾驶;机器人概念;智能座舱;5G;医疗器械概念;长安汽车概念;参股保险;比亚迪概念;汽车电子;新能源汽车;虚拟电厂;融资融券;沪股通,17,600718.SH,43
600463,物业管理;垃圾分类;雄安新区;创投;国企改革;京津冀一体化;军民融合,17,600463.SH,7
301155,绿色电力;风电;2025年报预增;海工装备;深股通;融资融券,33,301155.SZ,6
002205,装配式建筑;地下管网;新型城镇化;污水处理;雄安新区;水利;PPP概念;高铁;国企改革;新疆振兴;西部大开发;风电;央企国企改革,33,002205.SZ,13
002637,消毒剂;回购增持再贷款概念;污水处理;一带一路;食品安全;深股通,33,002637.SZ,6
600148,中俄贸易概念;专精特新;新能源汽车;传感器;无人机;换电概念;一带一路;军工;国企改革;央企国企改革,17,600148.SH,10
601595,文化传媒概念;手机游戏;网络游戏;抖音概念(字节概念);IP经济(谷子经济);上海国企改革;乡村振兴;国企改革;沪股通,17,601595.SH,9
300942,流感;宠物经济;医疗器械概念;食品安全;粤港澳大湾区;专精特新;融资融券,33,300942.SZ,7
002603,禽流感;流感;幽门螺杆菌概念;医药电商;仿制药一致性评价;创新药;阿尔茨海默概念;养老概念;京津冀一体化;深股通;融资融券,33,002603.SZ,11
688255,人形机器人;新型工业化;比亚迪概念;传感器;机器人概念;融资融券,17,688255.SH,6
301636,钙钛矿电池;光伏概念;注册制次新股;新能源汽车;专精特新;新股与次新股;融资融券,33,301636.SZ,7
301371,网红经济;医美概念;医药电商;合成生物;医疗器械概念;重组蛋白;黑龙江自贸区;NMN概念;深股通;融资融券,33,301371.SZ,10
002813,车联网(车路协同);无人驾驶;星闪概念;智能座舱;人工智能;机器人概念;卫星导航;汽车电子;百度概念;数据安全;DeepSeek概念,33,002813.SZ,11
300659,数据安全;网络安全;信创;华为鲲鹏;智慧政务;数据确权;鸿蒙概念;华为昇腾;AI智能体;车联网(车路协同);数字经济;DeepSeek概念;人工智能;量子科技;军工信息化;低空经济;军工;芯片概念;AI应用,33,300659.SZ,19
688315,基因测序;医疗器械概念;AI应用;沪股通;融资融券,17,688315.SH,5
300984,2025年报预增;深股通;融资融券,33,300984.SZ,3
603608,C2M概念;AIGC概念;抖音概念(字节概念);网红经济;粤港澳大湾区;跨境电商;股权转让(并购重组);摘帽,17,603608.SH,8
603871,统一大市场;一带一路;中俄贸易概念;冷链物流;PPP概念;智能物流;沪股通;融资融券,17,603871.SH,8
002440,染料;氟化工概念;2025年报预增;消毒剂;深股通;融资融券,33,002440.SZ,6
300837,金属铅;动力电池回收;雅下水电概念;专精特新;固废处理;共同富裕示范区,33,300837.SZ,6
600861,虚拟数字人;职业教育;京津冀一体化;人工智能;乡村振兴;国企改革;一带一路;沪股通,17,600861.SH,8
300631,盐湖提锂;稀土永磁;锂电池概念;专精特新;固态电池;污水处理;垃圾分类;净水概念;光伏概念,33,300631.SZ,9
688244,数据安全;华为鲲鹏;信创;财税数字化;网络安全;智谱AI;军工信息化;云计算;数据要素;抖音概念(字节概念);人工智能;DeepSeek概念;职业教育;华为概念;商业航天;军工;专精特新;AI应用;融资融券,17,688244.SH,19
600757,文化传媒概念;IP经济(谷子经济);知识产权保护;在线教育;托育服务;证金持股;国企改革;沪股通;融资融券,17,600757.SH,9
603529,共享单车;两轮车;钠离子电池;换电概念;鸿蒙概念;新能源汽车;融资融券;沪股通,17,603529.SH,8
001378,参股银行;回购增持再贷款概念;粤港澳大湾区;融资融券,33,001378.SZ,4
300697,金属铜;石墨烯;国企改革;高铁;氢能源;新能源汽车;深股通,33,300697.SZ,7
603311,家用电器;人民币贬值受益;专精特新;PM2.5;新能源汽车;回购增持再贷款概念;大飞机,17,603311.SH,7
600365,ST板块;白酒概念,22,600365.SH,2
300988,智能电网;锂电池概念;光伏概念;储能;比亚迪概念;充电桩;新型工业化;新能源汽车;专精特新;小米汽车;小米概念;汽车热管理;风电;汽车电子;数据中心;一带一路;融资融券,33,300988.SZ,17
002049,存储芯片;汽车芯片;MCU芯片;第三代半导体;芯片概念;消费电子概念;汽车电子;共封装光学(CPO);智能穿戴;5G;军工;车联网(车路协同);物联网;卫星导航;ETC;商业航天;大飞机;人工智能;移动支付;区块链;数字货币;京津冀一体化;深股通;融资融券;同花顺漂亮100,33,002049.SZ,25
688189,创新药;流感;仿制药一致性评价;数字经济;国企改革;融资融券,17,688189.SH,6
002031,减速器;智能物流;机器人概念;机器视觉;工业母机;高端装备;航空发动机;人民币贬值受益;冷链物流;深股通;人形机器人;融资融券,33,002031.SZ,12
002386,磷化工;钛白粉概念;水泥概念;煤炭概念;西部大开发;锂电池概念;绿色电力;氢能源;国企改革;固态电池;回购增持再贷款概念;宁德时代概念;储能;融资融券;深股通,33,002386.SZ,15
300259,智能电网;水利;光伏概念;雄安新区;专精特新;传感器;物联网;华为概念;数字孪生;虚拟现实;数据要素,33,300259.SZ,11
300358,细胞免疫治疗;智能医疗;合成生物;净水概念;人工智能;机器人概念;DeepSeek概念;智能物流;海峡两岸;AI智能体;污水处理;高端装备;融资融券;深股通,33,300358.SZ,14
000582,自由贸易港;统一大市场;国企改革;冷链物流;一带一路;回购增持再贷款概念;乡村振兴;西部大开发;航运概念;安防;机器人概念;华为概念;星闪概念;DeepSeek概念;人工智能;区块链;深股通;融资融券,33,000582.SZ,18
603967,中韩自贸区;自由贸易港;航运概念;统一大市场;中俄贸易概念;冷链物流;高股息精选;智能物流;一带一路;俄乌冲突概念;核电,17,603967.SH,11
301293,脑机接口;智能医疗;民营医院;深股通;融资融券,33,301293.SZ,5
300341,电力物联网;智能医疗;人工智能;数据要素;智能电网;AI应用;机器视觉;医疗器械概念;AI语料;机器人概念;特高压;海峡两岸;福建自贸区;3D打印;芯片概念;国企改革;证金持股;深股通,33,300341.SZ,18
688326,智能座舱;毫米波雷达;商业航天;无人驾驶;车联网(车路协同);汽车电子;华为概念;低空经济;虚拟现实;飞行汽车(eVTOL);比亚迪概念;百度概念;机器人概念;小米汽车;DeepSeek概念;长安汽车概念;新能源汽车;大飞机;回购增持再贷款概念;汽车热管理;融资融券,17,688326.SH,21
300159,成飞概念;军民融合;军工;商业航天;无人机;可控核聚变;航空发动机;卫星导航;大飞机;低空经济;核电;海工装备;专精特新;农机;ST板块;西部大开发;国企改革;乡村振兴;股权转让(并购重组);新疆振兴,33,300159.SZ,20
002265,兵装重组概念;军民融合;军工;军工信息化;无人机;西部大开发;专精特新;长安汽车概念;比亚迪概念;机器人概念;新能源汽车;央企国企改革;无人驾驶;国企改革;汽车电子;融资融券;股权转让(并购重组);深股通,33,002265.SZ,18
920146,融资融券;氢能源;比亚迪概念;新能源汽车,151,920146.BJ,4
920247,飞行汽车(eVTOL);高铁;长安汽车概念;融资融券;航空发动机;海工装备;比亚迪概念;机器人概念;有机硅概念;无人驾驶;新能源汽车;成飞概念;大飞机;军工;人形机器人;低空经济;专精特新;京津冀一体化;PEEK材料,151,920247.BJ,19
300716,华为汽车;长安汽车概念;新能源汽车;智能音箱;军民融合;ST板块;储能;光伏概念;HJT电池;碳中和;TOPCON电池;钙钛矿电池;可降解塑料,33,300716.SZ,13
002295,金属铜;国企改革;数字经济;储能;虚拟电厂;股权转让(并购重组),33,002295.SZ,6
600150,中船系;国产航母;中字头股票;海工装备;军民融合;央企国企改革;军工;高端装备;商业航天;一带一路;风电;国企改革;2025年报预增;DeepSeek概念;同花顺中特估100;同花顺出海50;航运概念;股权转让(并购重组);沪股通;融资融券,17,600150.SH,20
000721,预制菜;职业教育;独角兽概念;国企改革;西部大开发;深股通,33,000721.SZ,6
301353,跨境电商;人民币贬值受益;专精特新;减速器;锂电池概念;融资融券,33,301353.SZ,6
300422,医疗废物处理;净水概念;土壤修复;污水处理;垃圾分类;固废处理;PPP概念;雄安新区;碳中和;西部大开发;国企改革;食品安全;消毒剂;动力电池回收;无人驾驶;天然气,33,300422.SZ,16
605186,AI应用;智能医疗;医药电商;AI语料;数据要素;AI智能体;DeepSeek概念;中俄贸易概念;机器人概念,17,605186.SH,9
000581,汽车热管理;新能源汽车;毫米波雷达;燃料电池;机器人概念;汽车电子;芯片概念;国企改革;人形机器人;氢能源;汽车芯片;参股券商;深股通;融资融券,33,000581.SZ,14
301501,可降解塑料;一带一路;专精特新;深股通;融资融券,33,301501.SZ,5
688018,MCU芯片;星闪概念;中国AI 50;WiFi 6;语音技术;小米概念;芯片概念;AI智能体;抖音概念(字节概念);机器人概念;物联网;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券,17,688018.SH,17
920139,融资融券;汽车芯片;芯片概念;存储芯片;先进封装;中芯国际概念;专精特新;上海自贸区;MCU芯片,151,920139.BJ,9
920110,融资融券;智能家居;横琴新区;专精特新,151,920110.BJ,4
002666,有机硅概念;燃料电池;创投;长安汽车概念;新能源汽车;储能;汽车热管理;比亚迪概念;小米汽车;核电;特斯拉概念;职业教育;金属回收,33,002666.SZ,13
000910,锂电池概念;融资融券,33,000910.SZ,2
002533,柔性直流输电;特高压;智能电网;高压快充;风电;核电;充电桩;超导概念;储能;光伏概念;可控核聚变;数据中心;雅下水电概念;新能源汽车;水利;比亚迪概念;高铁;一带一路;特斯拉概念;机器人概念;长安汽车概念;华为概念;冷链物流;高股息精选;深股通;融资融券,33,002533.SZ,26
600765,国产航母;航空发动机;大飞机;成飞概念;军民融合;商业航天;军工;无人机;海工装备;飞行汽车(eVTOL);低空经济;核电;高端装备;3D打印;机器人概念;汽车热管理;央企国企改革;回购增持再贷款概念;西部大开发;国企改革;沪股通;融资融券;中字头股票,17,600765.SH,23
