market_code,所属概念数量,股票代码,code,所属概念
17,7,600375.SH,600375,互联网金融;垃圾分类;氢能源;燃料电池;换电概念;新能源汽车;沪股通
33,26,300711.SZ,300711,军工信息化;卫星导航;军民融合;华为鲲鹏;低空经济;军工;信创;语音技术;6G概念;人脸识别;数据要素;AI智能体;人工智能;多模态AI;AI应用;5G;核电;工业互联网;高铁;智能电网;粤港澳大湾区;水利;储能;国企改革;抽水蓄能;深股通
17,5,600694.SH,600694,高股息精选;免税店;证金持股;沪股通;融资融券
17,13,605056.SH,605056,高端装备;军工;无人机;机器人概念;低空经济;核电;特高压;人工智能;职业教育;储能;风电;抽水蓄能;沪股通
33,8,002039.SZ,002039,绿色电力;央企国企改革;国企改革;乡村振兴;西部大开发;2026一季报预增;深股通;融资融券
33,15,301287.SZ,301287,足球概念;体育产业;冰雪产业;跨境电商;养老概念;参股银行;一带一路;人民币贬值受益;人工智能;AIGC概念;DeepSeek概念;AI智能体;物联网;消费电子概念;融资融券
17,12,688420.SH,688420,人工智能;AI应用;AI智能体;新型工业化;DeepSeek概念;机器视觉;高端装备;专精特新;金属回收;锂电池概念;动力电池回收;融资融券
17,2,605033.SH,605033,乡村振兴;西部大开发
33,11,300930.SZ,300930,柔性屏(折叠屏);3D打印;专精特新;宁德时代概念;海工装备;锂电池概念;金属回收;共同富裕示范区;风电;抽水蓄能;融资融券
33,5,002695.SZ,002695,预制菜;冷链物流;宠物经济;深股通;融资融券
17,6,603229.SH,603229,CRO概念;创新药;肝炎概念;人民币贬值受益;融资融券;沪股通
33,9,002412.SZ,002412,流感;仿制药一致性评价;肝炎概念;医药电商;幽门螺杆菌概念;创新药;农业种植;参股银行;融资融券
33,4,300132.SZ,300132,合成生物;三胎概念;消毒剂;海峡两岸
17,20,688529.SH,688529,新型工业化;长安汽车概念;人形机器人;机器人概念;智能物流;机器视觉;特斯拉概念;燃料电池;高端装备;小米汽车;新能源汽车;比亚迪概念;人工智能;小米概念;DeepSeek概念;华为概念;氢能源;锂电池概念;固态电池;融资融券
33,15,300787.SZ,300787,智能家居;机器人概念;人民币贬值受益;安防;一带一路;储能;智能穿戴;数据中心(AIDC);宠物经济;无线耳机;无线充电;消费电子概念;苹果概念;锂电池概念;第三代半导体
33,13,300686.SZ,300686,富士康概念;OLED;消费电子概念;柔性屏(折叠屏);智能穿戴;小米概念;比亚迪概念;华为概念;虚拟现实;固态电池;新能源汽车;机器人概念;石墨烯
33,43,300433.SZ,300433,同花顺果指数;AI手机;无线耳机;AI眼镜;智能穿戴;汽车电子;苹果概念;柔性屏(折叠屏);消费电子概念;传感器;智能座舱;OLED;3D打印;小米概念;商业航天;人形机器人;液冷服务器;小米汽车;充电桩;虚拟现实;新型工业化;光伏概念;新型烟草(电子烟);特斯拉概念;比亚迪概念;新能源汽车;华为概念;机器人概念;减速器;元宇宙;工业互联网;TOPCON电池;智能家居;宁德时代概念;人民币贬值受益;蚂蚁集团概念;智能物流;同花顺漂亮100;深股通;玻璃基板;光纤概念;先进封装;融资融券
33,10,300048.SZ,300048,虚拟电厂;充电桩;核电;DeepSeek概念;光伏建筑一体化;储能;光伏概念;可控核聚变;深股通;融资融券
33,10,002647.SZ,002647,东数西算(算力);云计算;移动支付;跨境支付(CIPS);区块链;芯片概念;数字货币;互联网金融;深股通;摘帽
151,10,920106.BJ,920106,两轮车;碳纤维;军工;新能源汽车;飞行汽车(eVTOL);低空经济;农机;融资融券;长安汽车概念;比亚迪概念
33,14,300971.SZ,300971,专精特新;中俄贸易概念;新型工业化;高端装备;新能源汽车;军工;机器视觉;军民融合;人工智能;军工信息化;海工装备;商业航天;工业母机;融资融券
17,10,603275.SH,603275,减速器;新型工业化;机器人概念;专精特新;新能源汽车;工业互联网;物联网;风电;沪股通;融资融券
33,13,002592.SZ,002592,ST板块;网络游戏;文化传媒概念;西部大开发;细胞免疫治疗;燃料电池;长安汽车概念;汽车热管理;华为汽车;专精特新;军工;新能源汽车;华为概念
33,9,301361.SZ,301361,虚拟电厂;智能电网;数据中心(AIDC);储能;专精特新;海工装备;传感器;锂电池概念;融资融券
17,11,600167.SH,600167,生物质能发电;绿色电力;参股保险;文化传媒概念;创投;氢能源;人工智能;AI智能体;华为概念;沪股通;融资融券
151,3,920161.BJ,920161,专精特新;新股与次新股;融资融券
151,46,920249.BJ,920249,新型工业化;飞行汽车(eVTOL);AI应用;无人机;储能;抖音概念(字节概念);汽车芯片;无人驾驶;智能物流;电力物联网;机器人概念;光伏概念;智能穿戴;数字经济;物联网;医疗器械概念;汽车电子;鸿蒙概念;智能家居;传感器;智慧灯杆;芯片概念;汽车热管理;存储芯片;消费电子概念;车联网(车路协同);先进封装;充电桩;星闪概念;工业互联网;百度概念;人脸识别;融资融券;智能座舱;华为海思概念股;华为概念;人形机器人;阿里巴巴概念;安防;一带一路;DeepSeek概念;WiFi 6;两轮车;人工智能;AI智能体;5G
17,4,603059.SH,603059,三胎概念;跨境电商;参股银行;人民币贬值受益
33,9,000504.SZ,000504,细胞免疫治疗;CRO概念;污水处理;国企改革;动力电池回收;锂电池概念;智慧灯杆;股权转让(并购重组);摘帽
17,14,601858.SH,601858,国资云;知识产权保护;中字头股票;在线教育;文化传媒概念;数据要素;DeepSeek概念;数字经济;国企改革;智能医疗;芯片概念;同花顺中特估100;沪股通;融资融券
17,10,688067.SH,688067,三胎概念;医疗器械概念;智能医疗;人工智能;辅助生殖;幽门螺杆菌概念;专精特新;机器视觉;医药电商;融资融券
17,9,603616.SH,603616,地下管网;京津冀一体化;水利;土壤修复;雄安新区;PPP概念;PEEK材料;一带一路;股权转让(并购重组)
33,4,001279.SZ,001279,专精特新;固态电池;深股通;融资融券
33,9,002793.SZ,002793,仿制药一致性评价;医药电商;流感;创新药;幽门螺杆菌概念;民营医院;医疗器械概念;股权转让(并购重组);深股通
17,10,600331.SH,600331,金属锌;金属铜;小金属概念;磷化工;化肥;信托概念;西部大开发;国企改革;融资融券;沪股通
17,3,688428.SH,688428,创新药;沪股通;融资融券
17,6,605155.SH,605155,建筑节能;体育产业;中俄贸易概念;跨境电商;智能家居;人民币贬值受益
17,8,600521.SH,600521,创新药;仿制药一致性评价;阿尔茨海默概念;流感;细胞免疫治疗;合成生物;沪股通;融资融券
33,7,301011.SZ,301011,电子竞技;元宇宙;IP经济(谷子经济);海峡两岸;虚拟现实;粤港澳大湾区;融资融券
17,15,603712.SH,603712,军工信息化;军民融合;大飞机;军工;卫星导航;无人机;DeepSeek概念;商业航天;高铁;京津冀一体化;一带一路;国企改革;6G概念;融资融券;沪股通
33,13,002205.SZ,002205,装配式建筑;新型城镇化;地下管网;水利;雄安新区;PPP概念;污水处理;新疆振兴;西部大开发;高铁;国企改革;央企国企改革;风电
33,9,002949.SZ,002949,装配式建筑;文化传媒概念;新型城镇化;数字经济;人工智能;一带一路;百度概念;粤港澳大湾区;低空经济
33,17,001368.SZ,001368,露营经济;冰雪产业;三胎概念;体育产业;足球概念;中俄贸易概念;宠物经济;一带一路;医疗器械概念;福建自贸区;人工智能;人民币贬值受益;海峡两岸;高股息精选;多模态AI;3D打印;新型烟草(电子烟)
33,16,300719.SZ,300719,军民融合;军工信息化;成飞概念;大飞机;碳纤维;飞行汽车(eVTOL);军工;低空经济;信创;京津冀一体化;无人机;高端装备;商业航天;专精特新;虚拟现实;航空发动机
33,9,001382.SZ,001382,特高压;智能电网;风电;核电;储能;光伏概念;机器人概念;深股通;融资融券
33,11,002574.SZ,002574,参股银行;IP经济(谷子经济);共同富裕示范区;C2M概念;租售同权;黄金概念;小金属概念;光伏概念;HJT电池;TOPCON电池;融资融券
33,9,300502.SZ,300502,共封装光学(CPO);芯片概念;5G;中国AI 50;数据中心(AIDC);深股通;人民币贬值受益;西部大开发;融资融券
151,9,920195.BJ,920195,两轮车;特斯拉概念;比亚迪概念;长安汽车概念;一带一路;融资融券;新能源汽车;专精特新;人民币贬值受益
33,8,301359.SZ,301359,中俄贸易概念;专精特新;家用电器;共同富裕示范区;比亚迪概念;新能源汽车;汽车电子;融资融券
33,14,301522.SZ,301522,航空发动机;军民融合;军工;商业航天;高端装备;核电;可控核聚变;专精特新;金属回收;特钢概念;京津冀一体化;芯片概念;深股通;融资融券
151,5,920271.BJ,920271,液冷服务器;低空经济;融资融券;人民币贬值受益;汽车热管理
33,15,300092.SZ,300092,中俄贸易概念;高端装备;核污染防治;军工;一带一路;核电;水利;氢能源;光伏概念;商业航天;西部大开发;可降解塑料;硅能源;天然气;超超临界发电
33,13,300875.SZ,300875,军民融合;核污染防治;食品安全;京津冀一体化;核电;军工;高端装备;锂电池概念;专精特新;低空经济;机器人概念;无人机;融资融券
17,8,600681.SH,600681,天然气;高股息精选;氢能源;京津冀一体化;机器人概念;人形机器人;沪股通;融资融券
17,9,600829.SH,600829,医药电商;流感;民营医院;眼科医疗;宠物经济;冷链物流;黑龙江自贸区;医疗器械概念;沪股通
33,2,002495.SZ,002495,预制菜;创投
17,16,688246.SH,688246,ChatGPT概念;AI智能体;华为鲲鹏;DRG/DIP;专精特新;AI应用;数据要素;阿里巴巴概念;人工智能;华为概念;DeepSeek概念;数字经济;智能医疗;数据中心(AIDC);养老概念;融资融券
151,9,920152.BJ,920152,数据中心(AIDC);钙钛矿电池;储能;专精特新;超级电容;西部大开发;风电;动力电池回收;融资融券
33,11,301187.SZ,301187,家用电器;跨境电商;养老概念;创投;冰雪产业;一带一路;人民币贬值受益;机器人概念;智能穿戴;深股通;融资融券
33,3,300225.SZ,300225,消费电子概念;创投;摘帽
33,20,300873.SZ,300873,新型工业化;工业互联网;数字孪生;机器人概念;人工智能;AI智能体;人形机器人;新能源汽车;粤港澳大湾区;DeepSeek概念;智能物流;数字经济;芯片概念;一带一路;跨境电商;冷链物流;统一大市场;航运概念;深股通;融资融券
33,14,000768.SZ,000768,国产航母;央企国企改革;证金持股;军民融合;西部大开发;大飞机;国企改革;军工;无人机;低空经济;商业航天;深股通;融资融券;中字头股票
17,15,688288.SH,688288,EDR概念;车联网(车路协同);智慧城市;数据要素;星闪概念;人工智能;物联网;两轮车;腾讯概念;汽车热管理;无人驾驶;专精特新;智能座舱;汽车电子;融资融券
33,11,301202.SZ,301202,液冷服务器;数据中心(AIDC);东数西算(算力);腾讯概念;阿里巴巴概念;换电概念;机器人概念;储能;光纤概念;深股通;融资融券
33,13,301083.SZ,301083,人脸识别;智慧城市;新型城镇化;人工智能;安防;数字经济;工业互联网;DeepSeek概念;车联网(车路协同);专精特新;机器人概念;充电桩;融资融券
33,12,301107.SZ,301107,农机;乡村振兴;无人机;机器人概念;西部大开发;专精特新;新能源汽车;氢能源;传感器;减速器;汽车电子;融资融券
151,18,920363.BJ,920363,高端装备;车联网(车路协同);融资融券;机器人概念;专精特新;传感器;机器视觉;安防;新型城镇化;军民融合;军工;卫星导航;农机;商业航天;DeepSeek概念;生态农业;无人机;无人驾驶
151,3,920126.BJ,920126,煤化工概念;新股与次新股;融资融券
17,33,688097.SH,688097,共封装光学(CPO);富士康概念;苹果概念;5G;AI眼镜;芯片概念;华为手机;消费电子概念;智能穿戴;汽车电子;光伏概念;MR(混合现实);固态电池;储能;充电桩;宁德时代概念;锂电池概念;华为概念;新能源汽车;机器视觉;无人机;特斯拉概念;换电概念;新型工业化;低空经济;机器人概念;人形机器人;高端装备;工业互联网;一带一路;智能物流;沪股通;融资融券
33,4,300583.SZ,300583,维生素;辅助生殖;合成生物;肝炎概念
17,9,601619.SH,601619,绿色电力;风电;碳交易;智能电网;储能;氢能源;西部大开发;沪股通;融资融券
17,11,603348.SH,603348,两轮车;一体化压铸;飞行汽车(eVTOL);华为汽车;机器人概念;储能;新能源汽车;特斯拉概念;比亚迪概念;融资融券;沪股通
17,12,603293.SH,603293,小米汽车;注册制次新股;无人驾驶;智能座舱;新能源汽车;专精特新;毫米波雷达;汽车电子;MCU芯片;汽车芯片;新股与次新股;融资融券
33,13,301001.SZ,301001,小红书概念;虚拟数字人;拼多多概念;网红经济;AI应用;跨境电商;AI智能体;抖音概念(字节概念);阿里巴巴概念;数字经济;人工智能;DeepSeek概念;融资融券
33,19,302132.SZ,302132,央企国企改革;军民融合;成飞概念;国企改革;西部大开发;大飞机;军工;DeepSeek概念;低空经济;无人机;商业航天;机器人概念;专精特新;人形机器人;传感器;融资融券;股权转让(并购重组);深股通;中字头股票
17,5,688217.SH,688217,数据要素;人工智能;医疗器械概念;基因测序;融资融券
17,7,603608.SH,603608,C2M概念;跨境电商;网红经济;AIGC概念;粤港澳大湾区;抖音概念(字节概念);股权转让(并购重组)
17,12,603266.SH,603266,汽车热管理;无人驾驶;机器人概念;低空经济;新能源汽车;传感器;无人机;智能家居;毫米波雷达;汽车电子;消费电子概念;芯片概念
33,20,002862.SZ,002862,跨境电商;NFT概念;IP经济(谷子经济);三胎概念;AIGC概念;智能音箱;宠物经济;人工智能;网络游戏;ChatGPT概念;人民币贬值受益;手机游戏;DeepSeek概念;百度概念;光伏建筑一体化;充电桩;光伏概念;绿色电力;HJT电池;TOPCON电池
33,17,300650.SZ,300650,5G;传感器;小米概念;无线耳机;汽车电子;芯片概念;智慧灯杆;华为概念;物联网;比亚迪概念;海峡两岸;MiniLED;机器人概念;智慧城市;存储芯片;元宇宙;人民币贬值受益
151,6,920857.BJ,920857,安防;机器人概念;小米概念;西部大开发;融资融券;消费电子概念
