所属概念数量,股票代码,market_code,code,所属概念
7,688337.SH,17,688337,芯片概念;量子科技;DeepSeek概念;跨境电商;2026中报预增;沪股通;融资融券
5,603223.SH,17,603223,天然气;航运概念;2026中报预增;沪股通;融资融券
10,300220.SZ,33,300220,无人零售;人民币贬值受益;元宇宙;NFT概念;区块链;IP经济(谷子经济);数据确权;专精特新;高端装备;3D打印
21,300423.SZ,33,300423,智能电网;智慧政务;智慧城市;安防;智慧灯杆;虚拟电厂;光热发电;水利;数据中心(AIDC);储能;专精特新;风电;商业航天;光伏概念;智能家居;燃料电池;可控核聚变;氢能源;锂电池概念;冷链物流;股权转让(并购重组)
15,300316.SZ,33,300316,第三代半导体;BC电池;存储芯片;先进封装;芯片概念;TOPCON电池;AI眼镜;消费电子概念;光伏概念;培育钻石;新型工业化;数字经济;深股通;智能物流;融资融券
8,920593.BJ,151,920593,先进封装;机器人概念;减速器;医疗器械概念;融资融券;专精特新;人形机器人;3D打印
13,301180.SZ,33,301180,储能;比亚迪概念;苹果概念;智能穿戴;新能源汽车;华为概念;消费电子概念;宁德时代概念;锂电池概念;高压快充;AI眼镜;深股通;融资融券
3,603332.SH,17,603332,长三角一体化;军工;2026中报预增
8,002406.SZ,33,002406,中俄贸易概念;长安汽车概念;工业互联网;新能源汽车;军工;军民融合;2026中报预增;深股通
16,300703.SZ,33,300703,托育服务;体育产业;IP经济(谷子经济);文化传媒概念;跨境电商;宠物经济;三胎概念;共同富裕示范区;一带一路;国企改革;人工智能;人民币贬值受益;绿色电力;智能物流;AIGC概念;深股通
6,002760.SZ,33,002760,数据中心(AIDC);军工;海工装备;金属回收;金属锌;股权转让(并购重组)
13,000796.SZ,33,000796,旅游概念;免税店;冰雪产业;体育产业;养老概念;露营经济;海南自贸区;跨境支付(CIPS);互联网金融;乡村振兴;国企改革;海峡两岸;深股通
8,001316.SZ,33,001316,航空发动机;大飞机;商业航天;低空经济;海峡两岸;AI眼镜;消毒剂;深股通
3,603006.SH,17,603006,新能源汽车;冷链物流;特斯拉概念
6,605080.SH,17,605080,体育产业;共同富裕示范区;人工智能;人民币贬值受益;露营经济;一带一路
17,300350.SZ,33,300350,中俄贸易概念;跨境电商;广东自贸区;数字经济;数据要素;创投;智慧城市;智能物流;统一大市场;碳中和;时空大数据;一带一路;物联网;航运概念;粤港澳大湾区;军工;卫星导航
12,301162.SZ,33,301162,虚拟电厂;碳交易;绿色电力;智能电网;AI应用;风电;储能;人工智能;光伏概念;专精特新;深股通;融资融券
11,300600.SZ,33,300600,国产航母;军民融合;海工装备;军工;核电;商业航天;国企改革;专精特新;机器人概念;风电;储能
8,002318.SZ,33,002318,特钢概念;海工装备;同花顺出海50;核电;可控核聚变;超超临界发电;融资融券;深股通
5,603033.SH,17,603033,可降解塑料;新能源汽车;高铁;沪股通;融资融券
14,688368.SH,17,688368,第三代半导体;汽车芯片;MCU芯片;芯片概念;无线充电;汽车电子;小米概念;英伟达概念;专精特新;数据中心(AIDC);机器人概念;股权转让(并购重组);沪股通;融资融券
18,002916.SZ,33,002916,PCB概念;先进封装;存储芯片;富士康概念;国家大基金持股;苹果概念;汽车电子;5G;芯片概念;数据中心(AIDC);新能源汽车;华为概念;深股通;粤港澳大湾区;央企国企改革;国企改革;2026中报预增;融资融券
3,603235.SH,17,603235,维生素;人民币贬值受益;沪股通
14,300971.SZ,33,300971,专精特新;中俄贸易概念;新型工业化;高端装备;新能源汽车;军工;机器视觉;军民融合;人工智能;军工信息化;海工装备;商业航天;工业母机;融资融券
17,920961.BJ,151,920961,卫星导航;芯片概念;股权转让(并购重组);军工信息化;商业航天;华为概念;无人驾驶;太赫兹;车联网(车路协同);星闪概念;融资融券;毫米波雷达;军工;专精特新;5G;6G概念;低空经济
6,000718.SZ,33,000718,牙科医疗;文化传媒概念;民营医院;医美概念;深股通;融资融券
13,920060.BJ,151,920060,商业航天;一带一路;无人驾驶;毫米波雷达;共封装光学(CPO);充电桩;AI PC;机器人概念;融资融券;消费电子概念;汽车电子;家用电器;PCB概念
13,600644.SH,17,600644,绿色电力;虚拟电厂;天然气;地下管网;充电桩;污水处理;储能;乡村振兴;参股银行;西部大开发;光伏概念;沪股通;融资融券
14,920223.BJ,151,920223,汽车电子;汽车热管理;一带一路;PCB概念;海峡两岸;新能源汽车;融资融券;航空发动机;比亚迪概念;液冷服务器;消费电子概念;储能;富士康概念;专精特新
10,603010.SH,17,603010,OLED;PCB概念;芯片概念;比亚迪概念;新能源汽车;磷化工;锂电池概念;合成生物;融资融券;沪股通
6,000655.SZ,33,000655,金属铜;小金属概念;钒电池;国企改革;深股通;融资融券
18,603045.SH,17,603045,汽车电子;5G;比亚迪概念;新能源汽车;数据中心(AIDC);工业互联网;智能家居;BC电池;智能电网;高铁;充电桩;HJT电池;TOPCON电池;储能;金属回收;黄金概念;2026中报预增;融资融券
2,920371.BJ,151,920371,预制菜;融资融券
7,002289.SZ,33,002289,消费电子概念;算力租赁;数据中心(AIDC);柔性屏(折叠屏);深股通;摘帽;股权转让(并购重组)
7,600707.SH,17,600707,OLED;人民币贬值受益;融资融券;国企改革;西部大开发;玻璃基板;沪股通
10,920106.BJ,151,920106,两轮车;碳纤维;军工;新能源汽车;飞行汽车(eVTOL);低空经济;农机;融资融券;长安汽车概念;比亚迪概念
15,300435.SZ,33,300435,煤化工概念;俄乌冲突概念;新疆振兴;天然气;共同富裕示范区;氢能源;一带一路;碳中和;可控核聚变;海峡两岸;高端装备;商业航天;储能;芯片概念;深股通
16,300814.SZ,33,300814,共封装光学(CPO);铜缆高速连接;先进封装;PCB概念;MiniLED;5G;汽车电子;毫米波雷达;华为数字能源;数据中心(AIDC);新能源汽车;华为概念;华为汽车;一带一路;深股通;融资融券
13,300332.SZ,33,300332,页岩气;天然气;俄乌冲突概念;地下管网;净水概念;PPP概念;污水处理;京津冀一体化;创投;PVDF概念;生物质能发电;融资融券;深股通
18,002591.SZ,33,002591,专精特新;拼多多概念;垃圾分类;军工;智慧城市;军民融合;锂电池概念;腾讯概念;数据要素;抖音概念(字节概念);阿里巴巴概念;文化传媒概念;百度概念;东数西算(算力);固态电池;钠离子电池;绿色电力;超超临界发电
26,002471.SZ,33,002471,航空发动机;军民融合;大飞机;水利;海工装备;军工;高端装备;低空经济;商业航天;一带一路;柔性直流输电;数字经济;无人机;核电;机器人概念;风电;创投;充电桩;智能电网;石墨烯;光伏概念;东数西算(算力);数据中心(AIDC);数字孪生;深股通;融资融券
10,600515.SH,17,600515,免税店;自由贸易港;海南自贸区;物业管理;土地流转;国企改革;跨境电商;低空经济;融资融券;沪股通
5,300927.SZ,33,300927,丙烯酸;草甘膦;国企改革;股权转让(并购重组);融资融券
3,300906.SZ,33,300906,高铁;专精特新;融资融券
8,688212.SH,17,688212,医疗器械概念;智能医疗;人工智能;专精特新;AI应用;机器人概念;沪股通;融资融券
8,300950.SZ,33,300950,人民币贬值受益;碳中和;氢能源;专精特新;固废处理;煤化工概念;股权转让(并购重组);融资融券
20,301131.SZ,33,301131,专精特新;可降解塑料;家用电器;粤港澳大湾区;长安汽车概念;POE胶膜;机器人概念;碳纤维;华为汽车;PEEK材料;小米概念;新能源汽车;无人机;光伏概念;充电桩;HJT电池;钙钛矿电池;TOPCON电池;绿色电力;融资融券
46,000810.SZ,33,000810,鸿蒙概念;空间计算;智能家居;人工智能;文化传媒概念;在线教育;AIGC概念;星闪概念;安防;数字经济;ChatGPT概念;数据要素;物联网;元宇宙;短剧游戏;长安汽车概念;Web3.0;百度概念;家用电器;虚拟现实;腾讯概念;智能音箱;华为概念;西部大开发;MR(混合现实);智能座舱;小米概念;无人机;眼科医疗;储能;智能穿戴;数据中心(AIDC);柔性屏(折叠屏);汽车电子;消费电子概念;5G;AI眼镜;华为海思概念股;WiFi 6;芯片概念;F5G概念;MiniLED;OLED;深股通;2026中报预增;融资融券
18,603186.SH,17,603186,先进封装;PCB概念;MiniLED;芯片概念;消费电子概念;6G概念;5G;毫米波雷达;固态电池;锂电池概念;石墨烯;华为概念;海峡两岸;储能;冷链物流;绿色电力;2026中报预增;沪股通
14,600066.SH,17,600066,高股息精选;冷链物流;露营经济;同花顺出海50;DeepSeek概念;沪股通;融资融券;汽车热管理;车联网(车路协同);氢能源;燃料电池;无人驾驶;动力电池回收;新能源汽车
18,601226.SH,17,601226,风电;核电;储能;海工装备;光伏概念;高端装备;DeepSeek概念;一带一路;燃料电池;雄安新区;京津冀一体化;机器人概念;氢能源;超超临界发电;央企国企改革;国企改革;沪股通;融资融券
38,300364.SZ,33,300364,AI视频;快手概念;AI语料;短剧游戏;智谱AI;ChatGPT概念;知识产权保护;AIGC概念;抖音概念(字节概念);多模态AI;虚拟数字人;NFT概念;Web3.0;百度概念;文化传媒概念;数据确权;腾讯概念;AI应用;阿里巴巴概念;AI智能体;数据要素;元宇宙;在线教育;区块链;鸿蒙概念;数字乡村;IP经济(谷子经济);DeepSeek概念;数字经济;职业教育;人工智能;京津冀一体化;虚拟现实;华为概念;乡村振兴;同花顺出海50;深股通;融资融券
9,000762.SZ,33,000762,盐湖提锂;小金属概念;化肥;锂电池概念;西部大开发;国企改革;央企国企改革;深股通;融资融券
8,600620.SH,17,600620,民营医院;物业管理;养老概念;智能物流;储能;光伏概念;HJT电池;融资融券
39,300115.SZ,33,300115,减速器;人形机器人;华为汽车;特斯拉概念;新型工业化;PEEK材料;机器人概念;传感器;小米概念;新能源汽车;3D打印;无线耳机;虚拟现实;MR(混合现实);无人机;卫星导航;智能穿戴;苹果概念;消费电子概念;AI手机;同花顺果指数;华为概念;AI眼镜;液冷服务器;燃料电池;5G;AI PC;宁德时代概念;充电桩;海峡两岸;粤港澳大湾区;东数西算(算力);储能;芯片概念;锂电池概念;铜缆高速连接;氢能源;深股通;融资融券
40,002657.SZ,33,002657,Web3.0;虚拟数字人;化债概念(AMC概念);数字货币;数据确权;财税数字化;在线教育;ChatGPT概念;AIGC概念;互联网金融;智慧政务;区块链;华为鲲鹏;鸿蒙概念;移动支付;AI应用;智谱AI;短剧游戏;信创;元宇宙;多模态AI;AI智能体;数字经济;DeepSeek概念;百度概念;智慧城市;人工智能;期货概念;腾讯概念;京津冀一体化;阿里巴巴概念;语音技术;算力租赁;工业互联网;华为概念;东数西算(算力);数据中心(AIDC);智能座舱;深股通;融资融券
11,002983.SZ,33,002983,MicroLED概念;MiniLED;消费电子概念;AI眼镜;专精特新;汽车芯片;小米概念;汽车电子;智能家居;华为概念;深股通
6,000608.SZ,33,000608,租售同权;物业管理;西部大开发;粤港澳大湾区;摘帽;股权转让(并购重组)
17,300074.SZ,33,300074,DRG/DIP;在线教育;智慧城市;AI应用;智慧政务;AI智能体;家庭医生;云办公;安防;DeepSeek概念;创投;低空经济;智能医疗;华为概念;无人机;充电桩;储能
12,688299.SH,17,688299,固态电池;锂电池概念;比亚迪概念;专精特新;华为概念;储能;DeepSeek概念;PCB概念;POE胶膜;MiniLED;沪股通;融资融券
2,600241.SH,17,600241,锂电池概念;国企改革
8,000803.SZ,33,000803,固废处理;西部大开发;数字经济;国企改革;工业互联网;物联网;2026中报预增;生物质能发电
7,600239.SH,22,600239,特色小镇;物业管理;ST板块;工业大麻;养老概念;国企改革;西部大开发
16,002386.SZ,33,002386,磷化工;钛白粉概念;水泥概念;煤炭概念;西部大开发;国企改革;氢能源;锂电池概念;固态电池;绿色电力;宁德时代概念;储能;工业互联网;2026中报预增;融资融券;深股通
18,688567.SH,17,688567,钠离子电池;动力电池回收;两轮车;固态电池;锂电池概念;飞行汽车(eVTOL);储能;人形机器人;高压快充;机器人概念;低空经济;人民币贬值受益;新能源汽车;无人机;数据中心(AIDC);国企改革;沪股通;融资融券
24,301307.SZ,33,301307,芯片概念;富士康概念;液冷服务器;5G;东数西算(算力);专精特新;比亚迪概念;华为概念;无人驾驶;新能源汽车;固态电池;储能;充电桩;特斯拉概念;小米汽车;工业互联网;华为汽车;一体化压铸;长安汽车概念;减速器;西部大开发;绿色电力;深股通;融资融券
15,301320.SZ,33,301320,物联网;无人机;智能家居;人工智能;语音技术;鸿蒙概念;小米概念;机器人概念;新型工业化;医疗器械概念;跨境电商;养老概念;汽车电子;PCB概念;融资融券
13,002082.SZ,33,002082,仿制药一致性评价;创新药;阿尔茨海默概念;生物疫苗;流感;肝炎概念;医药电商;ST板块;医疗器械概念;共同富裕示范区;一带一路;2026一季报预增;2026中报预增
10,002833.SZ,33,002833,粤港澳大湾区;专精特新;新型工业化;高端装备;新能源汽车;减速器;高股息精选;机器人概念;DeepSeek概念;深股通
12,920116.BJ,151,920116,军工;军工信息化;DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;卫星导航;商业航天;数据要素;国企改革
10,600630.SH,17,600630,网红经济;三胎概念;跨境电商;物业管理;一带一路;上海自贸区;参股银行;国企改革;上海国企改革;融资融券
10,002588.SZ,33,002588,化肥;磷化工;生态农业;玉米;农村电商;乡村振兴;锂电池概念;数字乡村;深股通;融资融券
11,920100.BJ,151,920100,安防;智能物流;汽车热管理;3D打印;减速器;新股与次新股;融资融券;机器人概念;光伏概念;人形机器人;新型工业化
5,301283.SZ,33,301283,三胎概念;人民币贬值受益;粤港澳大湾区;专精特新;融资融券
15,002892.SZ,33,002892,华为汽车;新型工业化;工业母机;机器人概念;智能家居;无人机;新能源汽车;3D打印;人民币贬值受益;专精特新;小米概念;华为概念;粤港澳大湾区;深股通;融资融券
12,603069.SH,17,603069,海南自贸区;自由贸易港;网约车;旅游概念;跨境电商;国企改革;无人驾驶;充电桩;新能源汽车;股权转让(并购重组);沪股通;融资融券
15,002554.SZ,33,002554,天然气;俄乌冲突概念;股权转让(并购重组);地下管网;污水处理;碳中和;垃圾分类;国企改革;氢能源;碳交易;一带一路;海工装备;人民币贬值受益;云计算;融资融券
7,600801.SH,17,600801,水泥概念;雅下水电概念;一带一路;2026一季报预增;沪股通;融资融券;2026中报预增
1,000782.SZ,33,000782,军工
28,301233.SZ,33,301233,有机硅概念;核污染防治;光伏概念;核电;储能;智能电网;碳纤维;锂电池概念;专精特新;比亚迪概念;风电;氢能源;海工装备;西部大开发;军工;新能源汽车;低空经济;PEEK材料;无人机;商业航天;大飞机;航空发动机;成飞概念;军民融合;农机;减速器;股权转让(并购重组);融资融券
2,300891.SZ,33,300891,钛白粉概念;融资融券
13,603200.SH,17,603200,钠离子电池;固态电池;锂电池概念;低空经济;腾讯概念;海工装备;消毒剂;华为概念;污水处理;数据中心(AIDC);风电;液冷服务器;沪股通
12,603916.SH,17,603916,可控核聚变;军工;核电;建筑节能;房屋检测;水利;雅下水电概念;风电;水泥概念;AI应用;抽水蓄能;融资融券
18,605365.SH,17,605365,福建自贸区;一带一路;跨境电商;海峡两岸;人民币贬值受益;智能物流;家用电器;人工智能;安防;毫米波雷达;智能家居;鸿蒙概念;物联网;机器人概念;华为概念;新型工业化;传感器;沪股通
17,301167.SZ,33,301167,装配式建筑;建筑节能;新型城镇化;房屋检测;地下管网;乡村振兴;智慧城市;数字孪生;国企改革;换电概念;光伏建筑一体化;储能;充电桩;可控核聚变;虚拟电厂;人工智能;融资融券
8,300810.SZ,33,300810,军工;海工装备;人工智能;专精特新;机器人概念;数据中心(AIDC);芯片概念;深股通
6,002293.SZ,33,002293,高股息精选;三胎概念;网红经济;深股通;融资融券;智能家居
12,002866.SZ,33,002866,钠离子电池;AI PC;人民币贬值受益;专精特新;固态电池;华为概念;小米概念;储能;消费电子概念;富士康概念;PCB概念;深股通
8,000831.SZ,33,000831,稀土永磁;小金属概念;央企国企改革;国企改革;深股通;同花顺中特估100;中字头股票;融资融券
48,002579.SZ,33,002579,AI PC;PCB概念;共封装光学(CPO);AI手机;无线耳机;MiniLED;MicroLED概念;AI眼镜;先进封装;新型烟草(电子烟);智能音箱;汽车电子;消费电子概念;5G;OLED;智能穿戴;WiFi 6;柔性屏(折叠屏);毫米波雷达;6G概念;小米概念;数据中心(AIDC);存储芯片;东数西算(算力);芯片概念;储能;比亚迪概念;海峡两岸;新能源汽车;广东自贸区;无人驾驶;物联网;商业航天;卫星导航;粤港澳大湾区;人形机器人;工业互联网;无人机;机器人概念;军工;低空经济;数字经济;创投;医疗器械概念;军民融合;融资融券;养老概念;深股通
9,300164.SZ,33,300164,页岩气;俄乌冲突概念;天然气;新疆振兴;碳中和;西部大开发;一带一路;人民币贬值受益;深股通
8,603817.SH,17,603817,PPP概念;垃圾分类;绿色电力;福建自贸区;污水处理;固废处理;国企改革;海峡两岸
9,920469.BJ,151,920469,碳纤维;比亚迪概念;粤港澳大湾区;专精特新;新能源汽车;机器人概念;融资融券;PEEK材料;消费电子概念
11,300421.SZ,33,300421,减速器;人形机器人;工业母机;机器人概念;高端装备;新能源汽车;卫星导航;高铁;海工装备;风电;深股通
3,605108.SH,17,605108,预制菜;网红经济;沪股通
17,301328.SZ,33,301328,汽车电子;铜缆高速连接;毫米波雷达;智能座舱;光伏概念;比亚迪概念;新能源汽车;人形机器人;数据中心(AIDC);无人驾驶;机器人概念;低空经济;粤港澳大湾区;海峡两岸;储能;深股通;融资融券
10,001336.SZ,33,001336,新型城镇化;污水处理;垃圾分类;共同富裕示范区;创投;固废处理;碳中和;专精特新;氢能源;储能
28,301135.SZ,33,301135,人脸识别;家用电器;智能家居;语音技术;人工智能;机器人概念;物联网;工业互联网;AI智能体;养老概念;DeepSeek概念;医疗器械概念;海峡两岸;空气能热泵;智能医疗;腾讯概念;三胎概念;传感器;宠物经济;锂电池概念;充电桩;毫米波雷达;储能;消费电子概念;汽车电子;芯片概念;PCB概念;融资融券
8,000509.SZ,33,000509,工业母机;网络安全;信创;人民币贬值受益;碳交易;碳中和;国企改革;西部大开发
7,601566.SH,17,601566,网红经济;高股息精选;IP经济(谷子经济);福建自贸区;海峡两岸;融资融券;沪股通
8,600399.SH,17,600399,特钢概念;大飞机;核电;航空发动机;军工;商业航天;沪股通;融资融券
13,301199.SZ,33,301199,新型工业化;长安汽车概念;机器人概念;智能物流;高端装备;工业互联网;人工智能;物联网;新能源汽车;建筑节能;军工;比亚迪概念;融资融券
43,000070.SZ,33,000070,光纤概念;F5G概念;共封装光学(CPO);6G概念;5G;成飞概念;特高压;卫星导航;数据中心(AIDC);传感器;东数西算(算力);军工;无人机;大飞机;深圳国企改革;智慧灯杆;高铁;光伏概念;军工信息化;华为概念;智能电网;低空经济;算力租赁;国资云;粤港澳大湾区;智慧城市;抖音概念(字节概念);阿里巴巴概念;腾讯概念;信创;一带一路;百度概念;人工智能;创投;国企改革;绿色电力;物业管理;深股通;融资融券;2026中报预增;智慧政务;物联网;数字经济
14,001255.SZ,33,001255,水利;共同富裕示范区;高铁;家用电器;军工;核电;长三角一体化;专精特新;新能源汽车;比亚迪概念;风电;有机硅概念;光伏概念;超导概念
9,300926.SZ,33,300926,长安汽车概念;华为汽车;一体化压铸;机器人概念;比亚迪概念;新能源汽车;专精特新;深股通;融资融券
21,002051.SZ,33,002051,水利;华为概念;新型城镇化;冰雪产业;东数西算(算力);人民币贬值受益;污水处理;一带一路;同花顺中特估100;固废处理;央企国企改革;雄安新区;乡村振兴;国企改革;生物质能发电;新疆振兴;深股通;融资融券;储能;液冷服务器;中字头股票
30,002639.SZ,33,002639,可控核聚变;抽水蓄能;雅下水电概念;核电;海工装备;水利;冷链物流;福建自贸区;商业航天;高端装备;一带一路;冰雪产业;数据中心(AIDC);海峡两岸;空气能热泵;体育产业;碳中和;氢能源;液冷服务器;燃料电池;东数西算(算力);华为概念;物联网;数字经济;工业互联网;阿里巴巴概念;天然气;腾讯概念;深股通;融资融券
2,605033.SH,17,605033,乡村振兴;西部大开发
8,601388.SH,17,601388,金属回收;汽车拆解概念;固废处理;人民币贬值受益;海峡两岸;融资融券;2026中报预增;沪股通
4,002719.SZ,33,002719,新疆振兴;ST板块;西部大开发;乳业
6,300831.SZ,33,300831,西部大开发;芯片概念;ST板块;国企改革;柔性直流输电;特高压
20,000903.SZ,33,000903,乡村振兴;西部大开发;ST板块;国企改革;移动支付;人脸识别;智能物流;农机;低空经济;氢能源;华为概念;长安汽车概念;燃料电池;无人机;无人驾驶;机器人概念;新能源汽车;传感器;汽车电子;芯片概念
7,002306.SZ,33,002306,ST板块;新能源汽车;京津冀一体化;NFT概念;TOPCON电池;光伏概念;BC电池
17,601992.SH,17,601992,水泥概念;物业管理;雄安新区;国企改革;装配式建筑;京津冀一体化;一带一路;固废处理;房屋检测;创投;核电;储能;光伏概念;商业航天;可控核聚变;沪股通;融资融券
7,002075.SZ,33,002075,特钢概念;军工;无人机;新能源汽车;华为概念;深股通;融资融券
33,300088.SZ,33,300088,电子纸;AI手机;MicroLED概念;智能座舱;汽车电子;柔性屏(折叠屏);东数西算(算力);OLED;智能穿戴;消费电子概念;苹果概念;先进封装;小米概念;算力租赁;虚拟现实;商业航天;比亚迪概念;华为概念;车联网(车路协同);华为汽车;光伏概念;元宇宙;新能源汽车;特斯拉概念;储能;石墨烯;固态电池;锂电池概念;一带一路;国企改革;深股通;融资融券;玻璃基板
6,600439.SH,22,600439,网红经济;跨境电商;一带一路;参股银行;人民币贬值受益;ST板块
20,688153.SH,17,688153,汽车芯片;芯片概念;WiFi 6;消费电子概念;汽车电子;卫星导航;5G;小米概念;专精特新;比亚迪概念;星闪概念;无人机;新能源汽车;机器人概念;低空经济;人民币贬值受益;京津冀一体化;6G概念;沪股通;融资融券
41,300229.SZ,33,300229,MLOps概念;AI语料;华为盘古;AI视频;多模态AI;ChatGPT概念;华为昇腾;华为鲲鹏;数据安全;智慧政务;AIGC概念;信创;Web3.0;腾讯概念;AI智能体;阿里巴巴概念;AI应用;数据要素;虚拟数字人;网络安全;电子身份证;元宇宙;数字货币;知识产权保护;蚂蚁集团概念;互联网金融;东数西算(算力);DeepSeek概念;数字经济;人工智能;华为概念;数据中心(AIDC);军工信息化;机器人概念;小米概念;军工;专精特新;军民融合;乡村振兴;深股通;融资融券
19,300659.SZ,33,300659,智慧政务;数据安全;网络安全;信创;华为鲲鹏;数据确权;鸿蒙概念;AI应用;AI智能体;数字经济;人工智能;DeepSeek概念;车联网(车路协同);军工信息化;华为昇腾;低空经济;军工;量子科技;芯片概念
24,688561.SH,17,688561,华为欧拉;华为鲲鹏;数字货币;数据安全;鸿蒙概念;AI应用;信创;AIGC概念;AI智能体;区块链;云计算;网络安全;跨境支付(CIPS);DeepSeek概念;数字经济;人工智能;车联网(车路协同);国资云;物联网;星闪概念;量子科技;军工;沪股通;融资融券
16,300226.SZ,33,300226,区块链;多模态AI;AI智能体;AI语料;鸿蒙概念;互联网金融;数据要素;ChatGPT概念;AI应用;百度概念;AIGC概念;DeepSeek概念;人工智能;工业互联网;深股通;融资融券
11,002911.SZ,33,002911,煤化工概念;天然气;高股息精选;国企改革;氢能源;燃料电池;充电桩;储能;粤港澳大湾区;深股通;融资融券
4,605368.SH,17,605368,天然气;高股息精选;DeepSeek概念;沪股通
7,002633.SZ,33,002633,高端装备;核电;海工装备;军民融合;风电;国企改革;股权转让(并购重组)
15,301666.SZ,33,301666,英伟达概念;存储芯片;注册制次新股;快手概念;数据中心(AIDC);小红书概念;专精特新;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;DeepSeek概念;数据安全;新股与次新股;融资融券
11,605287.SH,17,605287,AI视频;虚拟现实;AIGC概念;AI应用;装配式建筑;新型城镇化;短剧游戏;文化传媒概念;光伏建筑一体化;乡村振兴;沪股通
9,301362.SZ,33,301362,PCB概念;专精特新;人民币贬值受益;C2M概念;一带一路;生态农业;高股息精选;深股通;融资融券
7,300994.SZ,33,300994,两轮车;体育产业;跨境电商;中俄贸易概念;三胎概念;人民币贬值受益;融资融券
16,603986.SH,17,603986,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;光伏概念;物联网;锂电池概念;人民币贬值受益;2026中报预增;融资融券;沪股通
27,688170.SH,17,688170,MicroLED概念;先进封装;共封装光学(CPO);第三代半导体;OLED;存储芯片;华为海思概念股;柔性屏(折叠屏);光纤概念;PCB概念;芯片概念;BC电池;PET铜箔;钙钛矿电池;3D打印;商业航天;专精特新;光伏概念;华为概念;高端装备;碳纤维;宁德时代概念;固态电池;锂电池概念;玻璃基板;沪股通;融资融券
43,002819.SZ,33,002819,电子身份证;量子科技;安防;车联网(车路协同);网络安全;国产操作系统;华为海思概念股;虚拟现实;无人驾驶;华为概念;人脸识别;数据安全;数据中心(AIDC);信创;云办公;智慧政务;智慧城市;云计算;数字水印;鸿蒙概念;小米概念;低空经济;5G;智能座舱;小米汽车;高端装备;商业航天;比亚迪概念;汽车电子;数据要素;人工智能;新能源汽车;长安汽车概念;区块链;DeepSeek概念;AI应用;光伏概念;脑机接口;芯片概念;智能医疗;国企改革;存储芯片;深股通
17,300977.SZ,33,300977,房屋检测;装配式建筑;新型城镇化;水利;智慧政务;AI语料;AI应用;数据要素;雄安新区;数字经济;人工智能;智慧城市;碳中和;PM2.5;数据中心(AIDC);芯片概念;融资融券
3,603001.SH,17,603001,C2M概念;跨境电商;体育产业
8,605366.SH,17,605366,有机硅概念;光纤概念;硅能源;光伏概念;一带一路;风电;沪股通;融资融券
21,603088.SH,17,603088,液冷服务器;数据中心(AIDC);专精特新;小米概念;汽车热管理;空气能热泵;比亚迪概念;新型工业化;芯片概念;新能源汽车;高端装备;机器人概念;工业母机;特斯拉概念;宁德时代概念;锂电池概念;氢能源;动力电池回收;国企改革;沪股通;融资融券
20,600596.SH,17,600596,草甘膦;有机硅概念;硅能源;锂电池概念;大豆;2026一季报预增;光伏概念;转基因;玉米;华为概念;液冷服务器;乡村振兴;农业种植;共同富裕示范区;光纤概念;东数西算(算力);人形机器人;沪股通;融资融券;2026中报预增
10,002300.SZ,33,002300,特高压;风电;充电桩;海工装备;核电;军工;光伏概念;海峡两岸;深股通;融资融券
6,601218.SH,17,601218,绿色电力;风电;海工装备;金属回收;融资融券;沪股通
25,300644.SZ,33,300644,PEEK材料;人形机器人;飞行汽车(eVTOL);汽车热管理;碳纤维;机器人概念;特斯拉概念;家用电器;比亚迪概念;无人机;低空经济;高铁;新能源汽车;有机硅概念;高端装备;专精特新;3D打印;可降解塑料;小米概念;毫米波雷达;两轮车;5G;储能;充电桩;特高压
21,688798.SH,17,688798,MCU芯片;汽车芯片;AI眼镜;智能穿戴;芯片概念;5G;消费电子概念;小米概念;传感器;物联网;华为概念;卫星导航;比亚迪概念;专精特新;抖音概念(字节概念);机器人概念;人民币贬值受益;AI手机;AI PC;融资融券;沪股通
8,605598.SH,17,605598,卫星导航;商业航天;无人机;钙钛矿电池;人民币贬值受益;一带一路;土壤修复;沪股通
8,600586.SH,17,600586,建筑节能;光伏建筑一体化;钙钛矿电池;光伏概念;一带一路;特斯拉概念;融资融券;沪股通
12,603966.SH,17,603966,长三角一体化;水利;专精特新;机器人概念;新型工业化;一带一路;换电概念;核电;2026一季报预增;国企改革;沪股通;股权转让(并购重组)
4,600955.SH,17,600955,环氧丙烷;消毒剂;锂电池概念;沪股通
11,300508.SZ,33,300508,工业母机;人形机器人;新型工业化;机器视觉;机器人概念;高端装备;专精特新;工业互联网;物联网;牙科医疗;信创
18,000617.SZ,33,000617,信托概念;新疆振兴;同花顺中特估100;跨境支付(CIPS);参股券商;期货概念;参股银行;数字货币;国企改革;碳中和;西部大开发;氢能源;创投;一带一路;深股通;可控核聚变;中字头股票;融资融券
16,688246.SH,17,688246,ChatGPT概念;AI智能体;华为鲲鹏;DRG/DIP;专精特新;AI应用;数据要素;阿里巴巴概念;人工智能;华为概念;DeepSeek概念;数字经济;智能医疗;数据中心(AIDC);养老概念;融资融券
