所属概念数量,股票代码,market_code,code,所属概念
20,301486.SZ,33,301486,富士康概念;光纤概念;芯片概念;消费电子概念;5G;MR(混合现实);新型工业化;比亚迪概念;虚拟现实;数据中心(AIDC);华为概念;东数西算(算力);高端装备;华为昇腾;粤港澳大湾区;抖音概念(字节概念);阿里巴巴概念;股权转让(并购重组);深股通;融资融券
8,002119.SZ,33,002119,存储芯片;先进封装;芯片概念;专精特新;核电;自由贸易港;深股通;融资融券
2,603255.SH,17,603255,POE胶膜;TOPCON电池
15,600563.SH,17,600563,超级电容;高压快充;数据中心(AIDC);光伏概念;柔性直流输电;特高压;新能源汽车;储能;人形机器人;军工;海峡两岸;高铁;福建自贸区;沪股通;融资融券
22,003031.SZ,33,003031,共封装光学(CPO);光刻机;第三代半导体;6G概念;华为海思概念股;芯片概念;5G;消费电子概念;汽车电子;卫星导航;商业航天;专精特新;比亚迪概念;新能源汽车;华为概念;军工;充电桩;央企国企改革;国企改革;中字头股票;融资融券;深股通
22,301563.SZ,33,301563,存储芯片;PCB概念;MCU芯片;汽车芯片;芯片概念;汽车电子;传感器;商业航天;2026一季报预增;专精特新;物联网;注册制次新股;机器人概念;工业互联网;数据要素;AI智能体;人工智能;智能物流;DeepSeek概念;深股通;新股与次新股;融资融券
2,603036.SH,17,603036,天然气;俄乌冲突概念
11,301141.SZ,33,301141,稀土永磁;消费电子概念;专精特新;5G;新能源汽车;机器人概念;智能音箱;2025年报预增;一带一路;深股通;融资融券
17,688375.SH,17,688375,军工信息化;卫星导航;军民融合;商业航天;6G概念;军工;无人机;毫米波雷达;5G;DeepSeek概念;芯片概念;央企国企改革;第三代半导体;先进封装;国企改革;沪股通;融资融券
12,688737.SH,17,688737,碳纤维;专精特新;新能源汽车;长安汽车概念;储能;燃料电池;固态电池;氢能源;钠离子电池;西部大开发;绿色电力;融资融券
6,688277.SH,17,688277,智能医疗;机器人概念;专精特新;医疗器械概念;沪股通;融资融券
6,002192.SZ,33,002192,锂电池概念;比亚迪概念;粤港澳大湾区;储能;深股通;融资融券
11,300936.SZ,33,300936,PCB概念;芯片概念;毫米波雷达;5G;消费电子概念;卫星导航;专精特新;无人驾驶;储能;华为概念;融资融券
12,300054.SZ,33,300054,存储芯片;中芯国际概念;先进封装;光刻胶;OLED;第三代半导体;芯片概念;柔性屏(折叠屏);锂电池概念;2026一季报预增;深股通;融资融券
6,300868.SZ,33,300868,AI眼镜;消费电子概念;智能穿戴;华为概念;跨境电商;融资融券
10,002647.SZ,33,002647,跨境支付(CIPS);东数西算(算力);移动支付;云计算;区块链;互联网金融;数字货币;芯片概念;深股通;摘帽
8,301629.SZ,33,301629,存储芯片;芯片概念;机器视觉;专精特新;华为概念;比亚迪概念;深股通;融资融券
7,688359.SH,17,688359,PCB概念;PET铜箔;TOPCON电池;HJT电池;光伏概念;沪股通;融资融券
13,301555.SZ,33,301555,MicroLED概念;MiniLED;碳纤维;比亚迪概念;机器人概念;新能源汽车;海峡两岸;PCB概念;低空经济;2025年报预增;无人机;风电;融资融券
15,001309.SZ,33,001309,存储芯片;中芯国际概念;共封装光学(CPO);芯片概念;AI PC;汽车电子;智能穿戴;数据中心(AIDC);专精特新;粤港澳大湾区;2025年报预增;人民币贬值受益;人工智能;融资融券;深股通
16,300035.SZ,33,300035,石墨电极;钠离子电池;硅能源;固态电池;锂电池概念;宁德时代概念;创投;储能;2025年报预增;专精特新;新能源汽车;比亚迪概念;高压快充;PCB概念;融资融券;深股通
13,688092.SH,17,688092,人工智能;DeepSeek概念;人民币贬值受益;新型工业化;机器人概念;专精特新;低空经济;机器视觉;高端装备;飞行汽车(eVTOL);人形机器人;商业航天;融资融券
14,002706.SZ,33,002706,智能电网;数据中心(AIDC);充电桩;光伏概念;储能;换电概念;物联网;华为概念;核电;风电;智能家居;新能源汽车;融资融券;深股通
29,603859.SH,17,603859,军工信息化;航空发动机;新型工业化;智谱AI;数字孪生;ChatGPT概念;信创;人形机器人;大飞机;AI智能体;AIGC概念;云计算;商业航天;军民融合;数据要素;军工;AI应用;工业互联网;人工智能;华为概念;高端装备;比亚迪概念;DeepSeek概念;数字经济;东数西算(算力);核电;5G;京津冀一体化;沪股通
20,688167.SH,17,688167,光纤概念;共封装光学(CPO);光刻机;先进封装;存储芯片;OLED;芯片概念;消费电子概念;MicroLED概念;MR(混合现实);3D打印;智能座舱;机器视觉;无人驾驶;可控核聚变;虚拟现实;医美概念;西部大开发;沪股通;融资融券
21,300802.SZ,33,300802,先进封装;芯片概念;PCB概念;MiniLED;苹果概念;消费电子概念;汽车电子;小米概念;商业航天;机器视觉;比亚迪概念;无人机;特斯拉概念;高端装备;华为概念;光伏概念;储能;人工智能;创投;AI应用;深股通
8,688347.SH,17,688347,国家大基金持股;存储芯片;芯片概念;消费电子概念;上海国企改革;国企改革;沪股通;融资融券
8,300429.SZ,33,300429,光刻胶;芯片概念;先进封装;专精特新;PCB概念;创投;深股通;融资融券
15,002497.SZ,33,002497,固态电池;锂电池概念;宁德时代概念;民爆概念;西部大开发;特斯拉概念;2025年报预增;军民融合;比亚迪概念;工业互联网;军工;机器人概念;雅下水电概念;深股通;融资融券
20,002885.SZ,33,002885,第三代半导体;无线充电;富士康概念;高压快充;数据中心(AIDC);OLED;消费电子概念;5G;汽车电子;光伏概念;小米概念;充电桩;比亚迪概念;华为概念;储能;新能源汽车;华为汽车;2025年报预增;粤港澳大湾区;融资融券
53,000063.SZ,33,000063,6G概念;光纤概念;太赫兹;液冷服务器;芯片概念;5G;消费电子概念;汽车电子;汽车芯片;AI眼镜;AI手机;卫星导航;商业航天;智能穿戴;数据中心(AIDC);比亚迪概念;无人机;新能源汽车;量子科技;虚拟现实;东数西算(算力);星闪概念;中国AI 50;低空经济;物联网;人形机器人;机器人概念;粤港澳大湾区;车联网(车路协同);海峡两岸;储能;网络安全;智慧城市;国产操作系统;元宇宙;百度概念;抖音概念(字节概念);腾讯概念;人工智能;多模态AI;AI智能体;数字经济;水利;ChatGPT概念;DeepSeek概念;区块链;AI应用;智能医疗;乡村振兴;深股通;融资融券;证金持股;同花顺漂亮100
9,300758.SZ,33,300758,染料;AI应用;钠离子电池;专精特新;钙钛矿电池;光刻胶;光伏概念;芯片概念;深股通
9,605186.SH,17,605186,AI语料;医药电商;中俄贸易概念;智能医疗;机器人概念;数据要素;AI智能体;AI应用;DeepSeek概念
15,603328.SH,17,603328,PCB概念;共封装光学(CPO);毫米波雷达;苹果概念;5G;汽车电子;华为概念;比亚迪概念;机器人概念;光伏概念;人民币贬值受益;国企改革;沪股通;证金持股;融资融券
8,301288.SZ,33,301288,污水处理;专精特新;新型城镇化;金属回收;粤港澳大湾区;金属镍;融资融券;摘帽
33,688777.SH,17,688777,新型工业化;人形机器人;航空发动机;数字孪生;华为鲲鹏;大飞机;信创;传感器;网络安全;国产操作系统;数据安全;机器人概念;AIGC概念;工业互联网;AI智能体;华为概念;智慧城市;鸿蒙概念;数据要素;AI应用;人工智能;智能物流;宁德时代概念;DeepSeek概念;核电;海工装备;创投;共同富裕示范区;一带一路;碳中和;碳交易;沪股通;融资融券
11,301349.SZ,33,301349,钠离子电池;光纤概念;固态电池;高压快充;钒电池;锂电池概念;储能;光伏概念;碳纤维;专精特新;融资融券
25,600353.SH,17,600353,光刻机;第三代半导体;先进封装;5G;可控核聚变;柔性直流输电;特高压;东数西算(算力);航空发动机;军工;无人机;核电;智能电网;人形机器人;军民融合;无人驾驶;信创;智慧城市;2025年报预增;风电;虚拟电厂;DeepSeek概念;西部大开发;沪股通;融资融券
38,300184.SZ,33,300184,存储芯片;PCB概念;华为海思概念股;汽车芯片;第三代半导体;MCU芯片;OLED;6G概念;5G;液冷服务器;芯片概念;消费电子概念;汽车电子;数据中心(AIDC);无线耳机;智能穿戴;传感器;小米概念;华为概念;星闪概念;物联网;光伏概念;比亚迪概念;ETC;智能电网;电力物联网;车联网(车路协同);腾讯概念;特斯拉概念;机器人概念;储能;2025年报预增;人工智能;智能家居;独角兽概念;跨境电商;融资融券;深股通
14,300046.SZ,33,300046,第三代半导体;芯片概念;光伏概念;专精特新;柔性直流输电;特高压;充电桩;储能;2025年报预增;海工装备;国企改革;股权转让(并购重组);深股通;融资融券
21,300487.SZ,33,300487,盐湖提锂;金属镍;金属钴;锂电池概念;金属回收;净水概念;小金属概念;减肥药;固废处理;工业大麻;比亚迪概念;专精特新;核污染防治;西部大开发;生物疫苗;碳中和;芯片概念;碳交易;存储芯片;融资融券;深股通
25,300667.SZ,33,300667,光纤概念;第三代半导体;可控核聚变;芯片概念;传感器;量子科技;商业航天;军工;专精特新;海工装备;安防;消费电子概念;光伏概念;钙钛矿电池;食品安全;新型工业化;低空经济;物联网;数据中心(AIDC);水利;虚拟现实;智能电网;工业互联网;数字经济;医美概念
21,300567.SZ,33,300567,国家大基金持股;中芯国际概念;存储芯片;先进封装;OLED;MiniLED;芯片概念;富士康概念;柔性屏(折叠屏);苹果概念;AI眼镜;MR(混合现实);小米概念;机器视觉;比亚迪概念;虚拟现实;华为概念;宁德时代概念;锂电池概念;深股通;融资融券
10,688120.SH,17,688120,中芯国际概念;存储芯片;先进封装;第三代半导体;芯片概念;MicroLED概念;专精特新;国企改革;沪股通;融资融券
13,920060.BJ,151,920060,商业航天;一带一路;无人驾驶;毫米波雷达;共封装光学(CPO);充电桩;AI PC;机器人概念;融资融券;消费电子概念;汽车电子;家用电器;PCB概念
14,688700.SH,17,688700,PCB概念;PET铜箔;华为手机;芯片概念;固态电池;专精特新;锂电池概念;光伏概念;HJT电池;高端装备;2025年报预增;海峡两岸;融资融券;沪股通
6,300861.SZ,33,300861,光伏概念;金属回收;2025年报预增;西部大开发;深股通;融资融券
31,002815.SZ,33,002815,PCB概念;共封装光学(CPO);先进封装;华为手机;AI PC;5G;毫米波雷达;汽车电子;6G概念;消费电子概念;芯片概念;柔性屏(折叠屏);传感器;数据中心(AIDC);东数西算(算力);商业航天;华为概念;无人驾驶;比亚迪概念;无人机;特斯拉概念;军工;人形机器人;机器人概念;粤港澳大湾区;抖音概念(字节概念);阿里巴巴概念;百度概念;腾讯概念;一带一路;深股通
8,300604.SZ,33,300604,国家大基金持股;存储芯片;芯片概念;专精特新;2025年报预增;海峡两岸;融资融券;深股通
27,300499.SZ,33,300499,液冷服务器;数据中心(AIDC);东数西算(算力);汽车电子;特高压;柔性直流输电;可控核聚变;军工;专精特新;比亚迪概念;光伏概念;抖音概念(字节概念);腾讯概念;阿里巴巴概念;充电桩;新能源汽车;储能;核电;宁德时代概念;粤港澳大湾区;锂电池概念;风电;一带一路;中俄贸易概念;天然气;深股通;融资融券
23,000021.SZ,33,000021,存储芯片;先进封装;共封装光学(CPO);第三代半导体;芯片概念;汽车电子;超级电容;无人机;物联网;智能电网;新能源汽车;机器人概念;储能;虚拟电厂;人民币贬值受益;区块链;数字经济;智能物流;深股通;医疗器械概念;央企国企改革;国企改革;融资融券
9,688498.SH,17,688498,共封装光学(CPO);光纤概念;汽车芯片;芯片概念;5G;数据中心(AIDC);西部大开发;沪股通;融资融券
5,603995.SH,17,603995,特钢概念;小金属概念;专精特新;沪股通;融资融券
9,002597.SZ,33,002597,代糖概念;合成生物;煤化工概念;生物质能发电;锂电池概念;固态电池;光伏概念;深股通;融资融券
2,300669.SZ,33,300669,专精特新;深股通
22,688469.SH,17,688469,第三代半导体;汽车芯片;MCU芯片;中芯国际概念;芯片概念;AI眼镜;MicroLED概念;消费电子概念;5G;传感器;数据中心(AIDC);光伏概念;特高压;智能电网;无人驾驶;比亚迪概念;充电桩;新能源汽车;储能;机器人概念;沪股通;融资融券
22,002733.SZ,33,002733,石墨烯;固态电池;钠离子电池;5G;动力电池回收;锂电池概念;新能源汽车;燃料电池;储能;数据中心(AIDC);粤港澳大湾区;专精特新;无人机;氢能源;军工;东数西算(算力);人民币贬值受益;一带一路;阿里巴巴概念;百度概念;深股通;融资融券
10,688061.SH,17,688061,芯片概念;传感器;MCU芯片;消费电子概念;小米概念;先进封装;无人机;机器人概念;新能源汽车;融资融券
24,301308.SZ,33,301308,存储芯片;国家大基金持股;先进封装;AI手机;EDR概念;芯片概念;AI PC;数据中心(AIDC);AI眼镜;消费电子概念;智能穿戴;智能座舱;小米概念;华为概念;数据安全;专精特新;信创;2025年报预增;华为鲲鹏;机器人概念;小米汽车;人民币贬值受益;深股通;融资融券
13,002617.SZ,33,002617,第三代半导体;芯片概念;电力物联网;5G;智能家居;人形机器人;新能源汽车;机器人概念;特斯拉概念;跨境电商;绿色电力;深股通;融资融券
27,688800.SH,17,688800,铜缆高速连接;6G概念;5G;液冷服务器;卫星导航;毫米波雷达;数据中心(AIDC);商业航天;比亚迪概念;专精特新;高压快充;人形机器人;光伏概念;军工;特斯拉概念;低空经济;新能源汽车;机器人概念;充电桩;军民融合;储能;换电概念;2025年报预增;飞行汽车(eVTOL);医疗器械概念;沪股通;融资融券
6,300554.SZ,33,300554,第三代半导体;芯片概念;中芯国际概念;钙钛矿电池;光伏概念;股权转让(并购重组)
14,603078.SH,17,603078,光刻胶;中芯国际概念;存储芯片;OLED;先进封装;芯片概念;专精特新;第三代半导体;氟化工概念;锂电池概念;国企改革;股权转让(并购重组);沪股通;融资融券
11,300809.SZ,33,300809,人形机器人;工业母机;新型工业化;机器人概念;高端装备;专精特新;光刻机;2025年报预增;第三代半导体;一带一路;深股通
10,601991.SH,17,601991,绿色电力;风电;雅下水电概念;储能;核电;沪股通;融资融券;央企国企改革;国企改革;2025年报预增
6,601636.SH,17,601636,建筑节能;硅能源;光伏概念;芯片概念;沪股通;融资融券
9,688652.SH,17,688652,中芯国际概念;存储芯片;芯片概念;专精特新;高端装备;京津冀一体化;国企改革;沪股通;融资融券
