market_code,所属概念数量,所属概念,股票代码,code
33,36,OLED;智能座舱;MR(混合现实);毫米波雷达;无人驾驶;低空经济;无人机;军民融合;虚拟现实;机器视觉;安防;智能穿戴;AI眼镜;华为概念;消费电子概念;芯片概念;百度概念;无线充电;英伟达概念;汽车电子;元宇宙;传感器;比亚迪概念;苹果概念;无线耳机;机器人概念;特斯拉概念;华为汽车;创投;新能源汽车;智能家居;一带一路;人形机器人;深股通;股权转让(并购重组);融资融券,002036.SZ,002036
33,24,存储芯片;共封装光学(CPO);汽车芯片;第三代半导体;消费电子概念;芯片概念;汽车电子;MCU芯片;智能穿戴;5G;军工;ETC;车联网(车路协同);物联网;卫星导航;商业航天;同花顺漂亮100;大飞机;移动支付;数字货币;区块链;人工智能;深股通;融资融券,002049.SZ,002049
33,22,光热发电;光伏概念;储能;核电;海工装备;专精特新;新能源汽车;比亚迪概念;机器人概念;锂电池概念;军工;传感器;家用电器;固态电池;小米概念;华为汽车;汽车热管理;大飞机;芯片概念;5G;深股通;融资融券,300217.SZ,300217
33,12,智能座舱;宁德时代概念;小米汽车;比亚迪概念;小米概念;专精特新;车联网(车路协同);长安汽车概念;物联网;福建自贸区;深股通;融资融券,301600.SZ,301600
33,17,液冷服务器;5G;毫米波雷达;PEEK材料;汽车电子;消费电子概念;无人驾驶;新能源汽车;虚拟现实;特斯拉概念;工业互联网;智能家居;宁德时代概念;一带一路;人民币贬值受益;深股通;融资融券,002937.SZ,002937
17,6,代糖概念;创投;参股券商;国企改革;融资融券;沪股通,600783.SH,600783
17,9,中芯国际概念;光刻胶;先进封装;芯片概念;宁德时代概念;华为海思概念股;专精特新;回购增持再贷款概念;华为概念,603324.SH,603324
17,15,WiFi 6;卫星导航;商业航天;6G概念;汽车芯片;科创次新股;5G;AI眼镜;华为概念;芯片概念;智能穿戴;小米概念;注册制次新股;新股与次新股;融资融券,688790.SH,688790
33,53,AI手机;AI眼镜;星闪概念;智能穿戴;中国AI 50;汽车芯片;汽车电子;消费电子概念;光纤概念;太赫兹;虚拟现实;5G;6G概念;卫星导航;国产操作系统;芯片概念;车联网(车路协同);东数西算(算力);元宇宙;无人机;百度概念;抖音概念(字节概念);多模态AI;物联网;人形机器人;液冷服务器;腾讯概念;网络安全;商业航天;机器人概念;低空经济;AI智能体;ChatGPT概念;智慧城市;人工智能;数据中心;粤港澳大湾区;量子科技;区块链;数字经济;DeepSeek概念;比亚迪概念;新能源汽车;智能医疗;海峡两岸;储能;锂电池概念;乡村振兴;同花顺漂亮100;深股通;融资融券;证金持股;AI应用,000063.SZ,000063
151,17,商业航天;空间计算;西部大开发;智慧城市;融资融券;时空大数据;DeepSeek概念;数据要素;人工智能;华为昇腾;旅游概念;数字乡村;云计算;乡村振兴;华为鲲鹏;多模态AI;数字孪生,920564.BJ,920564
17,11,科创次新股;共封装光学(CPO);汽车芯片;MCU芯片;5G;芯片概念;注册制次新股;海峡两岸;数据中心;新股与次新股;融资融券,688807.SH,688807
33,21,商业航天;军工;低空经济;传感器;高端装备;特斯拉概念;海工装备;华为海思概念股;比亚迪概念;汽车电子;芯片概念;专精特新;核电;消费电子概念;华为概念;储能;宁德时代概念;先进封装;中芯国际概念;深股通;融资融券,300416.SZ,300416
22,10,生态农业;ST板块;乡村振兴;新疆振兴;农机;共同富裕示范区;机器人概念;无人驾驶;数据要素;无人机,603789.SH,603789
33,9,固态电池;宁德时代概念;汽车热管理;新能源汽车;特斯拉概念;高铁;储能;深股通;融资融券,001359.SZ,001359
33,10,新能源汽车;专精特新;空气能热泵;中俄贸易概念;共同富裕示范区;数据中心;污水处理;人工智能;深股通;融资融券,301317.SZ,301317
33,13,2025年报预增;消毒剂;合成生物;锂电池概念;2025三季报预增;固态电池;碳中和;乡村振兴;创投;工业互联网;人工智能;深股通;融资融券,002734.SZ,002734
17,25,氟化工概念;PVDF概念;磷化工;固态电池;氢能源;锂电池概念;钠离子电池;燃料电池;俄乌冲突概念;大飞机;央企国企改革;西部大开发;碳中和;新能源汽车;碳交易;国产航母;国企改革;军工;页岩气;中芯国际概念;液冷服务器;芯片概念;股权转让(并购重组);沪股通;融资融券,600378.SH,600378
33,17,拼多多概念;宠物经济;跨境电商;三胎概念;虚拟数字人;阿里巴巴概念;DeepSeek概念;人工智能;数字经济;AIGC概念;文化传媒概念;虚拟现实;粤港澳大湾区;回购增持再贷款概念;AI应用;2025年报预增;深股通,003010.SZ,003010
33,12,芯片概念;MicroLED概念;虚拟现实;MiniLED;人工智能;智慧城市;西部大开发;体育产业;足球概念;创投;融资融券;深股通,301589.SZ,301589
17,6,国企改革;西部大开发;OLED;人民币贬值受益;融资融券;沪股通,600707.SH,600707
17,5,煤化工概念;京津冀一体化;国企改革;风电;融资融券,600722.SH,600722
17,25,BC电池;钙钛矿电池;PET铜箔;第三代半导体;MicroLED概念;OLED;光伏概念;固态电池;柔性屏(折叠屏);3D打印;宁德时代概念;锂电池概念;先进封装;PCB概念;专精特新;光纤概念;芯片概念;碳纤维;华为海思概念股;存储芯片;高端装备;共封装光学(CPO);商业航天;华为概念;融资融券,688170.SH,688170
17,12,国家大基金持股;存储芯片;中芯国际概念;汽车电子;消费电子概念;中国AI 50;芯片概念;物联网;上海自贸区;同花顺漂亮100;融资融券;沪股通,688981.SH,688981
17,5,光伏概念;一带一路;长三角一体化;融资融券;沪股通,601865.SH,601865
17,13,共封装光学(CPO);PET铜箔;PCB概念;宁德时代概念;固态电池;锂电池概念;新能源汽车;储能;飞行汽车(eVTOL);光伏概念;低空经济;沪股通;融资融券,688388.SH,688388
17,10,先进封装;OLED;第三代半导体;PCB概念;芯片概念;消费电子概念;MiniLED;专精特新;沪股通;融资融券,688401.SH,688401
151,5,无人驾驶;专精特新;新股与次新股;融资融券;人民币贬值受益,920020.BJ,920020
33,16,军民融合;商业航天;军工;军工信息化;高铁;氢能源;无人驾驶;机器人概念;燃料电池;华为概念;区块链;鸿蒙概念;多模态AI;5G;深股通;融资融券,300099.SZ,300099
17,27,数字货币;蚂蚁集团概念;华为昇腾;ChatGPT概念;华为鲲鹏;AI智能体;信创;多模态AI;鸿蒙概念;AIGC概念;区块链;智慧政务;数据要素;跨境支付(CIPS);中国AI 50;互联网金融;DeepSeek概念;人工智能;数字经济;华为概念;AI应用;碳中和;回购增持再贷款概念;碳交易;证金持股;沪股通;融资融券,600570.SH,600570
33,33,智能家居;汽车电子;小米概念;机器人概念;传感器;新能源汽车;人民币贬值受益;智能穿戴;无线耳机;柔性屏(折叠屏);消费电子概念;MiniLED;长三角一体化;MR(混合现实);充电桩;特斯拉概念;虚拟现实;智能音箱;一带一路;苹果概念;海峡两岸;华为概念;无线充电;5G;燃料电池;储能;氢能源;OLED;高压快充;元宇宙;同花顺果指数;深股通;融资融券,002635.SZ,002635
17,12,光伏概念;专精特新;建筑节能;储能;光伏建筑一体化;土壤修复;一带一路;绿色电力;装配式建筑;腾讯概念;沪股通;融资融券,603098.SH,603098
17,6,储能;新能源汽车;新型工业化;专精特新;机器人概念;融资融券,688395.SH,688395
17,8,参股券商;参股银行;PPP概念;国企改革;智慧城市;回购增持再贷款概念;沪股通;融资融券,600350.SH,600350
17,13,汽车热管理;传感器;长安汽车概念;新能源汽车;比亚迪概念;汽车电子;专精特新;燃料电池;氢能源;储能;一带一路;国企改革;沪股通,603013.SH,603013
33,10,装配式建筑;空气能热泵;智能家居;海峡两岸;智能物流;一带一路;物联网;3D打印;回购增持再贷款概念;人民币贬值受益,002084.SZ,002084
17,10,医疗器械概念;专精特新;三胎概念;辅助生殖;智能医疗;人工智能;机器视觉;幽门螺杆菌概念;医药电商;融资融券,688067.SH,688067
33,11,智慧城市;人脸识别;跨境电商;安防;DeepSeek概念;人工智能;机器人概念;机器视觉;智能家居;人民币贬值受益;融资融券,301042.SZ,301042
33,12,页岩气;可燃冰;俄乌冲突概念;天然气;西部大开发;海工装备;氢能源;人工智能;核电;军工;高端装备;股权转让(并购重组),300084.SZ,300084
17,22,成飞概念;军民融合;航空发动机;军工;央企国企改革;低空经济;高端装备;国企改革;西部大开发;传感器;长安汽车概念;华为汽车;汽车热管理;华为概念;新能源汽车;小米汽车;比亚迪概念;小米概念;储能;华为数字能源;融资融券;沪股通,600523.SH,600523
33,7,稀土永磁;新能源汽车;数据中心;光伏概念;消费电子概念;专精特新;深股通,300835.SZ,300835
33,27,无线充电;工业母机;人形机器人;新型工业化;苹果概念;小米概念;智能穿戴;一体化压铸;飞行汽车(eVTOL);机器人概念;消费电子概念;比亚迪概念;新能源汽车;5G;高端装备;工业互联网;无人机;军工;华为概念;低空经济;粤港澳大湾区;储能;人工智能;创投;回购增持再贷款概念;深股通;融资融券,300083.SZ,300083
33,27,车联网(车路协同);无人驾驶;财税数字化;卫星导航;数据安全;百度概念;时空大数据;鸿蒙概念;智能座舱;智慧政务;机器视觉;AI智能体;国产操作系统;DeepSeek概念;智慧城市;人工智能;华为概念;长安汽车概念;华为汽车;小米汽车;机器人概念;汽车电子;小米概念;新能源汽车;AI应用;2025年报预增;融资融券,301221.SZ,301221
22,4,ST板块;智能家居;人民币贬值受益;小金属概念,603838.SH,603838
17,2,POE胶膜;TOPCON电池,603255.SH,603255
33,16,房屋检测;新型城镇化;土壤修复;碳中和;一带一路;水利;食品安全;家用电器;高铁;数字孪生;智慧城市;光伏概念;传感器;特斯拉概念;芯片概念;融资融券,301115.SZ,301115
33,28,Web3.0;云办公;智慧政务;华为鲲鹏;在线教育;军工信息化;数据安全;信创;网络安全;数据要素;区块链;鸿蒙概念;福建自贸区;数字经济;智慧城市;海峡两岸;虚拟现实;安防;人工智能;核污染防治;军工;华为概念;物联网;物业管理;电力物联网;智能电网;融资融券;AI应用,002474.SZ,002474
17,19,宁德时代概念;固态电池;钠离子电池;锂电池概念;比亚迪概念;新能源汽车;消费电子概念;PCB概念;家用电器;注册制次新股;储能;高铁;低空经济;绿色电力;5G;华为概念;数据中心;新股与次新股;融资融券,603271.SH,603271
33,19,液冷服务器;2025年报预增;宁德时代概念;锂电池概念;比亚迪概念;数据中心;光伏概念;储能;充电桩;风电;东数西算(算力);一带一路;粤港澳大湾区;深股通;融资融券;阿里巴巴概念;抖音概念(字节概念);人工智能;智能医疗,002518.SZ,002518
33,11,人形机器人;汽车热管理;汽车电子;机器人概念;新能源汽车;专精特新;空气能热泵;数据中心;冷链物流;深股通;融资融券,301525.SZ,301525
17,14,光伏建筑一体化;光伏概念;氢能源;虚拟电厂;碳交易;储能;碳中和;绿色电力;风电;数据中心;腾讯概念;阿里巴巴概念;沪股通;融资融券,601778.SH,601778
33,9,光刻胶;OLED;第三代半导体;芯片概念;PCB概念;专精特新;粤港澳大湾区;深股通;融资融券,300576.SZ,300576
17,10,脑机接口;智能家居;养老概念;三胎概念;人民币贬值受益;传感器;人工智能;鸿蒙概念;AI智能体;沪股通,603610.SH,603610
17,8,牙科医疗;传感器;医疗器械概念;高端装备;专精特新;芯片概念;沪股通;融资融券,688301.SH,688301
33,5,无人驾驶;一带一路;高铁;高端装备;融资融券,301016.SZ,301016
33,11,工业母机;人形机器人;新型工业化;光刻机;第三代半导体;高端装备;机器人概念;专精特新;一带一路;2025年报预增;深股通,300809.SZ,300809
33,13,存储芯片;芯片概念;卫星导航;数据中心;专精特新;军工;军工信息化;信创;数据安全;国产操作系统;云计算;深股通;融资融券,300302.SZ,300302
33,7,固态电池;光伏概念;锂电池概念;比亚迪概念;专精特新;绿色电力;融资融券,301168.SZ,301168
17,15,PCB概念;共封装光学(CPO);苹果概念;汽车电子;5G;毫米波雷达;比亚迪概念;机器人概念;光伏概念;人民币贬值受益;华为概念;国企改革;沪股通;证金持股;融资融券,603328.SH,603328
33,17,人形机器人;新能源汽车;比亚迪概念;机器人概念;汽车电子;毫米波雷达;低空经济;储能;无人驾驶;数据中心;智能座舱;粤港澳大湾区;光伏概念;铜缆高速连接;海峡两岸;深股通;融资融券,301328.SZ,301328
17,8,存储芯片;国家大基金持股;先进封装;中芯国际概念;芯片概念;氟化工概念;沪股通;融资融券,688549.SH,688549
33,5,碳中和;氢能源;冷链物流;深股通;融资融券,300257.SZ,300257
17,16,PCB概念;液冷服务器;芯片概念;宁德时代概念;比亚迪概念;特斯拉概念;专精特新;固态电池;锂电池概念;高端装备;一体化压铸;回购增持再贷款概念;人工智能;商业航天;沪股通;融资融券,688531.SH,688531
17,10,共封装光学(CPO);PCB概念;5G;毫米波雷达;汽车电子;2025三季报预增;华为概念;工业互联网;沪股通;融资融券,688183.SH,688183
33,9,光刻胶;中芯国际概念;存储芯片;先进封装;2025年报预增;芯片概念;深股通;专精特新;融资融券,300236.SZ,300236
17,11,央企国企改革;京津冀一体化;柔性屏(折叠屏);雄安新区;光伏概念;国企改革;参股保险;医疗器械概念;锂电池概念;固态电池;融资融券,600135.SH,600135
17,13,国产航母;军工信息化;卫星导航;军民融合;军工;无人机;高端装备;央企国企改革;国企改革;2025年报预增;证金持股;沪股通;融资融券,600435.SH,600435
17,8,人形机器人;比亚迪概念;华为汽车;新能源汽车;长安汽车概念;机器人概念;回购增持再贷款概念;国企改革,603239.SH,603239
33,11,医药电商;医美概念;冷链物流;国企改革;医疗器械概念;央企国企改革;智能物流;智能医疗;2025年报预增;深股通;融资融券,000028.SZ,000028
