code,market_code,股票代码,所属概念数量,所属概念
920092,151,920092.BJ,30,AI应用;专精特新;车联网(车路协同);财税数字化;融资融券;算力租赁;碳中和;独角兽概念;物联网;机器视觉;机器人概念;智慧政务;智慧城市;无人驾驶;无人机;新型工业化;数据要素;数据安全;数字孪生;工业互联网;华为鲲鹏;华为盘古;华为概念;信创;人工智能;互联网金融;云计算;DeepSeek概念;东数西算(算力);AIGC概念
603773,17,603773.SH,21,MicroLED概念;MiniLED;先进封装;PET铜箔;OLED;柔性屏(折叠屏);共封装光学(CPO);消费电子概念;光刻机;智能穿戴;存储芯片;汽车电子;6G概念;钙钛矿电池;芯片概念;小米概念;商业航天;华为概念;锂电池概念;卫星导航;沪股通
301418,33,301418.SZ,5,芯片概念;消费电子概念;石墨烯;两轮车;融资融券
603683,17,603683.SH,13,创投;石墨烯;机器人概念;人形机器人;锂电池概念;AI手机;新能源汽车;固态电池;传感器;宁德时代概念;柔性屏(折叠屏);消费电子概念;沪股通
920407,151,920407.BJ,13,智能家居;安防;DeepSeek概念;地下管网;鸿蒙概念;物联网;融资融券;污水处理;无人零售;智慧城市;传感器;人脸识别;专精特新
920578,151,920578.BJ,8,西部大开发;融资融券;机器人概念;新能源汽车;新型工业化;工业母机;工业互联网;专精特新
920642,151,920642.BJ,9,低空经济;融资融券;碳纤维;新能源汽车;小米概念;大飞机;军民融合;军工;专精特新
920533,151,920533.BJ,10,储能;专精特新;融资融券;特斯拉概念;机器人概念;无人驾驶;宁德时代概念;新能源汽车;人民币贬值受益;人形机器人
001306,33,001306.SZ,14,减速器;人形机器人;家用电器;机器人概念;智能家居;共同富裕示范区;工业母机;比亚迪概念;安防;新能源汽车;智能座舱;专精特新;深股通;融资融券
603058,17,603058.SH,11,AIGC概念;AI智能体;烟草;短剧游戏;创投;IP经济(谷子经济);芯片概念;第三代半导体;西部大开发;工业大麻;股权转让(并购重组)
688310,17,688310.SH,4,专精特新;医疗器械概念;高端装备;融资融券
300930,33,300930.SZ,11,柔性屏(折叠屏);3D打印;专精特新;宁德时代概念;金属回收;锂电池概念;海工装备;风电;共同富裕示范区;抽水蓄能;融资融券
002779,33,002779.SZ,7,机器人概念;人民币贬值受益;华为概念;2025年报预增;乡村振兴;融资融券;深股通
300752,33,300752.SZ,15,MicroLED概念;MiniLED;AI PC;智能穿戴;MR(混合现实);AI眼镜;小米概念;虚拟现实;消费电子概念;量子科技;汽车电子;华为概念;小米汽车;比亚迪概念;粤港澳大湾区
300341,33,300341.SZ,17,电力物联网;人工智能;智能电网;数据要素;AI应用;机器人概念;海峡两岸;福建自贸区;特高压;智能医疗;机器视觉;AI语料;医疗器械概念;3D打印;芯片概念;国企改革;深股通
002636,33,002636.SZ,6,PCB概念;2025年报预增;医疗器械概念;消毒剂;深股通;融资融券
920978,151,920978.BJ,12,液冷服务器;长安汽车概念;融资融券;汽车电子;汽车热管理;比亚迪概念;机器人概念;新能源汽车;小米汽车;储能;传感器;专精特新
603045,17,603045.SH,19,汽车电子;5G;数据中心(AIDC);智能电网;HJT电池;比亚迪概念;BC电池;TOPCON电池;智能家居;充电桩;新能源汽车;工业互联网;储能;高铁;2025年报预增;金属回收;黄金概念;股权转让(并购重组);融资融券
920169,151,920169.BJ,13,2025年报预增;高铁;风电;跨境电商;核电;融资融券;成飞概念;商业航天;军民融合;军工;共同富裕示范区;人民币贬值受益;专精特新
600869,17,600869.SH,44,光纤概念;铜缆高速连接;PET铜箔;超导概念;柔性直流输电;特高压;液冷服务器;芯片概念;可控核聚变;数据中心(AIDC);智能电网;商业航天;东数西算(算力);光伏概念;固态电池;核电;宁德时代概念;充电桩;新能源汽车;海工装备;风电;华为概念;储能;军工;特斯拉概念;雅下水电概念;锂电池概念;高端装备;无人机;人形机器人;机器人概念;军民融合;独角兽概念;低空经济;钠离子电池;阿里巴巴概念;回购增持再贷款概念;智慧城市;人工智能;DeepSeek概念;西部大开发;参股银行;沪股通;融资融券
002955,33,002955.SZ,15,托育服务;在线教育;鸿蒙概念;云办公;AI应用;人工智能;体育产业;DeepSeek概念;创投;多模态AI;腾讯概念;人民币贬值受益;华为概念;股权转让(并购重组);深股通
301261,33,301261.SZ,10,减速器;工业母机;人形机器人;机器人概念;专精特新;高端装备;创投;京津冀一体化;深股通;融资融券
000070,33,000070.SZ,39,光纤概念;F5G概念;共封装光学(CPO);6G概念;成飞概念;特高压;5G;卫星导航;军工信息化;军工;大飞机;数据中心(AIDC);无人机;高铁;东数西算(算力);深圳国企改革;低空经济;智能电网;传感器;智慧灯杆;光伏概念;算力租赁;国资云;华为概念;一带一路;粤港澳大湾区;智慧城市;抖音概念(字节概念);信创;腾讯概念;阿里巴巴概念;人工智能;创投;百度概念;国企改革;绿色电力;深股通;物业管理;摘帽
001323,33,001323.SZ,9,高股息精选;跨境电商;DeepSeek概念;鸿蒙概念;人工智能;智能家居;物联网;华为概念;深股通
920719,151,920719.BJ,12,锂电池概念;钠离子电池;融资融券;第三代半导体;石墨电极;石墨烯;燃料电池;氢能源;宁德时代概念;固态电池;光伏概念;专精特新
605318,17,605318.SH,3,智能家居;长三角一体化;装配式建筑
300031,33,300031.SZ,28,数字孪生;虚拟数字人;元宇宙;AI应用;云游戏;手机游戏;网络游戏;人工智能;虚拟现实;数字经济;DeepSeek概念;新型工业化;IP经济(谷子经济);工业互联网;百度概念;车联网(车路协同);创投;机器视觉;机器人概念;华为概念;MR(混合现实);碳中和;人民币贬值受益;传感器;无人驾驶;无人机;深股通;融资融券
603439,17,603439.SH,9,流感;医药电商;阿尔茨海默概念;创新药;三胎概念;西部大开发;专精特新;股权转让(并购重组);沪股通
605566,17,605566.SH,6,染料;2025年报预增;POE胶膜;消费电子概念;HJT电池;光伏概念
688165,17,688165.SH,18,减速器;人形机器人;新型工业化;机器视觉;机器人概念;新能源汽车;专精特新;华为概念;人工智能;工业互联网;富士康概念;锂电池概念;光伏概念;氢能源;国企改革;华为欧拉;沪股通;融资融券
920641,151,920641.BJ,17,国企改革;股权转让(并购重组);融资融券;车联网(车路协同);虚拟电厂;智能音箱;智慧灯杆;智慧城市;新能源汽车;家用电器;光伏概念;军工;充电桩;储能;传感器;东数西算(算力);一带一路
300420,33,300420.SZ,11,物联网;智慧城市;新型工业化;充电桩;机器人概念;区块链;智能物流;储能;军民融合;液冷服务器;股权转让(并购重组)
920964,151,920964.BJ,9,数字乡村;融资融券;股权转让(并购重组);物联网;水利;国企改革;农机;乡村振兴;专精特新
920111,151,920111.BJ,4,共同富裕示范区;专精特新;融资融券;新能源汽车
601636,17,601636.SH,6,建筑节能;硅能源;光伏概念;芯片概念;沪股通;融资融券
688369,17,688369.SH,19,财税数字化;云办公;AIGC概念;智慧政务;ERP概念;云计算;鸿蒙概念;信创;数据要素;AI智能体;阿里巴巴概念;百度概念;区块链;DeepSeek概念;智慧城市;人工智能;华为概念;专精特新;融资融券
600498,17,600498.SH,36,光纤概念;F5G概念;共封装光学(CPO);6G概念;WiFi 6;特高压;液冷服务器;5G;卫星导航;商业航天;数据中心(AIDC);芯片概念;海工装备;东数西算(算力);汽车芯片;MCU芯片;央企国企改革;国资云;华为昇腾;网络安全;智慧城市;云计算;一带一路;数据安全;数字乡村;华为鲲鹏;人工智能;创投;DeepSeek概念;AI智能体;国企改革;智慧政务;数据要素;智能医疗;沪股通;融资融券
300873,33,300873.SZ,20,工业互联网;新型工业化;芯片概念;机器人概念;新能源汽车;数字孪生;人形机器人;人工智能;AI智能体;粤港澳大湾区;DeepSeek概念;数字经济;智能物流;一带一路;跨境电商;冷链物流;统一大市场;航运概念;深股通;融资融券
301076,33,301076.SZ,4,PEEK材料;专精特新;深股通;融资融券
920895,151,920895.BJ,3,融资融券;农机;专精特新
000887,33,000887.SZ,28,减速器;人形机器人;汽车热管理;特斯拉概念;毫米波雷达;华为汽车;飞行汽车(eVTOL);新能源汽车;无人驾驶;长安汽车概念;比亚迪概念;传感器;机器人概念;汽车电子;宁德时代概念;军工;低空经济;无人机;高铁;液冷服务器;燃料电池;数据中心(AIDC);储能;充电桩;算力租赁;医疗器械概念;深股通;融资融券
300469,33,300469.SZ,23,卫星导航;食品安全;无人驾驶;智慧政务;信创;智慧城市;车联网(车路协同);人工智能;腾讯概念;数据要素;数字乡村;阿里巴巴概念;数字经济;AI应用;区块链;AI智能体;云计算;DeepSeek概念;工业大麻;冷链物流;深股通;融资融券;股权转让(并购重组)
600378,17,600378.SH,28,PVDF概念;氟化工概念;磷化工;钠离子电池;固态电池;2026一季报预增;锂电池概念;俄乌冲突概念;PCB概念;燃料电池;新能源汽车;国产航母;氢能源;中芯国际概念;液冷服务器;页岩气;西部大开发;芯片概念;碳中和;军工;国企改革;大飞机;商业航天;碳交易;央企国企改革;股权转让(并购重组);沪股通;融资融券
600186,17,600186.SH,11,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;粮食概念;超级品牌;融资融券;沪股通
301596,33,301596.SZ,11,减速器;人形机器人;新型工业化;机器人概念;新能源汽车;无人机;核电;风电;西部大开发;融资融券;深股通
600707,17,600707.SH,6,OLED;人民币贬值受益;融资融券;西部大开发;国企改革;沪股通
002792,33,002792.SZ,26,6G概念;卫星导航;F5G概念;WiFi 6;共封装光学(CPO);商业航天;铜缆高速连接;5G;毫米波雷达;汽车电子;消费电子概念;低空经济;无人驾驶;华为概念;华为汽车;换电概念;人工智能;数字乡村;储能;粤港澳大湾区;一带一路;虚拟电厂;中俄贸易概念;乡村振兴;深股通;融资融券
920943,151,920943.BJ,11,风电;西部大开发;融资融券;航空发动机;海工装备;核电;无人机;商业航天;低空经济;人民币贬值受益;中俄贸易概念
000893,33,000893.SZ,6,化肥;供销社;一带一路;2025年报预增;融资融券;深股通
688270,22,688270.SH,11,军工信息化;卫星导航;6G概念;商业航天;军民融合;军工;无人机;芯片概念;共封装光学(CPO);2025年报预增;ST板块
603516,17,603516.SH,14,军工信息化;虚拟现实;安防;同花顺新质50;液冷服务器;MR(混合现实);华为概念;2025年报预增;智慧城市;芯片概念;星闪概念;人工智能;融资融券;沪股通
003030,33,003030.SZ,4,网红经济;人造肉;宠物经济;共同富裕示范区
300322,33,300322.SZ,34,先进封装;WiFi 6;毫米波雷达;6G概念;5G;汽车电子;无线充电;芯片概念;消费电子概念;AI眼镜;智能穿戴;液冷服务器;卫星导航;传感器;商业航天;太赫兹;小米概念;无人驾驶;无人机;虚拟现实;华为概念;比亚迪概念;物联网;特斯拉概念;车联网(车路协同);新能源汽车;机器人概念;汽车热管理;粤港澳大湾区;元宇宙;储能;海峡两岸;深股通;融资融券
002465,33,002465.SZ,33,军工信息化;卫星导航;航空发动机;国产航母;大飞机;商业航天;6G概念;军民融合;军工;太赫兹;同花顺新质50;无人机;成飞概念;低空经济;5G;智能穿戴;时空大数据;车联网(车路协同);虚拟现实;无人驾驶;芯片概念;物联网;国产操作系统;机器人概念;智慧城市;人工智能;脑机接口;DeepSeek概念;粤港澳大湾区;回购增持再贷款概念;国企改革;深股通;融资融券
920300,151,920300.BJ,11,芯片概念;商业航天;量子科技;超导概念;融资融券;智能医疗;宠物经济;可控核聚变;医疗器械概念;光伏概念;专精特新
688170,17,688170.SH,25,先进封装;共封装光学(CPO);存储芯片;第三代半导体;MicroLED概念;OLED;PCB概念;华为海思概念股;光纤概念;柔性屏(折叠屏);芯片概念;PET铜箔;BC电池;3D打印;商业航天;钙钛矿电池;碳纤维;专精特新;光伏概念;高端装备;宁德时代概念;华为概念;固态电池;锂电池概念;融资融券
920378,151,920378.BJ,7,减速器;人形机器人;特斯拉概念;融资融券;机器人概念;专精特新;新能源汽车
603039,17,603039.SH,16,华为盘古;云办公;财税数字化;鸿蒙概念;智慧政务;信创;AI应用;AI智能体;腾讯概念;中国AI 50;DeepSeek概念;数字经济;人工智能;华为概念;融资融券;沪股通
301072,33,301072.SZ,3,比亚迪概念;新能源汽车;融资融券
688818,17,688818.SH,18,卫星导航;科创次新股;商业航天;注册制次新股;军工;无人机;智能电网;机器人概念;光伏概念;储能;燃料电池;锂电池概念;固态电池;央企国企改革;钠离子电池;国企改革;新股与次新股;融资融券
688387,17,688387.SH,20,6G概念;卫星导航;商业航天;5G;芯片概念;东数西算(算力);低空经济;机器视觉;网络安全;专精特新;车联网(车路协同);物联网;工业互联网;人工智能;DeepSeek概念;AI应用;央企国企改革;国企改革;沪股通;融资融券
300083,33,300083.SZ,28,工业母机;人形机器人;新型工业化;一体化压铸;高端装备;飞行汽车(eVTOL);比亚迪概念;机器人概念;小米概念;新能源汽车;军工;智能穿戴;消费电子概念;无线充电;苹果概念;无人机;低空经济;工业互联网;粤港澳大湾区;人工智能;华为概念;液冷服务器;5G;创投;储能;回购增持再贷款概念;深股通;融资融券
688610,17,688610.SH,11,PCB概念;MiniLED;AI眼镜;芯片概念;机器视觉;光伏概念;机器人概念;锂电池概念;2025年报预增;基因测序;融资融券
003021,33,003021.SZ,16,减速器;人形机器人;新型工业化;华为汽车;MR(混合现实);机器人概念;小米概念;比亚迪概念;汽车电子;新能源汽车;华为概念;5G;充电桩;医疗器械概念;融资融券;深股通
300134,33,300134.SZ,36,柔性屏(折叠屏);消费电子概念;5G;新型烟草(电子烟);小米概念;智能穿戴;苹果概念;虚拟现实;华为手机;华为概念;物联网;新型工业化;6G概念;芯片概念;新能源汽车;3D打印;工业母机;机器人概念;特斯拉概念;粤港澳大湾区;军工;空间计算;云游戏;锂电池概念;人工智能;元宇宙;职业教育;AIGC概念;在线教育;创投;氢能源;文化传媒概念;国企改革;深股通;股权转让(并购重组);融资融券
603583,17,603583.SH,12,长安汽车概念;人形机器人;机器人概念;智能家居;医疗器械概念;人民币贬值受益;养老概念;三胎概念;一带一路;光伏概念;融资融券;沪股通
920455,151,920455.BJ,2,融资融券;专精特新
301148,33,301148.SZ,8,核污染防治;专精特新;海峡两岸;核电;福建自贸区;污水处理;新型城镇化;融资融券
002888,33,002888.SZ,13,横琴新区;智能家居;跨境电商;智能音箱;物联网;星闪概念;粤港澳大湾区;华为概念;无线耳机;2025年报预增;汽车电子;消费电子概念;绿色电力
300445,33,300445.SZ,6,传感器;商业航天;特斯拉概念;芯片概念;物联网;高端装备
920564,151,920564.BJ,17,商业航天;西部大开发;融资融券;空间计算;智慧城市;时空大数据;旅游概念;数据要素;数字孪生;数字乡村;多模态AI;华为鲲鹏;华为昇腾;人工智能;云计算;乡村振兴;DeepSeek概念
920146,151,920146.BJ,4,融资融券;氢能源;比亚迪概念;新能源汽车
002406,33,002406.SZ,8,长安汽车概念;中俄贸易概念;工业互联网;机器人概念;新能源汽车;军工;军民融合;深股通
301004,33,301004.SZ,7,三胎概念;C2M概念;跨境电商;人民币贬值受益;回购增持再贷款概念;深股通;融资融券
603890,17,603890.SH,19,AI PC;富士康概念;F5G概念;5G;数据中心(AIDC);消费电子概念;华为概念;汽车电子;AI眼镜;小米汽车;华为汽车;机器人概念;新能源汽车;人形机器人;特斯拉概念;比亚迪概念;人民币贬值受益;沪股通;融资融券
300121,33,300121.SZ,7,第三代半导体;有机硅概念;硅能源;芯片概念;回购增持再贷款概念;数字经济;深股通
601137,17,601137.SH,32,富士康概念;先进封装;铜缆高速连接;AI手机;6G概念;液冷服务器;消费电子概念;芯片概念;5G;无线耳机;比亚迪概念;商业航天;新能源汽车;高压快充;机器人概念;东数西算(算力);TOPCON电池;光伏概念;充电桩;高铁;AI智能体;海工装备;锂电池概念;国产航母;人工智能;数字经济;DeepSeek概念;一带一路;回购增持再贷款概念;3D打印;沪股通;融资融券
