code,market_code,股票代码,所属概念数量,所属概念
688306,17,688306.SH,25,人形机器人;减速器;汽车热管理;华为汽车;新型工业化;传感器;新能源汽车;机器人概念;汽车电子;毫米波雷达;机器视觉;燃料电池;无人驾驶;氢能源;人民币贬值受益;固态电池;脑机接口;锂电池概念;医疗器械概念;共同富裕示范区;人工智能;DeepSeek概念;AI智能体;沪股通;融资融券
688787,17,688787.SH,27,AI语料;智谱AI;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;抖音概念(字节概念);数据安全;阿里巴巴概念;数据要素;数字水印;百度概念;中国AI 50;腾讯概念;语音技术;DeepSeek概念;人工智能;人脸识别;车联网(车路协同);华为概念;旅游概念;无人驾驶;小米概念;专精特新;人形机器人;沪股通;融资融券
600588,17,600588.SH,29,ChatGPT概念;AIGC概念;ERP概念;AI智能体;AI应用;财税数字化;华为鲲鹏;云计算;智慧政务;阿里巴巴概念;信创;鸿蒙概念;区块链;网络安全;智能医疗;DeepSeek概念;中国AI 50;数字经济;人工智能;互联网金融;华为概念;工业互联网;机器人概念;参股保险;参股银行;同花顺漂亮100;证金持股;沪股通;融资融券
002252,33,002252.SZ,6,创新药;合成生物;重组蛋白;回购增持再贷款概念;深股通;融资融券
301516,33,301516.SZ,19,换电概念;充电桩;高压快充;储能;光伏概念;燃料电池;新能源汽车;核电;新型工业化;氢能源;粤港澳大湾区;比亚迪概念;低空经济;两轮车;5G;国企改革;深股通;中字头股票;融资融券
688372,17,688372.SH,9,存储芯片;先进封装;汽车芯片;MCU芯片;芯片概念;消费电子概念;2025年报预增;沪股通;融资融券
688357,17,688357.SH,8,专精特新;氢能源;一带一路;核污染防治;污水处理;净水概念;股权转让(并购重组);融资融券
002652,33,002652.SZ,2,雄安新区;中芯国际概念
300562,33,300562.SZ,16,智能医疗;AI应用;血氧仪;养老概念;人工智能;医疗器械概念;区块链;三胎概念;无人零售;体育产业;华为概念;智能穿戴;人民币贬值受益;传感器;无线耳机;芯片概念
301335,33,301335.SZ,5,跨境电商;宠物经济;一带一路;股权转让(并购重组);融资融券
002609,33,002609.SZ,19,蚂蚁集团概念;数据要素;百度概念;腾讯概念;鸿蒙概念;DeepSeek概念;数字经济;人工智能;智慧城市;车联网(车路协同);华为概念;新型城镇化;粤港澳大湾区;充电桩;2025年报预增;储能;2025三季报预增;高压快充;深股通
000683,33,000683.SZ,6,化肥;煤化工概念;碳中和;西部大开发;深股通;融资融券
300404,33,300404.SZ,11,CRO概念;细胞免疫治疗;减肥药;阿尔茨海默概念;创新药;幽门螺杆菌概念;肝炎概念;智能医疗;人工智能;DeepSeek概念;专精特新
001314,33,001314.SZ,24,MR(混合现实);智能音箱;智能穿戴;虚拟现实;物联网;AI眼镜;机器人概念;空间计算;消费电子概念;人工智能;元宇宙;智能家居;专精特新;鸿蒙概念;数字货币;DeepSeek概念;粤港澳大湾区;AI PC;多模态AI;电子竞技;AIGC概念;先进封装;2025年报预增;深股通
301277,33,301277.SZ,8,流感;仿制药一致性评价;幽门螺杆菌概念;创新药;合成生物;CRO概念;深股通;融资融券
603933,17,603933.SH,18,人形机器人;工业母机;新型工业化;汽车电子;MCU芯片;消费电子概念;无人机;机器人概念;海峡两岸;物联网;福建自贸区;新能源汽车;芯片概念;智能家居;存储芯片;工业互联网;储能;数字经济
300527,33,300527.SZ,13,中船系;军民融合;核污染防治;军工;央企国企改革;海工装备;国企改革;ST板块;人工智能;机器人概念;新型工业化;核电;2025年报预增
603257,17,603257.SH,22,黄金概念;金属铜;金属钴;金属回收;稀土永磁;盐湖提锂;宁德时代概念;固废处理;注册制次新股;一带一路;参股保险;土壤修复;工业互联网;污水处理;数字孪生;DeepSeek概念;乡村振兴;新型城镇化;AI智能体;文化传媒概念;新股与次新股;融资融券
003013,33,003013.SZ,21,地下管网;装配式建筑;新型城镇化;PPP概念;雄安新区;乡村振兴;国企改革;水利;一带一路;粤港澳大湾区;智慧城市;数字经济;数字孪生;人工智能;物联网;低空经济;时空大数据;无人机;腾讯概念;数据中心;深股通
300352,33,300352.SZ,36,财税数字化;华为鲲鹏;数字水印;网络安全;信创;数据安全;数字货币;智慧政务;语音技术;国产操作系统;智慧城市;量子科技;军工信息化;云计算;区块链;鸿蒙概念;互联网金融;云办公;华为盘古;安防;人工智能;ChatGPT概念;DeepSeek概念;物联网;华为概念;智谱AI;百度概念;低空经济;军民融合;军工;工业互联网;商业航天;智能家居;脑机接口;深股通;融资融券
002003,33,002003.SZ,3,同花顺出海50;融资融券;深股通
000651,33,000651.SZ,23,超级品牌;证金持股;预制菜;空气能热泵;净水概念;家用电器;智能物流;智能家居;深股通;融资融券;同花顺漂亮100;一体化压铸;工业互联网;机器人概念;回购增持再贷款概念;工业母机;新能源汽车;储能;MCU芯片;第三代半导体;芯片概念;锂电池概念;液冷服务器
601899,17,601899.SH,19,金属锌;金属铅;黄金概念;金属铜;小金属概念;金属钴;盐湖提锂;同花顺出海50;同花顺漂亮100;同花顺中特估100;2025年报预增;沪股通;融资融券;氢能源;国企改革;一带一路;证金持股;福建自贸区;锂电池概念
688531,17,688531.SH,16,PCB概念;液冷服务器;芯片概念;比亚迪概念;专精特新;特斯拉概念;宁德时代概念;一体化压铸;固态电池;高端装备;锂电池概念;回购增持再贷款概念;人工智能;商业航天;沪股通;融资融券
001219,33,001219.SZ,5,乳业;网红经济;三胎概念;中韩自贸区;国企改革
603383,17,603383.SH,14,华为鲲鹏;鸿蒙概念;互联网金融;信创;区块链;AI智能体;腾讯概念;DeepSeek概念;华为概念;福建自贸区;海峡两岸;AI应用;融资融券;沪股通
688222,17,688222.SH,14,腾讯概念;智能医疗;CRO概念;人工智能;AI应用;减肥药;重组蛋白;创新药;2025年报预增;西部大开发;人民币贬值受益;回购增持再贷款概念;沪股通;融资融券
002243,33,002243.SZ,17,脑机接口;建筑节能;东数西算(算力);智慧城市;创投;深圳国企改革;数字经济;毫米波雷达;数据中心;芯片概念;锂电池概念;国企改革;物业管理;可降解塑料;冷链物流;深股通;融资融券
601369,17,601369.SH,18,超超临界发电;虚拟电厂;核电;储能;氢能源;高端装备;一带一路;煤化工概念;天然气;碳中和;国企改革;西部大开发;军工;商业航天;页岩气;融资融券;数据安全;沪股通
300740,33,300740.SZ,11,拼多多概念;网红经济;跨境电商;DeepSeek概念;三胎概念;毛发医疗;合成生物;医美概念;回购增持再贷款概念;深股通;融资融券
300363,33,300363.SZ,10,CRO概念;减肥药;细胞免疫治疗;创新药;流感;人民币贬值受益;新型烟草(电子烟);西部大开发;融资融券;深股通
300941,33,300941.SZ,23,移动支付;数字货币;智慧政务;蚂蚁集团概念;信创;数据安全;数据要素;鸿蒙概念;数字经济;云计算;AI智能体;DeepSeek概念;阿里巴巴概念;人工智能;养老概念;福建自贸区;海峡两岸;华为概念;智能医疗;雄安新区;AI应用;深股通;融资融券
688172,17,688172.SH,8,国家大基金持股;MCU芯片;第三代半导体;芯片概念;传感器;国企改革;沪股通;融资融券
300531,33,300531.SZ,34,数字货币;移动支付;电子身份证;跨境支付(CIPS);信创;人脸识别;区块链;智慧政务;物联网;数字经济;数据安全;鸿蒙概念;华为概念;数据确权;DeepSeek概念;人工智能;机器视觉;数据要素;工业互联网;机器人概念;军工;粤港澳大湾区;智能物流;食品安全;智能音箱;智能医疗;专精特新;华为海思概念股;消费电子概念;拼多多概念;芯片概念;中俄贸易概念;智能电网;深股通
603367,17,603367.SH,7,仿制药一致性评价;肝炎概念;创新药;流感;眼科医疗;智能医疗;沪股通
688677,17,688677.SH,5,医疗器械概念;人民币贬值受益;专精特新;融资融券;沪股通
600539,17,600539.SH,11,跨境电商;宠物经济;污水处理;净水概念;小红书概念;海峡两岸;机器视觉;股权转让(并购重组);光伏概念;AI应用;锂电池概念
300461,33,300461.SZ,9,新型烟草(电子烟);长三角一体化;苹果概念;无线充电;新型工业化;比亚迪概念;无线耳机;消费电子概念;汽车电子
000521,33,000521.SZ,19,冷链物流;国企改革;净水概念;垃圾分类;家用电器;一带一路;智能家居;医疗器械概念;空气能热泵;回购增持再贷款概念;血氧仪;工业互联网;DeepSeek概念;人工智能;鸿蒙概念;量子科技;小米概念;深股通;融资融券
002172,33,002172.SZ,9,民营医院;毛发医疗;医美概念;三胎概念;养老概念;高压氧舱;冷链物流;国企改革;股权转让(并购重组)
002913,33,002913.SZ,17,PCB概念;富士康概念;AI PC;汽车电子;英伟达概念;MiniLED;5G;小米概念;新能源汽车;数据中心;6G概念;人民币贬值受益;华为数字能源;华为概念;深股通;抖音概念(字节概念);融资融券
601059,17,601059.SH,6,期货概念;京津冀一体化;国企改革;央企国企改革;沪股通;融资融券
600288,17,600288.SH,24,机器视觉;机器人概念;专精特新;无人机;华为手机;量子科技;芯片概念;华为概念;6G概念;太赫兹;人工智能;宁德时代概念;元宇宙;腾讯概念;京津冀一体化;数据要素;智能医疗;眼科医疗;AIGC概念;虚拟数字人;Sora概念(文生视频);期货概念;融资融券;沪股通
600833,17,600833.SH,4,医药电商;宠物经济;上海国企改革;国企改革
601089,17,601089.SH,5,创新药;辅助生殖;仿制药一致性评价;医疗器械概念;沪股通
300976,33,300976.SZ,22,脑机接口;苹果概念;智能穿戴;消费电子概念;汽车电子;芯片概念;小米概念;柔性屏(折叠屏);比亚迪概念;虚拟现实;华为概念;特斯拉概念;新能源汽车;宁德时代概念;粤港澳大湾区;碳纤维;储能;抖音概念(字节概念);光伏概念;创投;深股通;融资融券
600834,17,600834.SH,9,物业管理;碳交易;上海国企改革;光伏建筑一体化;绿色电力;国企改革;充电桩;无人驾驶;股权转让(并购重组)
920799,151,920799.BJ,20,蚂蚁集团概念;华为昇腾;鸿蒙概念;量子科技;融资融券;跨境支付(CIPS);虚拟现实;虚拟数字人;百度概念;汽车电子;星闪概念;数字货币;华为鲲鹏;华为欧拉;华为概念;信创;人工智能;上海自贸区;互联网金融;ChatGPT概念
000599,33,000599.SZ,18,中韩自贸区;军民融合;大飞机;国企改革;军工;一带一路;超级品牌;石墨烯;股权转让(并购重组);长安汽车概念;新能源汽车;机器人概念;物联网;工业互联网;新型工业化;比亚迪概念;华为概念;人民币贬值受益
600734,17,600734.SH,31,福建自贸区;国资云;智慧政务;华为鲲鹏;算力租赁;国产操作系统;海峡两岸;区块链;云计算;数据要素;AI智能体;数据安全;智慧城市;数字经济;东数西算(算力);安防;职业教育;人工智能;DeepSeek概念;华为概念;物联网;无人机;创投;机器人概念;虚拟电厂;专精特新;国企改革;人形机器人;AI应用;股权转让(并购重组);沪股通
605018,17,605018.SH,14,一体化压铸;长安汽车概念;共同富裕示范区;新能源汽车;机器人概念;长三角一体化;人形机器人;比亚迪概念;飞行汽车(eVTOL);工业互联网;储能;低空经济;光伏概念;沪股通
603676,17,603676.SH,5,仿制药一致性评价;维生素;三胎概念;西部大开发;沪股通
002823,33,002823.SZ,11,汽车热管理;新能源汽车;特斯拉概念;比亚迪概念;燃料电池;机器人概念;风电;锂电池概念;人民币贬值受益;无人驾驶;深股通
000520,33,000520.SZ,3,航运概念;统一大市场;一带一路
301188,33,301188.SZ,3,医疗器械概念;回购增持再贷款概念;融资融券
688790,17,688790.SH,15,WiFi 6;卫星导航;科创次新股;6G概念;商业航天;汽车芯片;5G;AI眼镜;芯片概念;智能穿戴;华为概念;小米概念;注册制次新股;新股与次新股;融资融券
300112,33,300112.SZ,16,新型工业化;物联网;机器人概念;专精特新;新能源汽车;传感器;光热发电;氢能源;华为概念;机器视觉;工业母机;军工;人工智能;核电;毫米波雷达;太赫兹
600579,17,600579.SH,19,光热发电;核污染防治;低空经济;碳纤维;高端装备;飞行汽车(eVTOL);新型工业化;机器人概念;氢能源;央企国企改革;储能;跨境电商;国企改革;新能源汽车;人民币贬值受益;煤化工概念;化肥;中字头股票;股权转让(并购重组)
002454,33,002454.SZ,16,一带一路;冷链物流;储能;华为汽车;汽车热管理;长安汽车概念;新能源汽车;飞行汽车(eVTOL);比亚迪概念;宁德时代概念;低空经济;数字经济;华为概念;2025年报预增;深股通;融资融券
300621,33,300621.SZ,10,装配式建筑;新型城镇化;雄安新区;建筑节能;光伏建筑一体化;横琴新区;国企改革;粤港澳大湾区;风电;华为概念
001227,33,001227.SZ,5,参股券商;西部大开发;一带一路;互联网金融;深股通
002579,33,002579.SZ,47,AI PC;PCB概念;MiniLED;毫米波雷达;共封装光学(CPO);5G;AI手机;WiFi 6;MicroLED概念;汽车电子;6G概念;商业航天;无人机;军工;数据中心;柔性屏(折叠屏);消费电子概念;军民融合;卫星导航;AI眼镜;智能音箱;无人驾驶;低空经济;芯片概念;新型烟草(电子烟);智能穿戴;先进封装;小米概念;物联网;机器人概念;比亚迪概念;新能源汽车;粤港澳大湾区;OLED;无线耳机;人形机器人;工业互联网;储能;海峡两岸;存储芯片;数字经济;创投;医疗器械概念;广东自贸区;养老概念;融资融券;深股通
603416,17,603416.SH,6,人形机器人;新型工业化;机器人概念;机器视觉;融资融券;沪股通
002097,33,002097.SZ,25,飞行汽车(eVTOL);低空经济;军工;军民融合;无人机;机器人概念;航空发动机;高端装备;核污染防治;工业互联网;传感器;农机;高铁;数字经济;5G;人工智能;雅下水电概念;一带一路;消费电子概念;人民币贬值受益;国企改革;锂电池概念;页岩气;深股通;融资融券
300464,33,300464.SZ,6,跨境电商;露营经济;家用电器;人民币贬值受益;消费电子概念;无线耳机
