code,market_code,所属概念,股票代码,所属概念数量
601083,17,航运概念;中韩自贸区;自由贸易港;统一大市场;上海国企改革;上海自贸区;跨境电商;国企改革;一带一路;海峡两岸;沪股通;融资融券,601083.SH,12
688435,17,华为欧拉;华为鲲鹏;数据安全;信创;云计算;阿里巴巴概念;腾讯概念;数据要素;DeepSeek概念;数字经济;华为概念;互联网金融;专精特新;融资融券,688435.SH,14
301248,33,算力租赁;华为昇腾;云办公;东数西算(算力);云计算;数据确权;智谱AI;华为鲲鹏;财税数字化;网络安全;时空大数据;智慧灯杆;信创;智慧政务;人脸识别;多模态AI;语音技术;腾讯概念;阿里巴巴概念;华为数字能源;AI智能体;数据中心;AIGC概念;数据要素;智慧城市;在线教育;数字孪生;5G;液冷服务器;安防;华为概念;区块链;物联网;卫星导航;数字乡村;AI应用;芯片概念;DeepSeek概念;人工智能;智能电网;数字经济;智能医疗;粤港澳大湾区;无人机;新型工业化;低空经济;机器人概念;智能物流;新型城镇化;融资融券,301248.SZ,50
688343,17,华为昇腾;华为鲲鹏;多模态AI;算力租赁;智慧政务;信创;ChatGPT概念;阿里巴巴概念;东数西算(算力);AI智能体;鸿蒙概念;人脸识别;DeepSeek概念;车联网(车路协同);智慧城市;华为概念;人工智能;安防;机器视觉;智能穿戴;低空经济;AI眼镜;芯片概念;智能座舱;消费电子概念;机器人概念;人形机器人;沪股通;融资融券,688343.SH,29
300888,33,医药电商;医美概念;三胎概念;养老概念;医疗器械概念;跨境电商;深股通;融资融券,300888.SZ,8
000809,33,光伏建筑一体化;绿色电力;储能;风电;氢能源;股权转让(并购重组),000809.SZ,6
600868,17,绿色电力;数据要素;水利;职业教育;智慧城市;时空大数据;新型城镇化;储能;水泥概念;氢能源;小金属概念;回购增持再贷款概念;粤港澳大湾区;融资融券;沪股通,600868.SH,15
000156,33,短剧游戏;虚拟数字人;文化传媒概念;AI应用;AIGC概念;AI智能体;智慧政务;IP经济(谷子经济);多模态AI;数字乡村;阿里巴巴概念;腾讯概念;抖音概念(字节概念);DeepSeek概念;数字经济;信创;网络安全;智慧城市;人工智能;车联网(车路协同);养老概念;旅游概念;物联网;虚拟现实;算力租赁;东数西算(算力);智能家居;乡村振兴;智能音箱;机器人概念;国企改革;5G;深股通;融资融券,000156.SZ,34
000825,33,特钢概念;央企国企改革;一带一路;国企改革;核电;军工;可控核聚变;氢能源;商业航天;燃料电池;AI应用;比亚迪概念;光伏概念;超超临界发电;华为概念;华为手机;柔性屏(折叠屏);芯片概念;深股通;融资融券,000825.SZ,20
601336,17,互联网保险;蚂蚁集团概念;证金持股;沪股通;融资融券,601336.SH,5
688205,17,共封装光学(CPO);F5G概念;光纤概念;5G;芯片概念;数据中心;专精特新;东数西算(算力);沪股通;融资融券,688205.SH,10
301060,33,猴痘概念;基因测序;幽门螺杆菌概念;辅助生殖;肝炎概念;智能医疗;CRO概念;人工智能;AI智能体;专精特新;融资融券,301060.SZ,11
300131,33,第三代半导体;存储芯片;共封装光学(CPO);汽车芯片;OLED;AI眼镜;芯片概念;小米概念;传感器;汽车电子;ERP概念;数据中心;新能源汽车;智能家居;智能座舱;物联网;阿里巴巴概念;粤港澳大湾区;机器人概念;无人驾驶;腾讯概念;长安汽车概念;车联网(车路协同);智慧城市;深股通;融资融券,300131.SZ,26
000595,33,光伏概念;ST板块;储能;风电;军工;绿色电力;西部大开发;国企改革;国产航母;股权转让(并购重组),000595.SZ,10
000552,33,煤炭概念;煤化工概念;化肥;天然气;页岩气;超超临界发电;国企改革;西部大开发;深股通;融资融券,000552.SZ,10
000099,33,旅游概念;数字经济;飞行汽车(eVTOL);低空经济;国企改革;同花顺新质50;军工;无人机;卫星导航;华为概念;粤港澳大湾区;风电;融资融券;深股通;中字头股票,000099.SZ,15
688045,17,第三代半导体;芯片概念;MCU芯片;AI眼镜;消费电子概念;小米概念;传感器;专精特新;粤港澳大湾区;人形机器人;储能;融资融券,688045.SH,12
600491,22,PPP概念;装配式建筑;房屋检测;ST板块;光伏建筑一体化;新型城镇化;水利;长三角一体化,600491.SH,8
300390,33,固态电池;小金属概念;2026一季报预增;锂电池概念;宁德时代概念;存储芯片;中芯国际概念;储能;芯片概念;新能源汽车;华为概念;医疗器械概念;融资融券;深股通,300390.SZ,14
000686,33,期货概念;证金持股;2025年报预增;深股通;融资融券,000686.SZ,5
688617,17,医疗器械概念;专精特新;融资融券;沪股通,688617.SH,4
603916,17,建筑节能;房屋检测;可控核聚变;水泥概念;水利;军工;雅下水电概念;核电;AI应用;风电;抽水蓄能;融资融券,603916.SH,12
000695,33,石墨电极;固态电池;锂电池概念;光伏概念;储能;绿色电力,000695.SZ,6
605090,17,俄乌冲突概念;页岩气;天然气;煤化工概念;航运概念;新疆振兴;氢能源;绿色电力;回购增持再贷款概念;创投;粤港澳大湾区;商业航天;芯片概念;智能物流;DeepSeek概念;数字经济;低空经济;融资融券;沪股通,605090.SH,19
600930,17,绿色电力;风电;央企国企改革;国企改革;氢能源;储能;核电;注册制次新股;一带一路;东数西算(算力);人工智能;新股与次新股;融资融券,600930.SH,13
601688,17,期货概念;证金持股;互联网金融;沪股通;融资融券;参股银行;国企改革,601688.SH,7
920394,151,长安汽车概念;华为汽车;体育产业;比亚迪概念;风电;高铁;特高压;融资融券;大飞机;新能源汽车;低空经济;无人机;国企改革;专精特新,920394.BJ,14
600496,17,NMN概念;装配式建筑;新型城镇化;光伏建筑一体化;雄安新区;DeepSeek概念;参股银行;一带一路;回购增持再贷款概念;工业互联网;沪股通;融资融券,600496.SH,12
000600,33,超超临界发电;生物质能发电;抽水蓄能;绿色电力;碳交易;虚拟电厂;风电;碳中和;储能;氢能源;国企改革;核电;DeepSeek概念;京津冀一体化;证金持股;人工智能;2025年报预增;深股通;融资融券,000600.SZ,19
300445,33,传感器;特斯拉概念;商业航天;芯片概念;物联网;高端装备,300445.SZ,6
300629,33,军工信息化;卫星导航;商业航天;军民融合;军工;大飞机;无人机;芯片概念;低空经济;碳纤维;新能源汽车;国产操作系统;深股通;融资融券,300629.SZ,14
688475,17,AI智能体;物联网;DeepSeek概念;智能穿戴;机器人概念;云计算;智能家居;跨境电商;同花顺新质50;养老概念;宠物经济;国企改革;沪股通;融资融券,688475.SH,14
688183,17,PCB概念;共封装光学(CPO);5G;毫米波雷达;汽车电子;华为概念;2025年报预增;工业互联网;沪股通;融资融券,688183.SH,10
000816,33,农村电商;金属铜;小金属概念;金属铅;金属锌;盐湖提锂;乡村振兴;农机;数字乡村;储能;减速器;融资融券,000816.SZ,12
600586,17,光伏建筑一体化;建筑节能;钙钛矿电池;光伏概念;一带一路;特斯拉概念;融资融券;沪股通,600586.SH,8
002054,33,有机硅概念;专精特新;2025年报预增;创投;参股银行;合成生物;参股券商;证金持股;融资融券,002054.SZ,9
000501,33,预制菜;免税店;网红经济;物业管理;露营经济;白酒概念;冰雪产业;跨境电商;参股银行;IP经济(谷子经济);国企改革;文化传媒概念;创投;一带一路;数字经济;电子竞技;人工智能;低空经济;黄金概念;深股通;融资融券,000501.SZ,21
600567,17,参股银行;固废处理;污水处理;一带一路;回购增持再贷款概念;碳交易;生物质能发电;智能物流;碳中和;创投;数字经济;工业互联网;储能;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券,600567.SH,18
301608,33,智能家居;专精特新;智能穿戴;消费电子概念;物联网;汽车电子;无人驾驶;人工智能;智能物流;车联网(车路协同);移动支付;腾讯概念;DeepSeek概念;蚂蚁集团概念;卫星导航;百度概念;换电概念;共享单车;两轮车;网约车;深股通;融资融券,301608.SZ,22
000783,33,期货概念;深股通;融资融券;2025年报预增,000783.SZ,4
600066,17,高股息精选;同花顺出海50;沪股通;融资融券;冷链物流;汽车热管理;露营经济;无人驾驶;燃料电池;氢能源;DeepSeek概念;车联网(车路协同);新能源汽车;动力电池回收,600066.SH,14
000736,33,ST板块;物业管理;西部大开发;国企改革;参股券商;雄安新区;央企国企改革;充电桩;数据中心,000736.SZ,9
002896,33,减速器;人形机器人;新型工业化;机器人概念;共同富裕示范区;新能源汽车;长三角一体化;融资融券;深股通,002896.SZ,9
600185,17,免税店;自由贸易港;跨境电商;物业管理;广东自贸区;横琴新区;国企改革;粤港澳大湾区;沪股通;融资融券;股权转让(并购重组),600185.SH,11
688357,17,专精特新;净水概念;污水处理;核污染防治;一带一路;氢能源;燃料电池;股权转让(并购重组);融资融券,688357.SH,9
300235,33,短剧游戏;职业教育;在线教育;人工智能;ChatGPT概念;虚拟数字人;AI应用;区块链;DeepSeek概念;AI智能体;阿里巴巴概念;华为鲲鹏;华为概念,300235.SZ,13
300957,33,三胎概念;医美概念;跨境电商;医疗器械概念;创投;AI应用;智能医疗;人工智能;创新药;西部大开发;深股通;融资融券,300957.SZ,12
600517,17,碳交易;智能电网;钒电池;碳中和;特高压;央企国企改革;储能;国企改革;参股券商;信托概念;物联网;期货概念;沪股通;融资融券,600517.SH,14
002973,33,乡村振兴;垃圾分类;医疗废物处理;智慧城市;人形机器人;机器人概念;污水处理;人工智能;数字乡村;DeepSeek概念;固废处理;无人驾驶;PPP概念;低空经济;碳中和;绿色电力;深股通,002973.SZ,17
600962,17,中芯国际概念;芯片概念;人民币贬值受益;房屋检测;工业互联网;智慧城市;国企改革;央企国企改革;沪股通;股权转让(并购重组),600962.SH,10
605151,17,智能物流;比亚迪概念;创投;新能源汽车;统一大市场,605151.SH,5
002376,33,无人零售;数字货币;人工智能;物联网;智能物流;智慧政务;虚拟数字人;信创;机器人概念;机器视觉;新型工业化;冷链物流;传感器;换电概念;芯片概念;锂电池概念;PCB概念;2026一季报预增;深股通;融资融券,002376.SZ,20
002453,33,光刻胶;深股通;融资融券,002453.SZ,3
603577,17,特高压;光热发电;核电;光伏概念;海工装备;工业互联网,603577.SH,6
601089,17,创新药;仿制药一致性评价;辅助生殖;医疗器械概念;沪股通,601089.SH,5
603341,17,星闪概念;智能音箱;虚拟现实;车联网(车路协同);智能座舱;机器人概念;空间计算;小米概念;智能穿戴;物联网;无线耳机;华为概念;汽车电子;小米汽车;AI眼镜;数字经济;无线充电;消费电子概念;5G;创投;AI PC;一带一路;PCB概念;回购增持再贷款概念;沪股通;融资融券,603341.SH,26
300552,33,人形机器人;智能座舱;车联网(车路协同);星闪概念;毫米波雷达;无人驾驶;数据要素;汽车电子;数字孪生;机器视觉;智慧城市;传感器;机器人概念;ETC;华为概念;低空经济;京津冀一体化;深股通,300552.SZ,18
600644,17,绿色电力;天然气;虚拟电厂;地下管网;污水处理;充电桩;参股银行;西部大开发;乡村振兴;储能;光伏概念;沪股通;融资融券,600644.SH,13
688376,17,光刻机;中芯国际概念;芯片概念;PM2.5;沪股通;融资融券,688376.SH,6
603590,17,创新药;猴痘概念;创投;2025年报预增;知识产权保护;专精特新;军民融合;沪股通,603590.SH,8
002669,33,PCB概念;新能源汽车;毫米波雷达;碳纤维;消费电子概念;专精特新;锂电池概念;传感器;机器人概念;军工;高铁;先进封装;商业航天;军民融合;芯片概念;5G;回购增持再贷款概念;低空经济;一带一路;光伏概念;卫星导航;华为概念;军工信息化;风电;MCU芯片;国企改革;数字经济,002669.SZ,27
300107,33,染料;京津冀一体化;雄安新区;低空经济;飞行汽车(eVTOL);深股通,300107.SZ,6
600795,17,超超临界发电;抽水蓄能;绿色电力;证金持股;风电;央企国企改革;国企改革;沪股通;融资融券,600795.SH,9
300793,33,星闪概念;智能音箱;语音技术;智能家居;虚拟现实;智能穿戴;华为概念;车联网(车路协同);小米概念;人工智能;机器视觉;换电概念;鸿蒙概念;无线耳机;脑机接口;阿里巴巴概念;机器人概念;元宇宙;人民币贬值受益;AI眼镜;新型工业化;消费电子概念;空间计算;芯片概念;汽车电子;医疗器械概念;无人机;储能;血氧仪;一带一路;苹果概念;深股通,300793.SZ,32
301050,33,军工信息化;卫星导航;商业航天;6G概念;军工;无人机;毫米波雷达;专精特新;芯片概念;先进封装;西部大开发;深股通;融资融券,301050.SZ,13
688061,17,先进封装;芯片概念;MCU芯片;消费电子概念;传感器;小米概念;新能源汽车;机器人概念;无人机;融资融券,688061.SH,10
601018,17,同花顺中特估100;证金持股;航运概念;自由贸易港;国企改革;沪股通;融资融券,601018.SH,7
300268,33,三胎概念;人民币贬值受益;预制菜;摘帽,300268.SZ,4
000978,33,旅游概念;文化传媒概念;虚拟数字人;DeepSeek概念;腾讯概念;低空经济;国企改革;西部大开发,000978.SZ,8
601011,17,煤炭概念;煤化工概念;石墨电极;氢能源;碳中和;黑龙江自贸区;石墨烯;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券,601011.SH,12
603658,17,流感;猴痘概念;幽门螺杆菌概念;基因测序;智能医疗;医疗器械概念;AI应用;DeepSeek概念;人工智能;沪股通;融资融券,603658.SH,11
603002,17,PCB概念;先进封装;5G;芯片概念;英伟达概念;3D打印;海峡两岸;比亚迪概念;沪股通,603002.SH,9
920116,151,军工;军工信息化;DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;商业航天;数据要素;卫星导航;国企改革,920116.BJ,12
000596,33,白酒概念;国企改革;深股通;融资融券,000596.SZ,4
600748,17,物业管理;养老概念;土地流转;上海国企改革;长三角一体化;国企改革;沪股通;融资融券,600748.SH,8
