market_code,股票代码,code,所属概念数量,所属概念
33,300443.SZ,300443,9,风电;2025年报预增;创投;海工装备;军工;减速器;核电;融资融券;深股通
17,688080.SH,688080,17,AI智能体;AI应用;电力物联网;物联网;机器视觉;车联网(车路协同);人工智能;工业互联网;DeepSeek概念;机器人概念;专精特新;智能电网;无人驾驶;跨境电商;5G;储能;融资融券
33,000301.SZ,000301,10,环氧丙烷;POE胶膜;煤化工概念;碳纤维;同花顺漂亮100;锂电池概念;工业互联网;光伏概念;深股通;融资融券
33,002493.SZ,002493,10,煤化工概念;POE胶膜;同花顺中特估100;同花顺漂亮100;一带一路;碳纤维;数字经济;深股通;融资融券;光伏概念
33,002398.SZ,002398,39,装配式建筑;建筑节能;新型城镇化;房屋检测;水利;地下管网;数字经济;AI应用;一带一路;AIGC概念;DeepSeek概念;人工智能;医疗器械概念;碳中和;AI智能体;水泥概念;ERP概念;福建自贸区;数字孪生;光伏建筑一体化;高铁;华为鲲鹏;腾讯概念;阿里巴巴概念;数据安全;海峡两岸;华为欧拉;核电;机器人概念;华为昇腾;风电;储能;创新药;新能源汽车;算力租赁;光伏概念;3D打印;数据中心(AIDC);汽车电子
17,605319.SH,605319,4,小米汽车;新能源汽车;特斯拉概念;沪股通
33,300555.SZ,300555,10,物联网;智慧城市;人工智能;量子科技;数字孪生;ST板块;文化传媒概念;WiFi 6;乡村振兴;农村电商
17,688203.SH,688203,5,可降解塑料;专精特新;国企改革;3D打印;融资融券
17,600797.SH,600797,40,云计算;华为鲲鹏;数据安全;智慧政务;信创;国产操作系统;ChatGPT概念;算力租赁;网络安全;鸿蒙概念;数据要素;AI智能体;区块链;虚拟数字人;AI应用;在线教育;抖音概念(字节概念);蚂蚁集团概念;互联网金融;腾讯概念;阿里巴巴概念;数字经济;智慧城市;语音技术;DeepSeek概念;时空大数据;人工智能;东数西算(算力);智能医疗;物联网;华为概念;数据中心(AIDC);低空经济;创投;共同富裕示范区;智能电网;虚拟电厂;芯片概念;融资融券;沪股通
17,688051.SH,688051,24,算力租赁;PM2.5;数据确权;数据安全;东数西算(算力);区块链;智慧政务;数据中心(AIDC);数据要素;AI智能体;华为鲲鹏;智慧城市;DeepSeek概念;碳中和;人工智能;虚拟数字人;量子科技;物联网;华为概念;商业航天;碳交易;传感器;股权转让(并购重组);融资融券
151,920802.BJ,920802,3,医疗器械概念;PM2.5;融资融券
33,002670.SZ,002670,7,期货概念;参股券商;区块链;国企改革;深股通;股权转让(并购重组);融资融券
17,601033.SH,601033,10,生物质能发电;绿色电力;PPP概念;国企改革;垃圾分类;固废处理;储能;粤港澳大湾区;沪股通;融资融券
33,000679.SZ,000679,1,跨境电商
33,301210.SZ,301210,13,减速器;人形机器人;比亚迪概念;宁德时代概念;新能源汽车;传感器;锂电池概念;小米概念;储能;金属镍;小金属概念;深股通;融资融券
33,000603.SZ,000603,10,金属铅;金属锌;黄金概念;金属铜;金属镍;小金属概念;2026一季报预增;文化传媒概念;深股通;融资融券
17,600606.SH,600606,17,特色小镇;物业管理;旅游概念;养老概念;新型城镇化;参股银行;PPP概念;煤炭概念;互联网金融;碳交易;一带一路;蚂蚁集团概念;独角兽概念;智慧城市;元宇宙;沪股通;融资融券
17,601860.SH,601860,3,高股息精选;沪股通;融资融券
33,002760.SZ,002760,6,数据中心(AIDC);军工;海工装备;金属回收;金属锌;股权转让(并购重组)
33,000407.SZ,000407,7,页岩气;天然气;俄乌冲突概念;地下管网;新型城镇化;合成生物;股权转让(并购重组)
33,000009.SZ,000009,35,石墨电极;动力电池回收;钠离子电池;土地流转;农机;物业管理;金属回收;石墨烯;金属钴;固态电池;一带一路;锂电池概念;创投;氢能源;小金属概念;金属镍;宁德时代概念;燃料电池;黄金概念;硅能源;储能;粤港澳大湾区;减速器;机器人概念;新能源汽车;军工;比亚迪概念;充电桩;人形机器人;3D打印;高压快充;液冷服务器;深股通;融资融券;无线充电
17,600338.SH,600338,13,盐湖提锂;金属锌;金属铅;小金属概念;金属铜;锂电池概念;2025年报预增;西部大开发;人民币贬值受益;免税店;一带一路;沪股通;融资融券
33,300781.SZ,300781,32,快手概念;小红书概念;AI视频;智谱AI;短剧游戏;Web3.0;虚拟数字人;AIGC概念;ChatGPT概念;多模态AI;抖音概念(字节概念);NFT概念;文化传媒概念;AI应用;百度概念;元宇宙;数据要素;AI智能体;阿里巴巴概念;腾讯概念;蚂蚁集团概念;DeepSeek概念;人工智能;IP经济(谷子经济);网红经济;跨境电商;华为概念;粤港澳大湾区;MR(混合现实);股权转让(并购重组);融资融券;深股通
151,920639.BJ,920639,5,数据中心(AIDC);智能电网;参股银行;融资融券;物联网
33,003042.SZ,003042,4,草甘膦;供销社;乡村振兴;中俄贸易概念
151,920262.BJ,920262,6,数据要素;IP经济(谷子经济);融资融券;三胎概念;网红经济;跨境电商
17,600990.SH,600990,22,军工信息化;军民融合;大飞机;国产航母;军工;低空经济;卫星导航;商业航天;安防;核电;水利;DeepSeek概念;量子科技;可控核聚变;央企国企改革;新能源汽车;比亚迪概念;国企改革;毫米波雷达;PCB概念;沪股通;融资融券
17,601519.SH,601519,7,互联网金融;AI应用;鸿蒙概念;数据中心(AIDC);股权转让(并购重组);沪股通;融资融券
33,300462.SZ,300462,11,独角兽概念;移动支付;人脸识别;ETC;车联网(车路协同);智慧城市;汽车热管理;ST板块;储能;充电桩;液冷服务器
17,600733.SH,600733,24,一体化压铸;华为汽车;网约车;京津冀一体化;车联网(车路协同);DeepSeek概念;无人驾驶;小米汽车;燃料电池;百度概念;国企改革;换电概念;星闪概念;新能源汽车;智能座舱;动力电池回收;华为概念;充电桩;储能;固态电池;高压快充;汽车芯片;沪股通;融资融券
33,301275.SZ,301275,15,人工智能;数字经济;云计算;海峡两岸;物联网;人民币贬值受益;机器人概念;储能;专精特新;光伏概念;电子纸;消费电子概念;芯片概念;深股通;融资融券
151,920985.BJ,920985,8,石墨电极;氢能源;融资融券;光伏概念;TOPCON电池;HJT电池;换电概念;储能
33,003029.SZ,003029,37,电子身份证;智慧政务;华为鲲鹏;数字货币;数据安全;信创;鸿蒙概念;网络安全;区块链;移动支付;AI智能体;智慧城市;互联网金融;数字经济;安防;DeepSeek概念;跨境支付(CIPS);蚂蚁集团概念;车联网(车路协同);物联网;抖音概念(字节概念);军工信息化;数字水印;工业互联网;华为概念;中俄贸易概念;长安汽车概念;量子科技;军工;东数西算(算力);专精特新;无人驾驶;卫星导航;比亚迪概念;商业航天;芯片概念;深股通
33,000720.SZ,000720,4,央企国企改革;物业管理;国企改革;深股通
33,000665.SZ,000665,22,在线教育;数据确权;文化传媒概念;智慧政务;数据要素;国资云;元宇宙;云计算;智慧城市;短剧游戏;数字乡村;AI智能体;人工智能;腾讯概念;算力租赁;物业管理;虚拟现实;华为概念;数据中心(AIDC);5G;深股通;融资融券
33,001378.SZ,001378,5,参股银行;粤港澳大湾区;锂电池概念;消费电子概念;融资融券
17,600738.SH,600738,5,跨境电商;国企改革;西部大开发;快手概念;2025年报预增
33,002871.SZ,002871,10,液冷服务器;数据中心(AIDC);军工;人工智能;军民融合;水利;人民币贬值受益;地下管网;一带一路;俄乌冲突概念
17,603728.SH,603728,12,减速器;人形机器人;同花顺新质50;机器人概念;智能座舱;无人驾驶;新能源汽车;专精特新;华为概念;5G;沪股通;融资融券
33,300933.SZ,300933,10,智能电网;特高压;充电桩;东数西算(算力);算力租赁;高压快充;专精特新;机器人概念;光伏概念;融资融券
17,600710.SH,600710,22,航运概念;土壤修复;央企国企改革;阿里巴巴概念;污水处理;创投;光伏建筑一体化;固废处理;乡村振兴;国企改革;工业互联网;人民币贬值受益;机器人概念;数据中心(AIDC);华为数字能源;新能源汽车;可降解塑料;高股息精选;储能;光伏概念;沪股通;融资融券
33,000020.SZ,000020,2,物业管理;粤港澳大湾区
33,000909.SZ,000909,14,ST板块;物业管理;国企改革;共同富裕示范区;换电概念;智慧城市;智慧政务;云办公;充电桩;元宇宙;车联网(车路协同);无人驾驶;5G;消费电子概念
33,002214.SZ,002214,13,军民融合;无人机;军工;ST板块;机器人概念;商业航天;安防;无人驾驶;卫星导航;传感器;房屋检测;智能电网;芯片概念
33,001896.SZ,001896,18,抽水蓄能;超超临界发电;煤炭概念;虚拟电厂;绿色电力;风电;光伏建筑一体化;深股通;融资融券;碳中和;充电桩;储能;华为概念;国企改革;工业互联网;人工智能;创投;智能物流
33,000633.SZ,000633,3,西部大开发;新疆振兴;核电
17,600278.SH,600278,13,统一大市场;上海国企改革;参股券商;自由贸易港;国企改革;航运概念;创投;医疗器械概念;一带一路;上海自贸区;人民币贬值受益;沪股通;融资融券
33,300989.SZ,300989,14,空间计算;旅游概念;人工智能;AI应用;数据要素;乡村振兴;智慧城市;低空经济;新型城镇化;时空大数据;一带一路;粤港澳大湾区;算力租赁;融资融券
17,600657.SH,600657,9,物业管理;化债概念(AMC概念);参股保险;证金持股;国企改革;央企国企改革;沪股通;股权转让(并购重组);融资融券
17,605188.SH,605188,4,预制菜;冷链物流;智能物流;沪股通
33,000570.SZ,000570,11,乡村振兴;农机;国企改革;海峡两岸;参股银行;无人机;2025年报预增;华为概念;锂电池概念;固态电池;2026一季报预增
33,301218.SZ,301218,31,智慧政务;数据安全;数据要素;AI应用;水利;人脸识别;阿里巴巴概念;智慧城市;人工智能;空间计算;网络安全;安防;共同富裕示范区;DeepSeek概念;物联网;一带一路;时空大数据;华为概念;机器视觉;传感器;低空经济;机器人概念;人形机器人;数据中心(AIDC);无人机;智能医疗;专精特新;智能电网;卫星导航;股权转让(并购重组);融资融券
151,920263.BJ,920263,21,金属回收;小金属概念;数字孪生;工业互联网;京津冀一体化;天然气;农业种植;稀土永磁;机器人概念;水泥概念;专精特新;碳交易;碳中和;人工智能;AIGC概念;人形机器人;页岩气;新疆振兴;融资融券;土壤修复;污水处理
151,920019.BJ,920019,5,民爆概念;人民币贬值受益;一带一路;融资融券;国企改革
33,002334.SZ,002334,29,液冷服务器;数据中心(AIDC);人形机器人;芯片概念;物联网;新型工业化;充电桩;换电概念;比亚迪概念;工业母机;光伏概念;机器人概念;工业互联网;核电;低空经济;新能源汽车;储能;稀土永磁;百度概念;海工装备;燃料电池;粤港澳大湾区;风电;氢能源;光伏建筑一体化;锂电池概念;深股通;AI智能体;融资融券
17,603321.SH,603321,3,共同富裕示范区;专精特新;5G
33,301105.SZ,301105,4,中俄贸易概念;粤港澳大湾区;新能源汽车;融资融券
33,300853.SZ,300853,18,AI眼镜;智能穿戴;语音技术;传感器;东数西算(算力);专精特新;无人机;储能;机器视觉;智能电网;新型工业化;人形机器人;电力物联网;机器人概念;人工智能;DeepSeek概念;海工装备;一带一路
17,603906.SH,603906,18,磷化工;钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;燃料电池;氢能源;储能;一带一路;数字经济;无人机;比亚迪概念;新能源汽车;数据中心(AIDC);液冷服务器;融资融券;沪股通
17,600233.SH,600233,7,统一大市场;跨境电商;长三角一体化;智能物流;沪股通;阿里巴巴概念;融资融券
33,300724.SZ,300724,16,BC电池;HJT电池;TOPCON电池;钙钛矿电池;硅能源;光伏概念;锂电池概念;高端装备;粤港澳大湾区;第三代半导体;芯片概念;先进封装;PET铜箔;PCB概念;融资融券;深股通
33,003005.SZ,003005,25,在线教育;职业教育;AIGC概念;AI应用;AI视频;数据要素;多模态AI;AI智能体;数字孪生;京津冀一体化;智慧城市;DeepSeek概念;人工智能;信创;百度概念;数据安全;车联网(车路协同);安防;物联网;虚拟现实;专精特新;东数西算(算力);传感器;芯片概念;深股通
33,000802.SZ,000802,3,文化传媒概念;IP经济(谷子经济);旅游概念
33,300995.SZ,300995,12,小米汽车;人形机器人;碳纤维;比亚迪概念;新能源汽车;创投;一带一路;小米概念;粤港澳大湾区;2025年报预增;三胎概念;融资融券
33,300887.SZ,300887,31,军工信息化;脑机接口;军工;食品安全;低空经济;无人机;商业航天;京津冀一体化;海工装备;核污染防治;机器人概念;房屋检测;基因测序;PM2.5;医疗器械概念;土壤修复;新能源汽车;人形机器人;碳中和;5G;三胎概念;储能;特斯拉概念;猴痘概念;辅助生殖;幽门螺杆菌概念;CRO概念;肝炎概念;碳交易;深股通;融资融券
33,001208.SZ,001208,22,卫星导航;商业航天;军工;海工装备;核电;高铁;特高压;可控核聚变;水利;高端装备;充电桩;专精特新;工业互联网;机器人概念;风电;比亚迪概念;新能源汽车;光伏概念;人形机器人;新疆振兴;国企改革;深股通
33,002065.SZ,002065,51,DRG/DIP;智慧政务;智谱AI;AI应用;华为鲲鹏;AI智能体;ChatGPT概念;百度概念;数据安全;数据要素;区块链;腾讯概念;鸿蒙概念;信创;抖音概念(字节概念);云计算;数字乡村;华为昇腾;互联网金融;华为欧拉;网络安全;元宇宙;DeepSeek概念;人脸识别;智慧城市;人工智能;车联网(车路协同);跨境支付(CIPS);数字孪生;智能医疗;算力租赁;工业互联网;东数西算(算力);虚拟现实;华为概念;水利;低空经济;数据中心(AIDC);无人驾驶;养老概念;军民融合;乡村振兴;卫星导航;储能;旅游概念;华为数字能源;传感器;新疆振兴;芯片概念;深股通;融资融券
33,002765.SZ,002765,18,减速器;华为汽车;长安汽车概念;机器人概念;低空经济;虚拟现实;新能源汽车;智能座舱;军工;比亚迪概念;西部大开发;国企改革;汽车电子;消费电子概念;富士康概念;股权转让(并购重组);深股通;融资融券
33,300948.SZ,300948,12,人工智能;建筑节能;水利;土壤修复;一带一路;新型城镇化;污水处理;碳中和;PPP概念;碳交易;股权转让(并购重组);融资融券
22,603008.SH,603008,6,ST板块;跨境电商;脑机接口;人工智能;工业互联网;智能家居
33,002024.SZ,002024,17,超级品牌;农村电商;乡村振兴;ST板块;无人零售;跨境电商;独角兽概念;智能医疗;智能物流;互联网金融;区块链;DeepSeek概念;人工智能;家用电器;AI智能体;阿里巴巴概念;智能家居
17,603275.SH,603275,10,减速器;新型工业化;机器人概念;专精特新;新能源汽车;工业互联网;物联网;风电;沪股通;融资融券
17,605088.SH,605088,10,DeepSeek概念;人民币贬值受益;华为汽车;机器人概念;人形机器人;新能源汽车;锂电池概念;储能;固态电池;沪股通
33,000757.SZ,000757,8,西部大开发;工业互联网;长安汽车概念;华为汽车;比亚迪概念;新能源汽车;小米汽车;小米概念
17,603093.SH,603093,4,期货概念;参股券商;数字经济;沪股通
33,002752.SZ,002752,7,IP经济(谷子经济);福建自贸区;海峡两岸;抖音概念(字节概念);储能;新能源汽车;深股通
17,601138.SH,601138,29,同花顺果指数;共封装光学(CPO);富士康概念;英伟达概念;液冷服务器;5G;苹果概念;芯片概念;数据中心(AIDC);东数西算(算力);算力租赁;虚拟现实;云计算;物联网;新能源汽车;阿里巴巴概念;同花顺新质50;海峡两岸;2025年报预增;机器人概念;工业互联网;智慧城市;人工智能;同花顺出海50;创投;医疗器械概念;同花顺漂亮100;沪股通;融资融券
33,300605.SZ,300605,36,智慧政务;华为鲲鹏;数字乡村;AIGC概念;虚拟数字人;数据要素;数据安全;在线教育;AI应用;AI视频;云办公;AI智能体;国产操作系统;鸿蒙概念;人脸识别;网络安全;语音技术;智慧城市;腾讯概念;DeepSeek概念;人工智能;水利;智能医疗;乡村振兴;新型城镇化;养老概念;体育产业;东数西算(算力);福建自贸区;华为概念;无人机;海峡两岸;卫星导航;数据中心(AIDC);机器视觉;眼科医疗
33,300864.SZ,300864,8,净水概念;污水处理;土壤修复;水利;人工智能;碳中和;高股息精选;融资融券
33,300164.SZ,300164,9,页岩气;俄乌冲突概念;天然气;新疆振兴;碳中和;西部大开发;一带一路;人民币贬值受益;深股通
17,688188.SH,688188,7,新型工业化;专精特新;高端装备;机器人概念;人工智能;沪股通;融资融券
17,601216.SH,601216,19,煤化工概念;水泥概念;可降解塑料;煤炭概念;天然气;参股银行;航运概念;参股券商;统一大市场;西部大开发;氢能源;生物疫苗;绿色电力;互联网金融;智能物流;数字经济;阿里巴巴概念;沪股通;融资融券
33,300365.SZ,300365,42,电力物联网;虚拟电厂;智慧政务;信创;智能电网;数据要素;鸿蒙概念;智慧城市;时空大数据;MLOps概念;AI智能体;换电概念;华为数字能源;物联网;AIGC概念;在线教育;光伏建筑一体化;AI应用;数字经济;空间计算;人工智能;DeepSeek概念;东数西算(算力);职业教育;碳中和;水利;工业互联网;京津冀一体化;储能;数据中心(AIDC);风电;华为概念;碳交易;低空经济;柔性直流输电;无人机;特高压;养老概念;机器视觉;一带一路;氢能源;燃料电池
33,300984.SZ,300984,3,2025年报预增;深股通;融资融券
33,000830.SZ,000830,14,化肥;煤化工概念;磷化工;消毒剂;生态农业;氟化工概念;天然气;有机硅概念;乡村振兴;氢能源;国企改革;央企国企改革;深股通;融资融券
17,603598.SH,603598,23,快手概念;小红书概念;短剧游戏;拼多多概念;虚拟数字人;文化传媒概念;AIGC概念;多模态AI;AI应用;抖音概念(字节概念);网红经济;元宇宙;百度概念;数据要素;腾讯概念;AI智能体;鸿蒙概念;阿里巴巴概念;京津冀一体化;DeepSeek概念;人工智能;华为概念;沪股通
17,600551.SH,600551,12,参股券商;高股息精选;文化传媒概念;托育服务;在线教育;国企改革;数字经济;AI应用;创投;人工智能;沪股通;融资融券
17,603117.SH,603117,3,统一大市场;航运概念;自由贸易港
17,601866.SH,601866,11,航运概念;同花顺中特估100;参股银行;国企改革;央企国企改革;上海自贸区;数字经济;储能;沪股通;融资融券;中字头股票
151,920167.BJ,920167,8,TOPCON电池;HJT电池;氢能源;储能;融资融券;光伏概念;专精特新;BC电池
17,688588.SH,688588,13,信创;数据要素;AI智能体;AI应用;互联网金融;区块链;Web3.0;云计算;百度概念;人工智能;人民币贬值受益;沪股通;融资融券
17,605033.SH,605033,2,乡村振兴;西部大开发
33,300231.SZ,300231,17,算力租赁;云计算;华为昇腾;东数西算(算力);网络安全;信创;阿里巴巴概念;抖音概念(字节概念);数据中心(AIDC);数据要素;智慧城市;华为概念;互联网金融;人工智能;京津冀一体化;参股银行;深股通
33,001369.SZ,001369,9,注册制次新股;锂电池概念;碳中和;光伏概念;西部大开发;专精特新;深股通;新股与次新股;融资融券
33,301078.SZ,301078,19,养老概念;毛发医疗;IP经济(谷子经济);跨境电商;三胎概念;文化传媒概念;AI应用;AIGC概念;在线教育;ChatGPT概念;AI智能体;DeepSeek概念;人工智能;百度概念;抖音概念(字节概念);2025年报预增;智能穿戴;融资融券;深股通
33,300830.SZ,300830,35,智谱AI;多模态AI;华为鲲鹏;ChatGPT概念;智慧政务;信创;AI智能体;数据要素;鸿蒙概念;百度概念;AI应用;区块链;人脸识别;电力物联网;数字经济;军工信息化;人工智能;DeepSeek概念;互联网金融;车联网(车路协同);职业教育;工业互联网;华为概念;智能电网;军工;换电概念;新型工业化;充电桩;核电;虚拟电厂;特高压;风电;碳交易;超超临界发电;深股通
33,000055.SZ,000055,15,装配式建筑;房屋检测;物业管理;乡村振兴;建筑节能;AI应用;数字经济;DeepSeek概念;光伏建筑一体化;一带一路;粤港澳大湾区;绿色电力;高铁;光伏概念;融资融券
33,003038.SZ,003038,10,低空经济;金属回收;飞行汽车(eVTOL);专精特新;新能源汽车;人形机器人;储能;风电;光伏概念;绿色电力
17,603338.SH,603338,7,人民币贬值受益;高端装备;一带一路;机器人概念;军民融合;沪股通;融资融券
17,688153.SH,688153,19,汽车芯片;芯片概念;WiFi 6;消费电子概念;汽车电子;卫星导航;5G;小米概念;专精特新;比亚迪概念;星闪概念;无人机;新能源汽车;机器人概念;低空经济;人民币贬值受益;京津冀一体化;沪股通;融资融券
17,603048.SH,603048,6,共同富裕示范区;数字孪生;长安汽车概念;专精特新;新能源汽车;比亚迪概念
33,002616.SZ,002616,6,生物质能发电;绿色电力;固废处理;粤港澳大湾区;农业种植;深股通
17,601068.SH,601068,10,中字头股票;国企改革;央企国企改革;盐湖提锂;PPP概念;一带一路;稀土永磁;高端装备;沪股通;融资融券
33,002337.SZ,002337,11,智能物流;互联网金融;工业互联网;京津冀一体化;医疗器械概念;数字孪生;高端装备;机器人概念;专精特新;天津自贸区;大飞机
33,300682.SZ,300682,26,电力物联网;蚂蚁集团概念;东数西算(算力);虚拟电厂;华为鲲鹏;阿里巴巴概念;智能电网;数据要素;AI智能体;区块链;AI应用;车联网(车路协同);物联网;DeepSeek概念;数字经济;华为概念;充电桩;人工智能;工业互联网;光伏概念;绿色电力;碳中和;比亚迪概念;新能源汽车;融资融券;深股通
33,301519.SZ,301519,11,新型城镇化;净水概念;污水处理;水利;智慧城市;乡村振兴;地下管网;京津冀一体化;PPP概念;专精特新;融资融券
33,000797.SZ,000797,10,物业管理;土地流转;装配式建筑;国企改革;跨境电商;京津冀一体化;一带一路;福建自贸区;海峡两岸;深股通
33,002122.SZ,002122,21,文化传媒概念;创投;拼多多概念;小红书概念;DeepSeek概念;AI语料;人工智能;数据要素;抖音概念(字节概念);ST板块;智谱AI;网络安全;蚂蚁集团概念;长安汽车概念;新型工业化;高端装备;风电;数据中心(AIDC);东数西算(算力);工业母机;人形机器人
33,002633.SZ,002633,7,高端装备;核电;海工装备;军民融合;风电;国企改革;股权转让(并购重组)
17,603381.SH,603381,12,光伏建筑一体化;光伏概念;储能;金属回收;专精特新;比亚迪概念;机器人概念;液冷服务器;人形机器人;绿色电力;沪股通;融资融券
33,300004.SZ,300004,8,3D打印;专精特新;核电;PM2.5;粤港澳大湾区;一带一路;国企改革;深股通
17,603970.SH,603970,7,农业种植;供销社;草甘膦;乡村振兴;京津冀一体化;农机;无人机
33,002660.SZ,002660,20,换电概念;创投;智慧灯杆;数字乡村;粤港澳大湾区;体育产业;区块链;知识产权保护;充电桩;机器人概念;储能;比亚迪概念;光伏概念;国企改革;绿色电力;消费电子概念;5G;柔性屏(折叠屏);OLED;第三代半导体
33,301100.SZ,301100,6,可降解塑料;POE胶膜;一带一路;专精特新;光伏概念;融资融券
33,301596.SZ,301596,11,减速器;人形机器人;新型工业化;机器人概念;新能源汽车;无人机;核电;西部大开发;风电;融资融券;深股通
33,300430.SZ,300430,14,ST板块;工业大麻;脑机接口;养老概念;三胎概念;消毒剂;AI应用;合成生物;京津冀一体化;DeepSeek概念;智能物流;医疗器械概念;新型工业化;专精特新
33,300082.SZ,300082,13,钠离子电池;固态电池;锂电池概念;宁德时代概念;柔性屏(折叠屏);储能;新能源汽车;污水处理;碳中和;PCB概念;一带一路;深股通;融资融券
17,601666.SH,601666,6,煤炭概念;煤化工概念;证金持股;国企改革;沪股通;融资融券
33,301198.SZ,301198,6,跨境电商;智能物流;比亚迪概念;华为概念;特斯拉概念;融资融券
17,601218.SH,601218,7,绿色电力;风电;海工装备;金属回收;2025年报预增;融资融券;沪股通
17,603703.SH,603703,10,卫星导航;商业航天;5G;量子科技;车联网(车路协同);数据中心(AIDC);家用电器;铜缆高速连接;光纤概念;沪股通
33,300769.SZ,300769,10,磷化工;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;新能源汽车;融资融券;深股通
17,603809.SH,603809,22,减速器;华为汽车;长安汽车概念;人形机器人;高铁;机器人概念;小米汽车;航空发动机;军民融合;大飞机;特斯拉概念;成飞概念;新能源汽车;水利;军工;无人机;比亚迪概念;专精特新;商业航天;西部大开发;融资融券;沪股通
33,002265.SZ,002265,18,兵装重组概念;军民融合;西部大开发;长安汽车概念;军工信息化;国企改革;军工;专精特新;机器人概念;央企国企改革;无人机;新能源汽车;无人驾驶;比亚迪概念;汽车电子;融资融券;股权转让(并购重组);深股通
33,002875.SZ,002875,6,广东自贸区;跨境电商;粤港澳大湾区;IP经济(谷子经济);三胎概念;股权转让(并购重组)
33,300958.SZ,300958,17,净水概念;新型城镇化;土壤修复;污水处理;乡村振兴;固废处理;生态农业;碳中和;京津冀一体化;人工智能;AI应用;AI智能体;核污染防治;国企改革;无人机;磷化工;融资融券
33,002863.SZ,002863,14,中俄贸易概念;一带一路;数字经济;长三角一体化;一体化压铸;长安汽车概念;两轮车;机器人概念;华为汽车;新能源汽车;比亚迪概念;人形机器人;光伏概念;融资融券
33,300053.SZ,300053,24,卫星导航;商业航天;时空大数据;东数西算(算力);芯片概念;汽车芯片;专精特新;低空经济;MCU芯片;数据中心(AIDC);存储芯片;安防;智慧城市;飞行汽车(eVTOL);数据要素;人脸识别;先进封装;人工智能;粤港澳大湾区;横琴新区;地下管网;国企改革;深股通;融资融券
33,000429.SZ,000429,8,高股息精选;参股券商;国企改革;绿色电力;深股通;粤港澳大湾区;充电桩;融资融券
17,688267.SH,688267,5,人民币贬值受益;专精特新;环氧丙烷;沪股通;融资融券
33,002355.SZ,002355,24,算力租赁;时空大数据;数据要素;人脸识别;鸿蒙概念;百度概念;人工智能;车联网(车路协同);网约车;长安汽车概念;EDR概念;东数西算(算力);低空经济;飞行汽车(eVTOL);粤港澳大湾区;无人驾驶;无人机;比亚迪概念;新能源汽车;智能座舱;参股银行;汽车电子;5G;融资融券
17,600072.SH,600072,16,中船系;国产航母;PPP概念;国企改革;海工装备;央企国企改革;氢能源;绿色电力;风电;高端装备;同花顺中特估100;储能;工业互联网;沪股通;中字头股票;融资融券
33,000027.SZ,000027,27,超超临界发电;绿色电力;碳交易;虚拟电厂;风电;光伏建筑一体化;碳中和;天然气;储能;特高压;充电桩;新疆振兴;固废处理;氢能源;国企改革;参股券商;数据中心(AIDC);PPP概念;算力租赁;深圳国企改革;垃圾分类;DeepSeek概念;创投;粤港澳大湾区;华为概念;深股通;融资融券
33,001306.SZ,001306,14,减速器;人形机器人;工业母机;家用电器;机器人概念;共同富裕示范区;智能家居;安防;新能源汽车;专精特新;比亚迪概念;智能座舱;深股通;融资融券
33,300884.SZ,300884,22,人脸识别;鸿蒙概念;智慧城市;信创;安防;人工智能;脑机接口;阿里巴巴概念;DeepSeek概念;多模态AI;智能物流;智能家居;智能医疗;养老概念;华为概念;机器人概念;海峡两岸;福建自贸区;专精特新;PM2.5;小米概念;融资融券
17,688252.SH,688252,11,芯片概念;消费电子概念;智能穿戴;智能音箱;电子纸;高压快充;海峡两岸;抖音概念(字节概念);人民币贬值受益;沪股通;融资融券
151,920018.BJ,920018,7,柔性直流输电;水利;数字经济;特高压;新能源汽车;新股与次新股;融资融券
17,600386.SH,600386,10,文化传媒概念;物业管理;京津冀一体化;汽车拆解概念;独角兽概念;国企改革;动力电池回收;新能源汽车;充电桩;融资融券
17,688558.SH,688558,12,工业母机;新型工业化;专精特新;人形机器人;航空发动机;高端装备;机器人概念;商业航天;3D打印;芯片概念;储能;融资融券
33,001216.SZ,001216,11,牙科医疗;跨境电商;人民币贬值受益;NFT概念;华为概念;参股银行;特高压;智能穿戴;消费电子概念;柔性直流输电;股权转让(并购重组)
33,300388.SZ,300388,7,新型城镇化;PPP概念;地下管网;污水处理;国企改革;央企国企改革;深股通
33,002210.SZ,002210,9,生物质能发电;固废处理;统一大市场;绿色电力;粤港澳大湾区;PPP概念;深股通;融资融券;股权转让(并购重组)
17,600675.SH,600675,8,物业管理;预制菜;上海国企改革;土地流转;乡村振兴;国企改革;沪股通;融资融券
17,600699.SH,600699,37,EDR概念;人形机器人;华为汽车;汽车热管理;智能座舱;英伟达概念;长安汽车概念;特斯拉概念;无人驾驶;无线充电;汽车电子;传感器;机器人概念;小米概念;新能源汽车;车联网(车路协同);比亚迪概念;华为概念;鸿蒙概念;5G;AI智能体;AI应用;人民币贬值受益;阿里巴巴概念;共封装光学(CPO);DeepSeek概念;充电桩;数字经济;芯片概念;高压快充;创投;储能;固态电池;汽车芯片;碳中和;沪股通;融资融券
