market_code,股票代码,所属概念数量,code,所属概念
151,920837.BJ,7,920837,氢能源;燃料电池;融资融券;国企改革;西部大开发;专精特新;农机
17,600886.SH,8,600886,同花顺中特估100;证金持股;绿色电力;抽水蓄能;央企国企改革;国企改革;沪股通;融资融券
17,603602.SH,24,603602,AIGC概念;数据要素;AI应用;车联网(车路协同);抖音概念(字节概念);数字经济;百度概念;阿里巴巴概念;腾讯概念;智慧城市;小红书概念;华为概念;短剧游戏;东数西算(算力);低空经济;跨境电商;无人机;算力租赁;智慧灯杆;5G;飞行汽车(eVTOL);苹果概念;充电桩;融资融券
33,301273.SZ,6,301273,新型工业化;专精特新;芯片概念;低空经济;稀土永磁;融资融券
33,002806.SZ,11,002806,汽车热管理;新能源汽车;高压快充;无人驾驶;百度概念;车联网(车路协同);固态电池;燃料电池;储能;新疆振兴;股权转让(并购重组)
17,601088.SH,12,601088,煤炭概念;煤化工概念;中字头股票;同花顺中特估100;高股息精选;证金持股;同花顺漂亮100;沪股通;融资融券;绿色电力;央企国企改革;国企改革
33,301413.SZ,14,301413,人形机器人;机器人概念;无人驾驶;传感器;专精特新;比亚迪概念;新能源汽车;华为概念;粤港澳大湾区;创投;储能;汽车芯片;深股通;融资融券
33,301395.SZ,5,301395,专精特新;比亚迪概念;回购增持再贷款概念;新能源汽车;融资融券
17,601788.SH,6,601788,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券
33,000878.SZ,9,000878,金属铜;黄金概念;小金属概念;央企国企改革;西部大开发;国企改革;期货概念;深股通;融资融券
33,300483.SZ,3,300483,俄乌冲突概念;天然气;股权转让(并购重组)
17,688290.SH,12,688290,核污染防治;机器人概念;专精特新;人形机器人;军工;军民融合;军工信息化;DeepSeek概念;核电;可控核聚变;沪股通;融资融券
17,688156.SH,5,688156,污水处理;固废处理;专精特新;合成生物;融资融券
17,603283.SH,18,603283,PCB概念;存储芯片;芯片概念;苹果概念;消费电子概念;同花顺果指数;智能穿戴;无线耳机;比亚迪概念;光伏概念;新能源汽车;锂电池概念;特斯拉概念;新型工业化;长三角一体化;人工智能;融资融券;沪股通
33,301216.SZ,10,301216,PEEK材料;人形机器人;3D打印;机器人概念;光伏概念;减速器;回购增持再贷款概念;一带一路;深股通;融资融券
33,300739.SZ,17,300739,PCB概念;共封装光学(CPO);先进封装;MiniLED;6G概念;5G;芯片概念;无人机;新能源汽车;东数西算(算力);2025年报预增;机器人概念;储能;粤港澳大湾区;人民币贬值受益;深股通;融资融券
151,920003.BJ,3,920003,数字经济;融资融券;新股与次新股
33,300668.SZ,6,300668,ERP概念;数据确权;华为概念;AIGC概念;新型城镇化;股权转让(并购重组)
17,688795.SH,6,688795,科创次新股;芯片概念;人工智能;注册制次新股;新股与次新股;融资融券
151,920116.BJ,12,920116,军工;军工信息化;DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;商业航天;数据要素;卫星导航;国企改革
17,688041.SH,13,688041,中国AI 50;东数西算(算力);芯片概念;信创;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;人工智能;DeepSeek概念;同花顺中特估100;沪股通;融资融券
33,002839.SZ,3,002839,高股息精选;深股通;融资融券
17,601169.SH,4,601169,高股息精选;参股保险;沪股通;融资融券
33,002037.SZ,13,002037,民爆概念;汽车拆解概念;土壤修复;国企改革;西部大开发;新疆振兴;一带一路;水利;央企国企改革;雅下水电概念;芯片概念;深股通;融资融券
33,000797.SZ,10,000797,物业管理;土地流转;装配式建筑;跨境电商;国企改革;福建自贸区;京津冀一体化;海峡两岸;一带一路;深股通
33,001322.SZ,7,001322,养老概念;回购增持再贷款概念;智能家居;粤港澳大湾区;鸿蒙概念;华为概念;深股通
33,000811.SZ,33,000811,超导概念;液冷服务器;中芯国际概念;可控核聚变;数据中心;3D打印;核电;海工装备;军工;储能;新能源汽车;海峡两岸;燃料电池;雅下水电概念;机器人概念;氢能源;空气能热泵;固态电池;水利;碳中和;回购增持再贷款概念;人工智能;创投;中俄贸易概念;智能物流;国企改革;体育产业;冷链物流;融资融券;宠物经济;天然气;冰雪产业;深股通
17,603936.SH,28,603936,共封装光学(CPO);PCB概念;6G概念;AI PC;苹果概念;先进封装;液冷服务器;存储芯片;5G;第三代半导体;MiniLED;汽车电子;消费电子概念;EDR概念;数据中心;智能穿戴;卫星导航;比亚迪概念;商业航天;华为概念;无人驾驶;新能源汽车;军工;充电桩;机器人概念;物联网;沪股通;融资融券
17,688193.SH,9,688193,食品安全;医疗器械概念;猴痘概念;辅助生殖;智能医疗;肝炎概念;流感;专精特新;融资融券
17,601018.SH,7,601018,同花顺中特估100;证金持股;航运概念;自由贸易港;国企改革;沪股通;融资融券
33,300663.SZ,48,300663,华为盘古;财税数字化;无人零售;数字货币;化债概念(AMC概念);脑机接口;跨境支付(CIPS);移动支付;乡村振兴;AI应用;互联网金融;数字乡村;蚂蚁集团概念;虚拟数字人;智慧城市;数据确权;华为欧拉;鸿蒙概念;数据要素;区块链;Web3.0;华为鲲鹏;AI智能体;数字经济;电子身份证;京津冀一体化;人工智能;智谱AI;网络安全;DeepSeek概念;创投;信创;腾讯概念;物联网;数据安全;百度概念;阿里巴巴概念;云计算;量子科技;华为概念;小米概念;华为昇腾;商业航天;芯片概念;东数西算(算力);数据中心;深股通;融资融券
17,601968.SH,5,601968,国企改革;央企国企改革;一带一路;海峡两岸;沪股通
17,603311.SH,7,603311,PM2.5;专精特新;家用电器;新能源汽车;大飞机;人民币贬值受益;回购增持再贷款概念
151,920023.BJ,6,920023,ST板块;农业种植;乡村振兴;创投;西部大开发;土地流转
17,601607.SH,10,601607,医药电商;仿制药一致性评价;生物疫苗;创新药;上海国企改革;国企改革;医疗器械概念;沪股通;融资融券;上海自贸区
33,301459.SZ,16,301459,长安汽车概念;人形机器人;机器人概念;专精特新;人民币贬值受益;比亚迪概念;安防;新能源汽车;汽车热管理;农机;低空经济;共同富裕示范区;无人机;中俄贸易概念;俄乌冲突概念;融资融券
33,000776.SZ,5,000776,期货概念;证金持股;同花顺漂亮100;深股通;融资融券
151,920964.BJ,9,920964,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革
22,600421.SH,3,600421,股权转让(并购重组);ST板块;风电
17,600497.SH,12,600497,金属锌;金属铅;小金属概念;黄金概念;金属回收;军工;光纤概念;央企国企改革;西部大开发;国企改革;沪股通;融资融券
151,920541.BJ,6,920541,机器人概念;高铁;融资融券;专精特新;无人驾驶;一带一路
17,600017.SH,14,600017,航运概念;证金持股;中韩自贸区;绿色电力;冷链物流;国企改革;免税店;乡村振兴;一带一路;虚拟电厂;融资融券;DeepSeek概念;华为概念;沪股通
33,300592.SZ,17,300592,华为盘古;元宇宙;无人机;AIGC概念;ChatGPT概念;AI智能体;华为概念;虚拟现实;AI应用;人工智能;智能穿戴;消费电子概念;人民币贬值受益;家用电器;跨境电商;股权转让(并购重组);深股通
17,603638.SH,11,603638,人形机器人;工业母机;新型工业化;减速器;机器人概念;高端装备;智能电网;储能;雅下水电概念;融资融券;沪股通
33,300365.SZ,42,300365,电力物联网;虚拟电厂;光伏建筑一体化;华为数字能源;智能电网;换电概念;职业教育;智慧城市;碳交易;数据要素;智慧政务;时空大数据;碳中和;在线教育;信创;水利;数字经济;空间计算;京津冀一体化;物联网;储能;MLOps概念;人工智能;工业互联网;鸿蒙概念;AI应用;AI智能体;DeepSeek概念;AIGC概念;养老概念;东数西算(算力);数据中心;风电;华为概念;柔性直流输电;特高压;低空经济;无人机;机器视觉;燃料电池;一带一路;氢能源
33,002310.SZ,20,002310,股权转让(并购重组);生态农业;医疗废物处理;绿色电力;土壤修复;汽车拆解概念;PPP概念;固废处理;风电;储能;污水处理;乡村振兴;雄安新区;京津冀一体化;金属回收;国企改革;新型城镇化;深股通;水利;摘帽
33,000517.SZ,5,000517,物业管理;建筑节能;长三角一体化;深股通;融资融券
17,601187.SH,4,601187,高股息精选;福建自贸区;海峡两岸;沪股通
17,600800.SH,7,600800,环氧丙烷;丙烯酸;天津自贸区;氢能源;国企改革;融资融券;芯片概念
17,601588.SH,9,601588,物业管理;养老概念;京津冀一体化;国企改革;数字经济;回购增持再贷款概念;小米概念;沪股通;融资融券
17,600538.SH,7,600538,眼科医疗;基因测序;医疗器械概念;智慧城市;医药电商;西部大开发;消毒剂
22,600193.SH,4,600193,ST板块;数字经济;东数西算(算力);股权转让(并购重组)
22,600696.SH,2,600696,ST板块;白酒概念
17,688538.SH,11,688538,上海国企改革;国企改革;华为概念;智能座舱;小米概念;智能穿戴;柔性屏(折叠屏);OLED;大飞机;沪股通;融资融券
33,000669.SZ,2,000669,ST板块;天然气
22,600599.SH,3,600599,ST板块;互联网金融;人民币贬值受益
17,601328.SH,6,601328,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;跨境支付(CIPS)
17,601916.SH,4,601916,高股息精选;共同富裕示范区;融资融券;沪股通
33,002374.SZ,5,002374,PPP概念;污水处理;白酒概念;海峡两岸;融资融券
33,000069.SZ,15,000069,物业管理;特色小镇;冰雪产业;参股券商;旅游概念;体育产业;国企改革;新型城镇化;IP经济(谷子经济);央企国企改革;粤港澳大湾区;NFT概念;DeepSeek概念;深股通;融资融券
17,601990.SH,5,601990,期货概念;国企改革;创投;沪股通;融资融券
151,920685.BJ,4,920685,融资融券;基因测序;合成生物;专精特新
33,002114.SZ,9,002114,金属锌;金属铅;金属铜;小金属概念;西部大开发;乡村振兴;国企改革;粮食概念;绿色电力
33,002500.SZ,6,002500,证金持股;国企改革;互联网金融;创投;深股通;融资融券
17,601965.SH,18,601965,华为汽车;机器人概念;无人驾驶;车联网(车路协同);新能源汽车;西部大开发;燃料电池;DeepSeek概念;无人机;国企改革;央企国企改革;华为概念;汽车电子;氢能源;动力电池回收;中字头股票;沪股通;融资融券
33,002692.SZ,11,002692,核电;智能电网;风电;充电桩;新能源汽车;储能;专精特新;光伏概念;数字孪生;芯片概念;国企改革
22,688287.SH,10,688287,军民融合;商业航天;安防;低空经济;ST板块;智慧城市;军工;无人机;人工智能;专精特新
33,300593.SZ,11,300593,5G;芯片概念;卫星导航;商业航天;数据中心;军工;专精特新;军民融合;储能;融资融券;深股通
33,301349.SZ,11,301349,钠离子电池;固态电池;锂电池概念;钒电池;储能;光纤概念;光伏概念;高压快充;碳纤维;专精特新;融资融券
33,000552.SZ,10,000552,煤炭概念;煤化工概念;化肥;天然气;页岩气;超超临界发电;国企改革;深股通;融资融券;西部大开发
17,603779.SH,3,603779,乡村振兴;农业种植;白酒概念
17,601995.SH,8,601995,期货概念;同花顺中特估100;国企改革;2026一季报预增;2025年报预增;中字头股票;融资融券;沪股通
17,688121.SH,2,688121,碳中和;融资融券
33,300076.SZ,10,300076,智慧城市;ST板块;安防;虚拟现实;MicroLED概念;MiniLED;国企改革;专精特新;智能电网;OLED
17,601005.SH,11,601005,特钢概念;央企国企改革;国企改革;西部大开发;风电;核电;海工装备;军工;新能源汽车;沪股通;融资融券
151,920870.BJ,6,920870,风电;高端装备;新型工业化;融资融券;专精特新;工业母机
17,601618.SH,15,601618,同花顺中特估100;中字头股票;央企国企改革;国企改革;PPP概念;碳中和;装配式建筑;新型城镇化;一带一路;金属镍;光伏概念;工业互联网;高端装备;沪股通;融资融券
33,300051.SZ,8,300051,HJT电池;钙钛矿电池;TOPCON电池;光伏概念;福建自贸区;海峡两岸;储能;云计算
17,601880.SH,10,601880,航运概念;中韩自贸区;统一大市场;国企改革;绿色电力;中俄贸易概念;回购增持再贷款概念;沪股通;融资融券;区块链
33,002060.SZ,18,002060,绿色电力;抽水蓄能;高股息精选;PPP概念;风电;国企改革;污水处理;水利;新型城镇化;乡村振兴;氢能源;一带一路;储能;智慧城市;燃料电池;粤港澳大湾区;深股通;融资融券
33,300301.SZ,5,300301,ST板块;PPP概念;跨境电商;人民币贬值受益;储能
33,002047.SZ,14,002047,股权转让(并购重组);ST板块;风电;光伏建筑一体化;智慧城市;横琴新区;粤港澳大湾区;智能穿戴;虚拟现实;AI眼镜;元宇宙;装配式建筑;一带一路;国企改革
22,600636.SH,18,600636,ST板块;职业教育;在线教育;国企改革;数据要素;华为鲲鹏;AI应用;人工智能;央企国企改革;鸿蒙概念;语音技术;星闪概念;DeepSeek概念;机器视觉;多模态AI;东数西算(算力);芯片概念;英伟达概念
17,601016.SH,10,601016,绿色电力;风电;新疆振兴;储能;国企改革;央企国企改革;京津冀一体化;回购增持再贷款概念;沪股通;融资融券
17,601818.SH,4,601818,高股息精选;国企改革;沪股通;融资融券
17,601568.SH,8,601568,煤化工概念;水泥概念;氢能源;绿色电力;国企改革;西部大开发;沪股通;融资融券
33,002616.SZ,5,002616,生物质能发电;绿色电力;固废处理;粤港澳大湾区;农业种植
17,600039.SH,13,600039,高股息精选;同花顺中特估100;PPP概念;碳交易;国企改革;雅下水电概念;西部大开发;一带一路;沪股通;融资融券;碳中和;金属铜;锂电池概念
22,603718.SH,6,603718,动物疫苗;ST板块;基因测序;医疗器械概念;牙科医疗;股权转让(并购重组)
151,920445.BJ,5,920445,海峡两岸;人民币贬值受益;跨境电商;融资融券;一带一路
17,600925.SH,7,600925,煤炭概念;绿色电力;超超临界发电;国企改革;风电;储能;沪股通
22,605081.SH,6,605081,东数西算(算力);ST板块;雄安新区;乡村振兴;污水处理;股权转让(并购重组)
