market_code,股票代码,code,所属概念数量,所属概念
17,600699.SH,600699,35,华为汽车;人形机器人;汽车热管理;特斯拉概念;智能座舱;长安汽车概念;比亚迪概念;传感器;新能源汽车;汽车电子;无人驾驶;无线充电;机器人概念;小米概念;汽车芯片;芯片概念;EDR概念;储能;充电桩;高压快充;英伟达概念;人民币贬值受益;车联网(车路协同);5G;回购增持再贷款概念;华为概念;创投;数字经济;鸿蒙概念;DeepSeek概念;阿里巴巴概念;AI智能体;沪股通;融资融券;AI应用
22,600136.SH,600136,4,物业管理;ST板块;文化传媒概念;国企改革
33,300580.SZ,300580,12,人形机器人;华为汽车;新型工业化;工业母机;特斯拉概念;机器人概念;机器视觉;比亚迪概念;新能源汽车;燃料电池;氢能源;深股通
33,002414.SZ,002414,20,芯片概念;毫米波雷达;汽车电子;机器视觉;传感器;无人驾驶;无人机;商业航天;车联网(车路协同);低空经济;军工;安防;机器人概念;华为概念;军民融合;高端装备;华为昇腾;智能家居;深股通;融资融券
33,300086.SZ,300086,9,海南自贸区;幽门螺杆菌概念;消毒剂;仿制药一致性评价;流感;肝炎概念;医药电商;三胎概念;创新药
33,300925.SZ,300925,36,华为盘古;华为昇腾;ChatGPT概念;华为鲲鹏;智谱AI;AI智能体;AIGC概念;信创;数字货币;蚂蚁集团概念;数据要素;鸿蒙概念;阿里巴巴概念;区块链;抖音概念(字节概念);腾讯概念;小红书概念;快手概念;互联网金融;DeepSeek概念;数字经济;人工智能;东数西算(算力);车联网(车路协同);华为概念;无人机;无人驾驶;创投;智能座舱;粤港澳大湾区;AI应用;比亚迪概念;特斯拉概念;一带一路;深股通;融资融券
33,301096.SZ,301096,15,CRO概念;医疗器械概念;创新药;仿制药一致性评价;眼科医疗;幽门螺杆菌概念;毛发医疗;医美概念;人工智能;流感;智能医疗;宠物经济;AI应用;深股通;融资融券
151,920198.BJ,920198,13,数字孪生;物联网;鸿蒙概念;机器人概念;智慧城市;AI智能体;股权转让(并购重组);融资融券;数据要素;国企改革;安防;创投;人工智能
17,688692.SH,688692,7,AI语料;信创;数据要素;华为概念;智能电网;沪股通;融资融券
151,920378.BJ,920378,5,专精特新;机器人概念;特斯拉概念;新能源汽车;融资融券
33,300377.SZ,300377,19,数字货币;Web3.0;互联网金融;华为鲲鹏;华为昇腾;信创;区块链;AI智能体;阿里巴巴概念;人工智能;DeepSeek概念;腾讯概念;华为概念;机器人概念;粤港澳大湾区;AI应用;深股通;股权转让(并购重组);融资融券
33,002062.SZ,002062,12,人形机器人;储能;光伏概念;水利;新型城镇化;地下管网;绿色电力;PPP概念;回购增持再贷款概念;雅下水电概念;深股通;融资融券
33,300007.SZ,300007,43,脑机接口;人形机器人;语音技术;2025年报预增;传感器;无线耳机;小米概念;智能穿戴;机器人概念;芯片概念;比亚迪概念;物联网;消费电子概念;数据安全;专精特新;华为概念;工业互联网;军工;新能源汽车;柔性屏(折叠屏);数字孪生;元宇宙;智能家居;抖音概念(字节概念);核污染防治;区块链;智慧城市;独角兽概念;储能;食品安全;医美概念;固态电池;互联网金融;创投;锂电池概念;养老概念;水利;氢能源;碳中和;地下管网;污水处理;深股通;融资融券
33,300558.SZ,300558,8,细胞免疫治疗;重组蛋白;创新药;基因测序;眼科医疗;智能医疗;深股通;融资融券
33,300029.SZ,300029,4,ST板块;光伏建筑一体化;光伏概念;风电
33,002038.SZ,002038,19,流感;幽门螺杆菌概念;生物疫苗;肝炎概念;猴痘概念;医药电商;NMN概念;仿制药一致性评价;创新药;辅助生殖;减肥药;基因测序;工业大麻;民营医院;医美概念;创投;京津冀一体化;深股通;融资融券
17,600859.SH,600859,10,免税店;冰雪产业;物业管理;IP经济(谷子经济);跨境电商;京津冀一体化;国企改革;抖音概念(字节概念);沪股通;融资融券
17,600592.SH,600592,12,人形机器人;军民融合;大飞机;商业航天;军工;海工装备;新能源汽车;海峡两岸;国企改革;参股券商;融资融券;沪股通
17,603660.SH,603660,24,云办公;智慧政务;AIGC概念;在线教育;ChatGPT概念;信创;多模态AI;AI智能体;时空大数据;量子科技;智慧城市;安防;虚拟现实;人脸识别;人工智能;华为概念;数字孪生;物联网;车联网(车路协同);无人机;智能穿戴;机器视觉;AI应用;融资融券
17,603217.SH,603217,4,固态电池;可降解塑料;专精特新;合成生物
33,002788.SZ,002788,8,福建自贸区;海峡两岸;智能医疗;养老概念;人工智能;医疗器械概念;冷链物流;医药电商
33,000913.SZ,000913,10,共同富裕示范区;冰雪产业;两轮车;高股息精选;中俄贸易概念;创投;新能源汽车;锂电池概念;融资融券;深股通
33,301556.SZ,301556,19,AI智能体;数据要素;数字乡村;DeepSeek概念;人工智能;数字经济;转基因;物联网;乡村振兴;土壤修复;共同富裕示范区;专精特新;机器人概念;生态农业;农机;AI眼镜;传感器;深股通;融资融券
17,600802.SH,600802,8,福建自贸区;海峡两岸;水泥概念;参股银行;国企改革;参股券商;核电;融资融券
33,000035.SZ,000035,15,医疗废物处理;风电;固废处理;生物质能发电;氢能源;绿色电力;碳交易;垃圾分类;一带一路;储能;回购增持再贷款概念;机器人概念;深股通;人工智能;融资融券
17,600616.SH,600616,4,网红经济;上海国企改革;国企改革;融资融券
33,000830.SZ,000830,14,煤化工概念;化肥;磷化工;生态农业;有机硅概念;天然气;消毒剂;氟化工概念;央企国企改革;国企改革;氢能源;乡村振兴;深股通;融资融券
17,600749.SH,600749,6,冰雪产业;旅游概念;IP经济(谷子经济);露营经济;文化传媒概念;西部大开发
17,603116.SH,603116,2,C2M概念;跨境电商
17,600369.SH,600369,6,期货概念;国企改革;西部大开发;融资融券;股权转让(并购重组);沪股通
33,002214.SZ,002214,13,芯片概念;ST板块;房屋检测;智能电网;机器人概念;传感器;军工;无人机;无人驾驶;商业航天;军民融合;卫星导航;安防
17,688575.SH,688575,10,猴痘概念;肝炎概念;辅助生殖;基因测序;脑机接口;医疗器械概念;智能医疗;DeepSeek概念;沪股通;融资融券
33,300685.SZ,300685,9,创新药;基因测序;医疗器械概念;智能医疗;专精特新;福建自贸区;海峡两岸;深股通;融资融券
17,600988.SH,600988,9,黄金概念;金属铅;金属铜;稀土永磁;2025年报预增;西部大开发;沪股通;人民币贬值受益;融资融券
33,002765.SZ,002765,18,减速器;华为汽车;长安汽车概念;机器人概念;低空经济;智能座舱;新能源汽车;比亚迪概念;军工;汽车电子;虚拟现实;消费电子概念;富士康概念;国企改革;西部大开发;股权转让(并购重组);深股通;融资融券
17,600543.SH,600543,6,农业种植;乡村振兴;可降解塑料;国企改革;旅游概念;西部大开发
33,300093.SZ,300093,8,钙钛矿电池;HJT电池;算力租赁;光伏概念;光伏建筑一体化;建筑节能;西部大开发;ST板块
17,688695.SH,688695,18,网络安全;数据要素;人工智能;DeepSeek概念;信创;华为鲲鹏;智慧政务;云计算;跨境支付(CIPS);财税数字化;车联网(车路协同);量子科技;物联网;华为概念;军工信息化;军工;机器人概念;融资融券
33,002203.SZ,002203,15,金属铜;小金属概念;金属镍;钒电池;华为概念;液冷服务器;回购增持再贷款概念;锂电池概念;固态电池;特斯拉概念;PET铜箔;绿色电力;深股通;融资融券;参股银行
33,002431.SZ,002431,20,横琴新区;职业教育;虚拟现实;粤港澳大湾区;元宇宙;体育产业;特色小镇;土壤修复;旅游概念;新型城镇化;地下管网;土地流转;水利;乡村振兴;雄安新区;国企改革;PPP概念;碳交易;新疆振兴;融资融券
33,300465.SZ,300465,24,数字货币;移动支付;蚂蚁集团概念;Web3.0;跨境支付(CIPS);ChatGPT概念;AI智能体;区块链;信创;数据要素;数据安全;腾讯概念;抖音概念(字节概念);DeepSeek概念;人工智能;东数西算(算力);华为概念;文化传媒概念;物联网;数据中心;化债概念(AMC概念);比亚迪概念;芯片概念;深股通
151,920180.BJ,920180,3,医疗器械概念;新股与次新股;融资融券
33,300350.SZ,300350,17,数字经济;时空大数据;数据要素;军工;智慧城市;跨境电商;卫星导航;创投;物联网;碳中和;粤港澳大湾区;一带一路;智能物流;中俄贸易概念;航运概念;广东自贸区;统一大市场
33,001356.SZ,001356,5,跨境电商;可降解塑料;人民币贬值受益;深股通;融资融券
33,002959.SZ,002959,12,露营经济;三胎概念;宠物经济;跨境电商;网红经济;净水概念;创投;家用电器;拼多多概念;粤港澳大湾区;融资融券;深股通
33,300055.SZ,300055,10,医疗废物处理;锂电池概念;雄安新区;固废处理;盐湖提锂;煤化工概念;污水处理;PPP概念;深股通;融资融券
33,301036.SZ,301036,3,光刻胶;绿色电力;融资融券
17,601007.SH,601007,6,预制菜;网红经济;物业管理;参股保险;国企改革;2025年报预增
33,300718.SZ,300718,10,人形机器人;汽车热管理;特斯拉概念;机器人概念;专精特新;核电;风电;长三角一体化;融资融券;深股通
33,002027.SZ,002027,8,文化传媒概念;体育产业;DeepSeek概念;阿里巴巴概念;同花顺漂亮100;深股通;融资融券;同花顺出海50
33,002361.SZ,002361,16,卫星导航;商业航天;军民融合;航空发动机;军工;低空经济;无人机;高铁;3D打印;高端装备;国企改革;污水处理;石墨烯;深股通;股权转让(并购重组);融资融券
17,688586.SH,688586,11,军民融合;商业航天;大飞机;军工;无人机;高端装备;央企国企改革;专精特新;国企改革;沪股通;融资融券
33,002648.SZ,002648,12,环氧丙烷;煤化工概念;丙烯酸;POE胶膜;氢能源;锂电池概念;长三角一体化;燃料电池;互联网金融;三胎概念;融资融券;深股通
33,300768.SZ,300768,26,数字水印;数据安全;网络安全;信创;华为鲲鹏;鸿蒙概念;国产操作系统;云计算;智慧政务;财税数字化;AI智能体;腾讯概念;DeepSeek概念;人工智能;东数西算(算力);安防;华为概念;物联网;ETC;工业互联网;数据中心;新型工业化;5G;智能电网;深股通;融资融券
17,688360.SH,688360,22,人形机器人;新型工业化;机器人概念;高端装备;智能物流;专精特新;宁德时代概念;物联网;储能;华为概念;数字孪生;锂电池概念;冷链物流;统一大市场;人工智能;跨境电商;数字经济;阿里巴巴概念;Web3.0;拼多多概念;沪股通;融资融券
17,600661.SH,600661,7,职业教育;旅游概念;在线教育;养老概念;人工智能;AI应用;融资融券
17,603655.SH,603655,2,新能源汽车;2025年报预增
17,688282.SH,688282,9,商业航天;卫星导航;军民融合;军工;无人机;无人驾驶;专精特新;融资融券;摘帽
17,601238.SH,601238,25,网约车;车联网(车路协同);低空经济;国企改革;飞行汽车(eVTOL);无人驾驶;动力电池回收;燃料电池;华为汽车;商业航天;机器人概念;固态电池;石墨烯;充电桩;智能座舱;锂电池概念;华为概念;新能源汽车;宁德时代概念;同花顺漂亮100;人形机器人;汽车芯片;英伟达概念;沪股通;融资融券
33,300663.SZ,300663,48,数字货币;移动支付;跨境支付(CIPS);电子身份证;华为盘古;蚂蚁集团概念;互联网金融;华为鲲鹏;信创;财税数字化;数据安全;华为欧拉;数据确权;华为昇腾;区块链;数据要素;鸿蒙概念;网络安全;云计算;百度概念;Web3.0;AI智能体;数字经济;智慧城市;数字乡村;DeepSeek概念;量子科技;阿里巴巴概念;人工智能;智谱AI;腾讯概念;虚拟数字人;东数西算(算力);商业航天;华为概念;物联网;京津冀一体化;无人零售;化债概念(AMC概念);创投;数据中心;小米概念;乡村振兴;芯片概念;脑机接口;AI应用;深股通;融资融券
33,002918.SZ,002918,4,数据中心;创投;智能家居;深股通
33,300866.SZ,300866,16,跨境电商;智能家居;无线充电;无线耳机;AI眼镜;人民币贬值受益;机器人概念;充电桩;安防;消费电子概念;3D打印;储能;芯片概念;人工智能;深股通;融资融券
33,300049.SZ,300049,12,AI应用;家庭医生;智能医疗;医疗器械概念;三胎概念;医药电商;肝炎概念;参股保险;人民币贬值受益;西部大开发;深股通;融资融券
33,002676.SZ,002676,10,国企改革;新能源汽车;工业互联网;光伏概念;机器人概念;比亚迪概念;智能家居;汽车电子;金属回收;深股通
33,000415.SZ,000415,9,新疆振兴;雄安新区;参股保险;西部大开发;人民币贬值受益;飞行汽车(eVTOL);低空经济;深股通;融资融券
33,002235.SZ,002235,17,Web3.0;数据确权;知识产权保护;文化传媒概念;网络安全;福建自贸区;数据要素;NFT概念;区块链;蚂蚁集团概念;独角兽概念;海峡两岸;体育产业;比亚迪概念;物业管理;股权转让(并购重组);融资融券
17,600738.SH,600738,6,跨境电商;国企改革;西部大开发;回购增持再贷款概念;快手概念;2025年报预增
17,600834.SH,600834,9,上海国企改革;物业管理;碳交易;国企改革;光伏建筑一体化;绿色电力;充电桩;无人驾驶;股权转让(并购重组)
33,000635.SZ,000635,7,消毒剂;氢能源;绿色电力;央企国企改革;国企改革;西部大开发;碳交易
17,601101.SH,601101,4,煤炭概念;国企改革;融资融券;沪股通
151,920026.BJ,920026,14,新能源汽车;融资融券;比亚迪概念;AI眼镜;芯片概念;专精特新;光伏概念;MR(混合现实);机器视觉;富士康概念;消费电子概念;机器人概念;苹果概念;特斯拉概念
33,300321.SZ,300321,2,国企改革;证金持股
33,002985.SZ,002985,16,成飞概念;大飞机;军民融合;商业航天;卫星导航;军工;低空经济;无人机;高铁;高端装备;京津冀一体化;芯片概念;2025年报预增;2025三季报预增;融资融券;深股通
17,603616.SH,603616,8,地下管网;土壤修复;PPP概念;雄安新区;水利;一带一路;PEEK材料;股权转让(并购重组)
17,600971.SH,600971,4,煤炭概念;国企改革;沪股通;融资融券
33,002679.SZ,002679,7,海峡两岸;特色小镇;碳中和;碳交易;国企改革;互联网金融;人工智能
33,002948.SZ,002948,4,跨境支付(CIPS);一带一路;融资融券;深股通
33,300583.SZ,300583,4,维生素;合成生物;肝炎概念;辅助生殖
17,600882.SH,600882,6,乳业;三胎概念;数据要素;AI智能体;沪股通;融资融券
22,600608.SH,600608,2,ST板块;国企改革
17,603528.SH,603528,33,无人驾驶;卫星导航;车联网(车路协同);低空经济;机器视觉;物联网;信创;数据安全;鸿蒙概念;智慧城市;华为鲲鹏;数据要素;人工智能;华为昇腾;机器人概念;DeepSeek概念;在线教育;ChatGPT概念;东数西算(算力);芯片概念;职业教育;专精特新;人形机器人;比亚迪概念;新能源汽车;充电桩;智能电网;高压快充;光伏概念;储能;参股银行;AI应用;沪股通
33,300860.SZ,300860,9,文化传媒概念;IP经济(谷子经济);虚拟数字人;元宇宙;旅游概念;虚拟现实;低空经济;深股通;融资融券
151,920527.BJ,920527,3,体育产业;融资融券;专精特新
33,002043.SZ,002043,4,共同富裕示范区;深股通;智能家居;融资融券
17,603615.SH,603615,4,三胎概念;可降解塑料;福建自贸区;沪股通
151,920978.BJ,920978,11,汽车电子;融资融券;长安汽车概念;比亚迪概念;汽车热管理;传感器;机器人概念;专精特新;小米汽车;新能源汽车;储能
33,300271.SZ,300271,27,ChatGPT概念;智谱AI;DRG/DIP;AI智能体;数据确权;华为鲲鹏;在线教育;财税数字化;智慧政务;抖音概念(字节概念);百度概念;蚂蚁集团概念;数据要素;阿里巴巴概念;数据安全;腾讯概念;信创;区块链;DeepSeek概念;职业教育;人工智能;互联网金融;语音技术;华为概念;AI应用;深股通;融资融券
17,601828.SH,601828,7,国企改革;DeepSeek概念;腾讯概念;抖音概念(字节概念);阿里巴巴概念;沪股通;融资融券
151,920974.BJ,920974,4,金属回收;氢能源;融资融券;燃料电池
17,600409.SH,600409,10,有机硅概念;消毒剂;钠离子电池;绿色电力;光伏概念;国企改革;京津冀一体化;沪股通;融资融券;华为概念
33,301535.SZ,301535,12,汽车电子;专精特新;智能座舱;无人驾驶;小米概念;新能源汽车;小米汽车;长安汽车概念;注册制次新股;深股通;新股与次新股;融资融券
17,688408.SH,688408,9,光伏概念;光热发电;光伏建筑一体化;储能;机器人概念;一带一路;人民币贬值受益;沪股通;融资融券
33,002029.SZ,002029,8,互联网保险;跨境电商;海峡两岸;数字经济;参股保险;证金持股;深股通;融资融券
33,000739.SZ,000739,15,流感;减肥药;创新药;CRO概念;仿制药一致性评价;合成生物;宠物经济;医美概念;养老概念;共同富裕示范区;深股通;融资融券;AIGC概念;AI智能体;工业互联网
17,600313.SH,600313,14,转基因;大豆;玉米;粮食概念;土地流转;农业种植;化肥;乡村振兴;央企国企改革;国企改革;一带一路;2025年报预增;沪股通;融资融券
33,002327.SZ,002327,1,深股通
33,300905.SZ,300905,7,光刻胶;专精特新;染料;3D打印;足球概念;深股通;融资融券
17,601688.SH,601688,7,期货概念;沪股通;融资融券;证金持股;互联网金融;参股银行;国企改革
33,301459.SZ,301459,16,汽车热管理;新能源汽车;比亚迪概念;人形机器人;农机;专精特新;长安汽车概念;机器人概念;无人机;中俄贸易概念;低空经济;人民币贬值受益;共同富裕示范区;安防;俄乌冲突概念;融资融券
33,300352.SZ,300352,36,数字水印;华为鲲鹏;数据安全;财税数字化;信创;国产操作系统;网络安全;数字货币;云计算;智慧政务;量子科技;云办公;鸿蒙概念;军工信息化;互联网金融;区块链;智谱AI;华为盘古;智慧城市;DeepSeek概念;ChatGPT概念;语音技术;人工智能;低空经济;百度概念;华为概念;安防;物联网;军工;工业互联网;军民融合;商业航天;智能家居;脑机接口;深股通;融资融券
17,688388.SH,688388,13,共封装光学(CPO);PCB概念;PET铜箔;宁德时代概念;固态电池;新能源汽车;锂电池概念;储能;光伏概念;飞行汽车(eVTOL);低空经济;沪股通;融资融券
17,688580.SH,688580,9,脑机接口;智能医疗;医美概念;医疗器械概念;养老概念;专精特新;机器人概念;三胎概念;融资融券
33,002695.SZ,002695,6,预制菜;冷链物流;宠物经济;2025年报预增;深股通;融资融券
33,000401.SZ,000401,10,水泥概念;固废处理;国企改革;雄安新区;绿色电力;化债概念(AMC概念);京津冀一体化;核电;深股通;融资融券
33,300824.SZ,300824,8,露营经济;跨境电商;家用电器;宠物经济;粤港澳大湾区;网红经济;芯片概念;2025年报预增
17,603529.SH,603529,8,共享单车;两轮车;钠离子电池;换电概念;鸿蒙概念;新能源汽车;融资融券;沪股通
17,600157.SH,600157,14,煤炭概念;煤化工概念;钒电池;页岩气;小金属概念;绿色电力;超超临界发电;碳交易;参股保险;核电;储能;物联网;融资融券;沪股通
33,002415.SZ,002415,28,足球概念;智慧政务;人脸识别;数据安全;多模态AI;人工智能;智慧城市;数字乡村;安防;物联网;养老概念;智能家居;机器视觉;工业互联网;机器人概念;无人驾驶;无人机;汽车电子;证金持股;同花顺漂亮100;国企改革;央企国企改革;回购增持再贷款概念;深股通;融资融券;光纤概念;AI应用;同花顺出海50
33,002654.SZ,002654,33,存储芯片;芯片概念;传感器;汽车电子;消费电子概念;AI手机;MiniLED;智能穿戴;比亚迪概念;小米概念;新能源汽车;机器人概念;智慧灯杆;智能家居;军工;安防;粤港澳大湾区;一带一路;国企改革;华为概念;风电;ETC;智慧城市;人工智能;独角兽概念;数字经济;阿里巴巴概念;抖音概念(字节概念);文化传媒概念;小红书概念;快手概念;深股通;融资融券
33,301428.SZ,301428,32,快手概念;抖音概念(字节概念);AIGC概念;多模态AI;云计算;腾讯概念;数据安全;数据确权;AI智能体;网络安全;数据要素;鸿蒙概念;DeepSeek概念;移动支付;人工智能;数字货币;数字经济;智慧城市;车联网(车路协同);ETC;互联网金融;华为概念;物联网;网约车;宠物经济;AI应用;无人驾驶;乡村振兴;西部大开发;新能源汽车;新疆振兴;融资融券
33,002671.SZ,002671,8,地下管网;新型城镇化;超超临界发电;PPP概念;水利;风电;核电;高端装备
17,688278.SH,688278,6,绿色电力;福建自贸区;创新药;肝炎概念;沪股通;融资融券
33,301336.SZ,301336,8,小米概念;华为概念;人工智能;智能家居;小米汽车;露营经济;西部大开发;融资融券
17,600084.SH,600084,9,白酒概念;农业种植;乡村振兴;化债概念(AMC概念);新疆振兴;国企改革;西部大开发;中字头股票;沪股通
33,300486.SZ,300486,18,数据要素;数字孪生;机器视觉;物联网;人工智能;DeepSeek概念;数字经济;智能物流;新型工业化;工业互联网;专精特新;机器人概念;比亚迪概念;新能源汽车;统一大市场;宁德时代概念;深股通;股权转让(并购重组)
17,600826.SH,600826,14,AI智能体;人工智能;创投;上海国企改革;机器人概念;宠物经济;参股券商;体育产业;国企改革;参股银行;人形机器人;证金持股;沪股通;融资融券
33,300858.SZ,300858,8,宠物经济;幽门螺杆菌概念;三胎概念;创新药;乳业;土壤修复;医美概念;京津冀一体化
17,603638.SH,603638,11,减速器;人形机器人;工业母机;新型工业化;机器人概念;高端装备;智能电网;储能;雅下水电概念;融资融券;沪股通
33,301039.SZ,301039,11,氢能源;冷链物流;统一大市场;高端装备;人民币贬值受益;新能源汽车;智能物流;无人驾驶;华为概念;融资融券;深股通
17,601880.SH,601880,9,航运概念;中韩自贸区;国企改革;统一大市场;回购增持再贷款概念;中俄贸易概念;沪股通;融资融券;区块链
17,601555.SH,601555,6,期货概念;国企改革;沪股通;融资融券;创投;2025三季报预增
17,601168.SH,601168,14,金属锌;金属铅;金属铜;黄金概念;金属镍;小金属概念;金属回收;盐湖提锂;钒电池;锂电池概念;西部大开发;国企改革;沪股通;融资融券
17,600316.SH,600316,11,大飞机;军民融合;央企国企改革;军工;国企改革;高端装备;乡村振兴;无人机;低空经济;融资融券;沪股通
33,002847.SZ,002847,2,融资融券;深股通
17,600721.SH,600721,11,青蒿素;细胞免疫治疗;合成生物;流感;CRO概念;肝炎概念;物业管理;创新药;减肥药;新疆振兴;西部大开发
33,002602.SZ,002602,30,2025年报预增;脑机接口;电子竞技;云游戏;网络游戏;手机游戏;共同富裕示范区;算力租赁;腾讯概念;IP经济(谷子经济);NFT概念;虚拟现实;元宇宙;东数西算(算力);长三角一体化;虚拟数字人;人工智能;人民币贬值受益;AI应用;数据安全;数据中心;AIGC概念;比亚迪概念;DeepSeek概念;新能源汽车;华为概念;同花顺出海50;深股通;融资融券;摘帽
33,002390.SZ,002390,17,民营医院;医药电商;土地流转;养老概念;流感;农业种植;医美概念;肝炎概念;牙科医疗;冷链物流;乡村振兴;基因测序;医疗器械概念;创投;西部大开发;深股通;融资融券
33,003038.SZ,003038,9,金属回收;光伏概念;绿色电力;风电;飞行汽车(eVTOL);新能源汽车;低空经济;专精特新;人形机器人
33,002153.SZ,002153,17,ERP概念;抖音概念(字节概念);AI智能体;阿里巴巴概念;云计算;腾讯概念;区块链;移动支付;跨境支付(CIPS);AI应用;DeepSeek概念;人工智能;旅游概念;京津冀一体化;深股通;融资融券;证金持股
33,002221.SZ,002221,11,页岩气;俄乌冲突概念;天然气;氢能源;碳纤维;石墨烯;燃料电池;核电;跨境电商;深股通;融资融券
33,300463.SZ,300463,11,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;智能医疗;西部大开发;深股通;机器人概念;人形机器人;融资融券
33,301127.SZ,301127,19,专精特新;高端装备;充电桩;储能;东数西算(算力);污水处理;生物质能发电;固废处理;地下管网;新型城镇化;净水概念;氢能源;风电;PPP概念;回购增持再贷款概念;华为概念;绿色电力;深股通;融资融券
33,002601.SZ,002601,15,钛白粉概念;天然气;小金属概念;金属钴;钒电池;石墨电极;回购增持再贷款概念;氢能源;锂电池概念;高股息精选;固态电池;宁德时代概念;深股通;养老概念;融资融券
33,000807.SZ,000807,10,俄乌冲突概念;央企国企改革;西部大开发;国企改革;碳交易;深股通;融资融券;燃料电池;工业互联网;新能源汽车
33,301307.SZ,301307,24,富士康概念;芯片概念;减速器;一体化压铸;5G;比亚迪概念;特斯拉概念;液冷服务器;新能源汽车;充电桩;小米汽车;专精特新;华为汽车;无人驾驶;储能;长安汽车概念;华为概念;工业互联网;固态电池;东数西算(算力);绿色电力;西部大开发;深股通;融资融券
33,300635.SZ,300635,19,安防;智慧城市;新型城镇化;低空经济;数字孪生;数据要素;水利;华为鲲鹏;人工智能;5G;东数西算(算力);AI智能体;数据中心;乡村振兴;污水处理;土壤修复;国企改革;风电;股权转让(并购重组)
151,920665.BJ,920665,8,核污染防治;海峡两岸;光伏概念;融资融券;商业航天;高铁;PCB概念;专精特新
33,002292.SZ,002292,20,手机游戏;文化传媒概念;NFT概念;网络游戏;虚拟数字人;多模态AI;ChatGPT概念;元宇宙;IP经济(谷子经济);腾讯概念;虚拟现实;独角兽概念;人工智能;跨境电商;智能穿戴;三胎概念;乡村振兴;回购增持再贷款概念;深股通;融资融券
33,002668.SZ,002668,8,跨境电商;家用电器;智能家居;一带一路;人民币贬值受益;深股通;人工智能;融资融券
33,300348.SZ,300348,28,移动支付;数字货币;跨境支付(CIPS);华为欧拉;华为鲲鹏;信创;互联网金融;财税数字化;区块链;鸿蒙概念;数据要素;AI智能体;数据安全;云计算;智慧城市;数字经济;DeepSeek概念;AIGC概念;人工智能;阿里巴巴概念;腾讯概念;华为概念;化债概念(AMC概念);粤港澳大湾区;一带一路;AI应用;融资融券;深股通
17,600319.SH,600319,3,钒电池;储能;国企改革
33,002056.SZ,002056,24,稀土永磁;小金属概念;BC电池;TOPCON电池;锂电池概念;光伏概念;2025三季报预增;储能;氢能源;华为数字能源;光伏建筑一体化;无线充电;特斯拉概念;比亚迪概念;新能源汽车;军工;机器人概念;低空经济;5G;工业互联网;华为概念;数字经济;深股通;融资融券
33,002553.SZ,002553,18,减速器;机器人概念;新能源汽车;无人机;比亚迪概念;物联网;专精特新;芯片概念;无线耳机;语音技术;人工智能;锂电池概念;汽车芯片;2025年报预增;MCU芯片;ChatGPT概念;融资融券;深股通
33,002613.SZ,002613,8,建筑节能;装配式建筑;光伏概念;一带一路;高铁;钙钛矿电池;高端装备;苹果概念
17,603168.SH,603168,7,民营医院;眼科医疗;医药电商;流感;仿制药一致性评价;三胎概念;养老概念
151,920885.BJ,920885,13,2025年报预增;卫星导航;国产航母;商业航天;新能源汽车;西部大开发;储能;风电;无人驾驶;融资融券;军民融合;军工;专精特新
33,002373.SZ,002373,46,百度概念;车联网(车路协同);云计算;多模态AI;蚂蚁集团概念;AI智能体;数据要素;互联网金融;阿里巴巴概念;元宇宙;时空大数据;AIGC概念;ETC;数字经济;人脸识别;商业航天;人工智能;智慧城市;DeepSeek概念;东数西算(算力);华为概念;数字孪生;低空经济;安防;无人驾驶;机器视觉;物联网;无人机;毫米波雷达;大飞机;数据中心;京津冀一体化;小米概念;跨境电商;体育产业;小米汽车;智能物流;汽车电子;水利;充电桩;雄安新区;一带一路;足球概念;AI应用;深股通;融资融券
33,301055.SZ,301055,11,IP经济(谷子经济);NFT概念;DeepSeek概念;AI智能体;跨境电商;露营经济;家用电器;物联网;超级品牌;2025年报预增;融资融券
33,301327.SZ,301327,16,钠离子电池;固态电池;BC电池;锂电池概念;光伏概念;特斯拉概念;储能;新能源汽车;机器人概念;人民币贬值受益;智能电网;光伏建筑一体化;露营经济;网红经济;深股通;融资融券
17,600580.SH,600580,27,人形机器人;特斯拉概念;比亚迪概念;新能源汽车;机器人概念;小米概念;飞行汽车(eVTOL);无人机;航空发动机;军工;工业互联网;低空经济;家用电器;数据中心;华为概念;储能;智能家居;海工装备;核电;氢能源;风电;一带一路;阿里巴巴概念;DeepSeek概念;光伏建筑一体化;沪股通;融资融券
33,000909.SZ,000909,14,物业管理;ST板块;国企改革;共同富裕示范区;换电概念;充电桩;智慧城市;消费电子概念;无人驾驶;车联网(车路协同);5G;智慧政务;元宇宙;云办公
17,603811.SH,603811,8,猴痘概念;流感;肝炎概念;医药电商;仿制药一致性评价;维生素;医疗器械概念;回购增持再贷款概念
17,603998.SH,603998,10,流感;仿制药一致性评价;创新药;肝炎概念;合成生物;眼科医疗;工业大麻;民营医院;三胎概念;养老概念
151,920593.BJ,920593,7,机器人概念;减速器;医疗器械概念;融资融券;专精特新;人形机器人;3D打印
33,301177.SZ,301177,8,黄金概念;广东自贸区;2025年报预增;DeepSeek概念;IP经济(谷子经济);抖音概念(字节概念);深股通;融资融券
33,002186.SZ,002186,10,预制菜;网红经济;白酒概念;超级品牌;IP经济(谷子经济);职业教育;NFT概念;京津冀一体化;雄安新区;国企改革
33,300434.SZ,300434,10,流感;仿制药一致性评价;维生素;医药电商;创新药;CRO概念;三胎概念;地下管网;PPP概念;西部大开发
