name,code,open,涨停价,跌停价
纵横通信,603602,14.27,15.7,12.84
珠城科技,301280,52.6,62.64,41.76
纳思达,2180,19.9,21.8,17.84
国缆检测,301289,57.65,69.07,46.05
岩山科技,2195,6.98,7.65,6.26
锦江在线,600650,14.9,16.39,13.41
粤传媒,2181,8.45,9.3,7.61
莱赛激光,920363,19.1,24.63,13.27
阿尔特,300825,9.56,11.39,7.59
海程邦达,603836,13.47,14.84,12.14
通易航天,920642,16.4,21.47,11.57
托普云农,301556,96.12,115.34,76.9
百胜智能,301083,18.55,22.25,14.83
中孚信息,300659,15.2,18.07,12.05
全聚德,2186,11.56,12.71,10.4
昂立教育,600661,10.15,11.06,9.05
杭州高新,300478,31.76,38.0,25.34
天邑股份,300504,14.62,17.52,11.68
金春股份,300877,28.1,34.44,22.96
钢研高纳,300034,19.23,23.04,15.36
极米科技,688696,109.32,131.18,87.46
湘邮科技,600476,15.68,17.27,14.13
荣联科技,2642,8.16,8.92,7.3
中国科传,601858,17.82,19.58,16.02
科蓝软件,300663,17.22,20.76,13.84
赛意信息,300687,22.42,27.04,18.02
超达装备,301186,47.49,57.16,38.1
珀莱雅,603605,67.65,73.89,60.45
骏鼎达,301538,78.41,94.38,62.92
四方精创,300468,37.01,45.71,30.47
金一文化,2721,3.09,3.4,2.78
*ST立航,603261,23.85,24.87,22.51
金鹰股份,600232,7.7,8.54,6.98
中国重汽,951,16.73,18.24,14.92
三人行,605168,37.66,41.64,34.07
钢研纳克,300797,16.58,19.96,13.3
中国铝业,601600,11.99,13.19,10.79
税友股份,603171,53.78,59.51,48.69
融发核电,2366,7.36,8.11,6.63
蜂助手,301382,34.5,41.74,27.82
先进数通,300541,14.79,17.74,11.82
尤洛卡,300099,7.39,8.87,5.91
飞力达,300240,7.41,8.88,5.92
华体科技,603679,15.63,17.45,14.27
星辉环材,300834,22.98,27.3,18.2
和林微纳,688661,50.8,60.96,40.64
三和管桩,3037,7.95,8.75,7.16
读者传媒,603999,6.9,7.59,6.21
国机汽车,600335,6.43,7.03,5.75
酉立智能,920007,67.69,87.99,47.39
*ST国化,600636,8.55,8.96,8.1
翰博高新,301321,18.7,22.44,14.96
三六五网,300295,12.44,14.76,9.84
航发控制,738,20.71,23.01,18.83
经纬恒润,688326,115.35,138.42,92.28
派克新材,605123,102.4,112.2,91.8
埃科光电,688610,61.48,72.82,48.54
东方明珠,600637,9.65,10.64,8.7
路畅科技,2813,28.58,31.35,25.65
中光学,2189,22.72,24.94,20.4
林海股份,600099,10.34,11.29,9.23
ST联合,600358,5.97,6.25,5.65
合锻智能,603011,23.06,25.61,20.95
测绘股份,300826,16.82,20.15,13.43
好想你,2582,10.77,11.94,9.77
豪声电子,920701,18.17,23.28,12.54
ST中迪,609,8.7,9.18,8.3
钧达股份,2865,54.95,58.99,48.27
深水规院,301038,23.07,27.64,18.42
海能实业,300787,11.67,13.85,9.23
内蒙一机,600967,16.41,18.15,14.85
国联股份,603613,27.58,30.25,24.75
飞南资源,301500,15.36,18.49,12.33
航亚科技,688510,26.2,31.7,21.14
卓创资讯,301299,53.4,64.09,42.73
福然德,605050,13.24,14.55,11.91
华懋科技,603306,62.17,68.08,55.7
华是科技,301218,23.28,27.86,18.58
南威软件,603636,11.71,12.79,10.47
深天马A,50,8.9,9.76,7.98
科伦药业,2422,28.71,31.71,25.95
广宇集团,2133,3.36,3.66,3.0
四创电子,600990,31.44,34.2,27.98
品高股份,688227,63.7,76.63,51.09
拓山重工,1226,43.77,47.76,39.08
天融信,2212,8.94,9.8,8.02
江航装备,688586,12.72,15.37,10.25
信雅达,600571,15.6,17.16,14.04
东方国信,300166,10.04,12.05,8.03
杭州热电,605011,20.06,22.09,18.07
山石网科,688030,17.99,21.42,14.28
启明信息,2232,18.55,20.32,16.62
世联行,2285,2.9,3.08,2.52
思林杰,688115,64.42,77.32,51.54
上海沪工,603131,29.99,32.69,26.75
国脉文化,600640,12.37,13.57,11.11
百合股份,603102,42.22,46.44,38.0
吉视传媒,601929,3.38,3.72,3.04
齐鲁银行,601665,5.63,6.2,5.08
上海电气,601727,8.47,9.31,7.61
楚天龙,3040,20.01,22.35,18.29
恒华科技,300365,6.24,7.45,4.97
绿盟科技,300369,7.35,8.82,5.88
神州泰岳,300002,11.33,13.58,9.06
三未信安,688489,44.71,53.9,35.94
艾华集团,603989,16.56,18.14,14.84
天娱数科,2354,6.27,6.89,5.63
遥望科技,2291,6.3,6.91,5.65
直真科技,3007,37.04,40.32,32.99
中航机载,600372,13.14,14.51,11.87
我爱我家,560,2.97,3.16,2.58
亚通股份,600692,6.87,7.58,6.2
威海广泰,2111,10.35,11.37,9.31
杰创智能,301248,31.78,37.96,25.3
赛恩斯,688480,50.01,60.73,40.49
东信和平,2017,21.76,24.11,19.73
仙乐健康,300791,25.36,30.5,20.34
ST长园,600525,3.45,3.64,3.3
长久物流,603569,7.55,8.27,6.77
东望时代,600052,4.64,5.09,4.17
聚胶股份,301283,46.91,56.36,37.58
天地在线,2995,16.23,17.86,14.62
西藏城投,600773,12.32,13.4,10.96
容百科技,688005,35.0,41.76,27.84
新大陆,997,27.45,30.62,25.06
北方股份,600262,25.82,28.15,23.03
苑东生物,688513,60.3,72.61,48.41
长江传媒,600757,8.75,9.6,7.86
味知香,605089,25.03,27.53,22.53
易明医药,2826,18.0,19.88,16.26
武商集团,501,9.98,10.95,8.96
长虹美菱,521,6.47,7.08,5.8
超越科技,301049,21.99,25.34,16.9
兴蓉环境,598,7.06,7.76,6.35
山大地纬,688579,10.59,12.72,8.48
竞业达,3005,20.73,22.06,18.05
深物业A,11,8.96,9.75,7.97
新致软件,688590,18.26,22.02,14.68
九华旅游,603199,36.08,39.77,32.54
汉桑科技,301491,55.35,66.18,44.12
中晟高科,2778,20.96,22.87,18.71
正元智慧,300645,18.44,22.1,14.74
贵航股份,600523,15.45,17.0,13.91
兴民智通,2355,5.99,6.56,5.36
汇金股份,300368,14.82,17.89,11.93
*ST海钦,600753,8.34,8.77,7.93
雷电微力,301050,50.71,61.61,41.07
创业黑马,300688,29.5,34.45,22.97
多瑞医药,301075,58.4,70.43,46.95
欧普照明,603515,18.05,19.78,16.18
深纺织A,45,12.05,13.22,10.82
甘李药业,603087,66.85,73.66,60.26
捷成股份,300182,5.4,6.52,4.34
光韵达,300227,9.06,10.87,7.25
纵横股份,688070,54.0,65.4,43.6
中国软件,600536,45.55,50.11,41.0
博瑞传播,600880,4.89,5.35,4.37
龙韵股份,603729,15.84,17.41,14.25
隆鑫通用,603766,15.95,17.44,14.27
世纪恒通,301428,33.03,39.6,26.4
蓝帆医疗,2382,5.6,6.06,4.96
通达电气,603390,12.86,14.15,11.57
海南高速,886,6.79,7.43,6.08
*ST天微,688511,28.0,33.88,22.58
风语筑,603466,9.19,10.13,8.29
来伊份,603777,13.6,14.86,12.16
康隆达,603665,31.42,34.55,28.27
捷安高科,300845,11.1,13.31,8.87
东软集团,600718,9.93,10.9,8.92
亿帆医药,2019,11.78,12.95,10.59
ST瑞和,2620,4.96,5.21,4.71
闽东电力,993,11.88,12.97,10.61
信濠光电,301051,19.32,23.15,15.43
西藏旅游,600749,16.9,18.49,15.13
兴图新科,688081,35.5,42.61,28.41
山水比德,300844,34.93,41.92,27.94
新炬网络,605398,28.1,30.89,25.27
新城控股,601155,13.81,15.1,12.36
申联生物,688098,8.8,10.49,6.99
北摩高科,2985,31.43,34.35,28.11
共创草坪,605099,35.13,38.64,31.62
华盛昌,2980,20.85,22.81,18.67
永安行,603776,17.6,19.36,15.84
华新精科,603370,46.52,51.21,41.9
迪森股份,300335,5.71,6.8,4.54
博思软件,300525,13.65,16.66,11.1
荣泰健康,603579,23.52,25.78,21.1
丽人丽妆,605136,10.87,11.86,9.7
优机股份,920943,26.05,33.85,18.23
万里股份,600847,11.46,12.58,10.3
万达信息,300168,6.35,7.63,5.09
ST西发,752,10.83,11.36,10.28
海联金汇,2537,8.97,9.81,8.03
金钼股份,601958,15.32,16.87,13.81
高伟达,300465,19.78,23.78,15.86
顺发恒能,631,3.22,3.52,2.88
中国石油,601857,10.26,11.28,9.23
读客文化,301025,9.68,11.54,7.7
鼎际得,603255,28.86,31.76,25.98
浙文互联,600986,7.7,8.47,6.93
佳禾智能,300793,16.52,19.27,12.85
南都物业,603506,12.9,14.15,11.57
创耀科技,688259,41.38,49.39,32.93
奥浦迈,688293,48.25,57.9,38.6
双良节能,600481,6.3,7.08,5.8
瑞迈特,301367,83.91,101.28,67.52
深信服,300454,113.41,136.08,90.72
兔宝宝,2043,14.22,15.61,12.77
环球印务,2799,8.51,9.24,7.56
安泰科技,969,20.61,22.76,18.62
兴齐眼药,300573,69.3,83.06,55.38
赛象科技,2337,6.48,7.12,5.82
旗天科技,300061,10.47,12.43,8.29
高华科技,688539,48.22,58.51,39.01
科达制造,600499,13.68,15.03,12.29
捷顺科技,2609,9.19,10.07,8.24
中兴通讯,63,37.45,41.0,33.54
哈森股份,603958,13.15,14.41,11.79
华强科技,688151,20.27,24.37,16.25
威胜信息,688100,38.8,46.45,30.97
科锐国际,300662,24.9,29.94,19.96
光大同创,301387,54.8,65.48,43.66
海象新材,3011,21.62,23.88,19.54
绿茵生态,2887,9.28,10.14,8.3
联化科技,2250,13.16,14.5,11.86
春晖智控,300943,20.46,24.56,16.38
盐湖股份,792,28.0,30.51,24.97
科强股份,920665,13.93,18.04,9.72
三柏硕,1300,15.29,16.74,13.7
朗玛信息,300288,13.26,15.91,10.61
工大高科,688367,30.5,36.6,24.4
磁谷科技,688448,47.65,57.3,38.2
博硕科技,300951,34.16,40.61,27.07
万林物流,603117,4.66,5.12,4.19
中炬高新,600872,17.7,19.02,15.56
二六三,2467,6.01,6.6,5.4
盛天网络,300494,12.03,14.4,9.6
动力新科,600841,6.03,6.6,5.4
节能环境,300140,6.7,8.0,5.34
海特高新,2023,13.32,14.67,12.01
丝路视觉,300556,18.7,22.45,14.97
永信至诚,688244,24.15,28.9,19.26
建科院,300675,15.5,18.47,12.31
万邦达,300055,8.17,9.64,6.42
方直科技,300235,16.37,19.28,12.86
华洋赛车,920058,34.5,44.55,23.99
爱威科技,688067,24.2,29.04,19.36
南京医药,600713,5.45,5.92,4.84
潜能恒信,300191,18.3,21.85,14.57
皖通科技,2331,8.79,9.67,7.91
ST天瑞,300165,4.74,5.69,3.79
康普顿,603798,16.29,17.9,14.64
华宝股份,300741,18.26,21.97,14.65
上海临港,600848,11.55,12.68,10.38
新点软件,688232,24.61,29.35,19.57
大名城,600094,4.09,4.51,3.69
松霖科技,603992,40.72,44.36,36.3
赢合科技,300457,27.86,32.94,21.96
安达维尔,300719,17.88,21.42,14.28
金百泽,301041,26.8,32.17,21.45
炜冈科技,1256,21.95,24.22,19.82
飞利信,300287,4.82,5.78,3.86
航天机电,600151,17.41,19.03,15.57
瑞德智能,301135,27.74,33.24,22.16
海天股份,603759,10.37,11.43,9.35
必创科技,300667,17.42,20.92,13.94
成都华微,688709,45.39,54.41,36.27
龙江交通,601188,3.49,3.84,3.14
天阳科技,300872,20.15,24.32,16.22
平治信息,300571,27.23,32.71,21.81
国泰环保,301203,32.17,38.62,25.74
邦德股份,920271,16.14,20.98,11.3
世昌股份,920022,29.87,38.44,20.7
瀚蓝环境,600323,28.3,31.02,25.38
国子软件,920953,35.46,45.82,24.68
帝欧水华,2798,5.66,6.22,5.09
中京电子,2579,12.04,13.21,10.81
宁新新材,920719,12.86,16.53,8.91
利和兴,301013,27.62,33.14,22.1
银河电子,2519,6.38,7.03,5.75
宁波富达,600724,5.71,6.25,5.11
汉鑫科技,920092,37.38,47.99,25.85
海天瑞声,688787,113.91,137.26,91.5
盛邦安全,688651,43.35,52.09,34.73
曲美家居,603818,3.56,3.92,3.2
世荣兆业,2016,5.72,6.27,5.13
亚华电子,301337,27.13,32.56,21.7
ST智云,300097,7.15,8.57,5.71
柘中股份,2346,20.29,22.03,18.03
渤海轮渡,603167,9.29,10.23,8.37
常辅股份,920396,32.21,41.93,22.59
石化机械,852,7.2,7.89,6.45
狮头股份,600539,10.0,11.04,9.04
华生科技,605180,14.41,15.79,12.92
中兵红箭,519,17.89,19.76,16.16
飞乐音响,600651,7.22,7.91,6.47
杰恩设计,300668,28.86,34.54,23.02
华夏幸福,600340,2.18,2.38,1.94
皖新传媒,601801,6.49,7.14,5.84
天舟文化,300148,4.33,5.2,3.46
海思科,2653,50.61,55.68,45.56
移远通信,603236,94.75,103.52,84.7
萤石网络,688475,29.78,35.64,23.76
交运股份,600676,5.79,6.38,5.22
奥飞娱乐,2292,8.73,9.6,7.86
伟时电子,605218,18.21,20.02,16.38
雷曼光电,300162,8.05,9.62,6.42
宝信软件,600845,20.4,22.47,18.39
启迪环境,826,2.18,2.41,1.97
新天科技,300259,4.39,5.26,3.5
广联达,2410,12.41,13.65,11.17
韩建河山,603616,5.12,5.63,4.61
汇嘉时代,603101,9.55,10.48,8.58
*ST南置,2305,2.21,2.31,2.09
威尔药业,603351,25.67,28.24,23.1
水发燃气,603318,6.62,7.27,5.95
*ST生物,504,8.82,9.27,8.39
中航西飞,768,25.07,27.54,22.54
ST围海,2586,4.4,4.65,4.21
浙江大农,920855,17.74,23.06,12.42
盛路通信,2446,10.24,11.39,9.32
金帝股份,603270,26.48,29.34,24.0
三友医疗,688085,17.82,21.34,14.22
四维图新,2405,8.88,9.78,8.0
拾比佰,920768,12.0,15.45,8.33
中广核技,881,9.06,9.82,8.04
三星新材,603578,11.94,13.11,10.73
侨源股份,301286,41.81,50.08,33.38
云涌科技,688060,41.51,50.12,33.42
顺博合金,2996,7.49,8.21,6.71
美新科技,301588,18.09,21.52,14.34
可孚医疗,301087,44.15,52.9,35.26
时代万恒,600241,8.23,9.06,7.42
久吾高科,300631,28.55,34.21,22.81
海峡股份,2320,12.13,13.21,10.81
铜牛信息,300895,43.62,52.28,34.86
金字火腿,2515,6.06,6.61,5.41
华辰装备,300809,37.52,45.08,30.06
盛视科技,2990,27.95,30.73,25.15
深科达,688328,28.99,34.56,23.04
南山铝业,600219,5.33,5.84,4.78
秦川物联,688528,10.71,12.76,8.5
新北洋,2376,7.62,8.38,6.86
勤上股份,2638,3.08,3.36,2.75
沪农商行,601825,9.16,10.09,8.25
山河智能,2097,12.22,13.48,11.03
江化微,603078,17.73,19.38,15.86
湖南投资,548,5.4,5.91,4.83
波长光电,301421,103.66,123.37,82.25
新筑股份,2480,6.17,6.75,5.53
宝兰德,688058,26.88,32.26,21.5
佳驰科技,688708,61.0,73.74,49.16
通灵股份,301168,46.1,55.32,36.88
中文传媒,600373,9.22,10.14,8.3
合力科技,603917,15.24,16.06,13.14
中信特钢,708,16.35,17.78,14.54
梦天家居,603216,44.42,51.04,41.76
ST中青宝,300052,12.4,14.88,9.92
泓博医药,301230,29.48,35.39,23.59
湖南发展,722,11.76,12.82,10.49
田野股份,920023,4.65,6.05,3.27
山河药辅,300452,13.21,15.85,10.57
国光电器,2045,14.47,15.39,12.59
金域医学,603882,27.94,30.8,25.2
万安科技,2590,14.9,16.29,13.33
世纪鼎利,300050,5.44,6.55,4.37
黔源电力,2039,17.99,19.73,16.15
中国国贸,600007,19.62,21.53,17.61
川仪股份,603100,22.73,24.98,20.44
索宝蛋白,603231,18.12,19.9,16.28
贵绳股份,600992,13.45,14.74,12.06
延华智能,2178,6.32,6.94,5.68
中伟股份,300919,45.96,54.9,36.6
理工光科,300557,35.55,41.82,27.88
瑞丰高材,300243,10.26,12.36,8.24
达刚控股,300103,8.0,9.52,6.34
中国海防,600764,27.12,29.7,24.3
新华网,603888,19.18,21.11,17.27
华原股份,920837,14.58,18.72,10.08
甘化科工,576,10.39,11.44,9.36
上海钢联,300226,24.83,29.77,19.85
ST嘉澳,603822,95.3,100.07,90.54
弘景光电,301479,85.95,103.14,68.76
东方日升,300118,14.75,17.38,11.58
晟楠科技,920006,0.0,34.51,18.59
溢多利,300381,6.44,7.73,5.15
久远银海,2777,17.68,19.49,15.95
新化股份,603867,25.1,27.6,22.58
海创药业,688302,48.48,58.28,38.86
生意宝,2095,17.83,19.6,16.04
天地源,600665,3.25,3.56,2.92
龙头股份,600630,8.92,9.81,8.03
登康口腔,1328,39.22,42.9,35.1
掌趣科技,300315,4.88,5.86,3.9
日播时尚,603196,25.15,27.74,22.7
智明达,688636,42.16,50.78,33.86
科德数控,688305,61.07,73.26,48.84
海容冷链,603187,15.49,17.05,13.95
浙大网新,600797,9.79,10.77,8.81
粤宏远A,573,4.12,4.49,3.67
用友网络,600588,13.1,14.41,11.79
金麒麟,603586,18.96,20.74,16.97
华媒控股,607,4.13,4.51,3.69
绿地控股,600606,1.64,1.8,1.48
中信海直,99,20.5,22.55,18.45
中光防雷,300414,14.77,17.72,11.82
国光股份,2749,13.35,14.49,11.85
荃银高科,300087,11.55,13.85,9.23
长芯博创,300548,141.06,168.36,112.24
天源迪科,300047,12.4,14.88,9.92
*ST恒久,2808,4.96,5.21,4.71
达梦数据,688692,259.65,309.78,206.52
广州酒家,603043,17.41,19.16,15.68
信音电子,301329,23.67,27.91,18.61
顺网科技,300113,20.0,24.0,16.0
ST明诚,600136,1.67,1.75,1.59
纬达光电,920001,19.8,25.02,13.48
安宁股份,2978,32.65,35.93,29.39
均胜电子,600699,31.14,34.09,27.89
凯美特气,2549,21.03,23.07,18.87
西藏药业,600211,42.15,46.26,37.85
双枪科技,1211,26.15,28.74,23.52
建投能源,600,8.43,9.27,7.59
友车科技,688479,0.0,22.33,14.89
中汽股份,301215,6.79,8.12,5.42
兴源环境,300266,2.58,3.05,2.03
华曙高科,688433,65.37,78.48,52.32
德石股份,301158,22.29,26.53,17.69
综艺股份,600770,5.11,5.62,4.6
科思科技,688788,67.28,79.87,53.25
渤海化学,600800,3.42,3.76,3.08
ST尔雅,600107,6.99,7.2,6.52
航宇科技,688239,66.0,80.27,53.51
金陵饭店,601007,7.72,8.49,6.95
贝瑞基因,710,11.22,12.28,10.04
北辰实业,601588,1.72,1.89,1.55
神州信息,555,16.3,18.0,14.72
珠江股份,600684,4.3,4.74,3.88
龙泉股份,2671,5.22,5.7,4.66
爱柯迪,600933,20.16,21.86,17.88
浪莎股份,600137,19.09,20.91,17.11
壶化股份,3002,31.98,35.2,28.8
新雷能,300593,29.55,35.3,23.54
仁信新材,301395,12.12,14.54,9.7
天铁科技,300587,6.06,7.27,4.85
翔宇医疗,688626,58.85,71.77,47.85
博彦科技,2649,13.01,14.34,11.74
国安股份,839,2.61,2.87,2.35
恒拓开源,920415,0.0,18.1,9.76
科拓生物,300858,16.6,19.9,13.26
立昂技术,300603,9.63,11.53,7.69
密封科技,301020,21.82,26.22,17.48
凯撒文化,2425,3.51,3.85,3.15
航天南湖,688552,35.73,43.09,28.73
西山科技,688576,62.35,74.7,49.8
富春股份,300299,6.97,8.42,5.62
中无人机,688297,47.1,56.98,37.98
盛科通信,688702,142.21,168.12,112.08
新宝股份,2705,14.12,15.51,12.69
慈文传媒,2343,7.15,7.79,6.37
亿道信息,1314,45.21,48.74,39.88
九丰能源,605090,42.5,46.88,38.36
数码视讯,300079,5.31,6.4,4.26
良信股份,2706,10.67,11.73,9.59
锡业股份,960,27.48,30.33,24.81
艾比森,300389,16.0,19.26,12.84
保隆科技,603197,36.84,40.24,32.92
药康生物,688046,15.22,18.23,12.15
荣安地产,517,1.79,1.97,1.61
镇海股份,603637,10.76,11.83,9.68
华宇软件,300271,7.2,8.62,5.74
米奥会展,300795,13.47,16.16,10.78
悦安新材,688786,0.0,33.48,22.32
长海股份,300196,14.39,17.28,11.52
神思电子,300479,18.92,22.69,15.13
盛达资源,603,31.21,33.68,27.56
ST新亚,2388,6.33,6.63,5.99
国投智能,300188,14.4,17.34,11.56
钱江水利,600283,9.05,9.96,8.15
亨通光电,600487,24.55,26.91,22.01
通达股份,2560,9.97,10.97,8.97
绿联科技,301606,58.23,69.72,46.48
艾融软件,920799,46.94,61.39,33.07
联测科技,688113,38.95,46.92,31.28
广康生化,300804,34.9,41.54,27.7
分众传媒,2027,7.3,8.02,6.56
凯恩股份,2012,6.41,7.02,5.74
数据港,603881,30.18,33.11,27.09
大龙地产,600159,2.75,3.01,2.47
香江控股,600162,1.83,2.01,1.65
安凯微,688620,12.2,14.29,9.53
福莱蒽特,605566,31.45,34.27,28.04
彩虹股份,600707,6.43,7.06,5.78
宏川智慧,2930,11.01,12.11,9.91
晶科科技,601778,3.7,4.05,3.31
嘉友国际,603871,13.81,15.18,12.42
永新光学,603297,104.36,114.59,93.75
海联讯,300277,13.04,15.49,10.33
獐子岛,2069,3.72,4.06,3.32
神力股份,603819,12.1,13.21,10.81
宇通客车,600066,32.5,35.59,29.12
润都股份,2923,12.04,13.22,10.82
威星智能,2849,15.75,17.3,14.16
正弦电气,688395,24.32,28.87,19.25
天键股份,301383,37.17,42.31,28.21
益诺思,688710,43.36,52.42,34.94
万孚生物,300482,19.72,23.45,15.63
锦和商管,603682,6.56,7.17,5.87
好利科技,2729,15.95,17.42,14.26
中国海油,600938,29.92,32.85,26.87
柏星龙,920075,26.15,34.08,18.36
神火股份,933,27.02,29.9,24.46
中科创达,300496,67.0,80.15,53.43
中直股份,600038,35.75,39.33,32.18
中顺洁柔,2511,8.42,9.32,7.62
甬金股份,603995,17.95,19.68,16.1
中船汉光,300847,16.97,20.35,13.57
威士顿,301315,56.58,67.9,45.26
深水海纳,300961,14.25,16.99,11.33
中国银行,601988,5.66,6.24,5.1
铁科轨道,688569,21.84,26.09,17.39
上大股份,301522,38.4,46.51,31.01
大连重工,2204,7.53,8.33,6.81
杭州园林,300649,14.19,17.05,11.37
沙钢股份,2075,5.68,6.26,5.12
德必集团,300947,20.13,23.92,15.94
招商蛇口,1979,8.62,9.41,7.7
谱尼测试,300887,9.47,11.4,7.6
潮宏基,2345,12.34,13.61,11.13
蓝特光学,688127,38.3,45.71,30.47
中信银行,601998,7.62,8.38,6.86
亚通精工,603190,26.72,29.36,24.02
首药控股,688197,34.51,41.26,27.5
奥拓电子,2587,6.68,7.36,6.02
汇中股份,300371,12.43,14.93,9.95
中控技术,688777,48.76,58.6,39.06
凤凰股份,600716,3.84,4.21,3.45
爱施德,2416,12.55,13.7,11.21
福事特,301446,31.75,37.96,25.3
通行宝,301339,14.39,17.27,11.51
翔港科技,603499,20.25,22.25,18.21
上海物贸,600822,10.63,11.66,9.54
富临运业,2357,10.65,11.67,9.55
展鹏科技,603488,7.72,8.49,6.95
移为通信,300590,12.52,15.06,10.04
新铝时代,301613,51.47,61.4,40.94
至正股份,603991,72.8,80.2,65.62
探路者,300005,10.72,12.86,8.58
无线传媒,301551,31.21,37.48,24.98
格林达,603931,31.38,34.39,28.13
电工合金,300697,16.65,19.93,13.29
维海德,301318,27.4,32.83,21.89
