股票代码,股票简称,最高价,收盘价,涨跌幅,成交额,涨停价,跌停价
605178,时空科技,61.05,60.18,8.43,916091265.03,61.05,49.95
300533,冰川网络,41.75,40.8,8.42,1114016950.0,45.16,30.1
688583,思看科技,108.01,105.52,8.39,270744949.45,116.82,77.88
300366,ST创意,8.2,7.88,8.39,375132640.0,8.72,5.82
301185,鸥玛软件,21.5,21.35,8.38,292571830.0,23.64,15.76
603601,再升科技,14.64,14.64,8.36,3847742639.7,14.86,12.16
300226,上海钢联,29.6,29.25,8.33,977421090.0,32.4,21.6
301571,国科天成,67.2,65.99,8.32,548521900.0,73.1,48.74
300245,天玑科技,14.06,13.96,8.3,328079610.0,15.47,10.31
002609,捷顺科技,10.64,10.47,8.27,504747830.0,10.64,8.7
688158,优刻得,33.32,32.59,8.27,2040132938.63,36.12,24.08
603011,合锻智能,31.55,31.05,8.26,3674863746.11,31.55,25.81
002338,奥普光电,69.0,67.9,8.24,1503622700.0,69.0,56.46
920943,优机股份,30.28,29.57,8.24,212261742.87,35.51,19.13
000603,盛达资源,37.7,37.55,8.21,1386918500.0,38.17,31.23
300252,金信诺,18.18,17.79,8.21,1793083600.0,19.73,13.15
920190,雷神科技,31.3,30.84,8.21,261645536.54,37.05,19.95
601228,广州港,3.62,3.56,8.21,571067533.78,3.62,2.96
301306,西测测试,169.0,159.85,8.17,2109358800.0,177.32,118.22
002803,吉宏股份,19.44,19.43,8.12,585670320.0,19.77,16.17
000607,华媒控股,4.9,4.81,8.09,442731770.0,4.9,4.01
688653,康希通信,14.5,14.3,8.09,376477302.63,15.88,10.58
920171,志晟信息,26.44,25.84,8.07,223267260.34,31.08,16.74
600666,奥瑞德,3.82,3.75,8.07,998470823.85,3.82,3.12
301226,祥明智能,36.5,35.88,8.04,356675560.0,39.85,26.57
688509,正元地信,6.4,6.32,8.03,301741315.43,7.02,4.68
000676,智度股份,10.35,10.22,8.03,1671806100.0,10.41,8.51
301558,三态股份,9.35,9.28,8.03,307073330.0,10.31,6.87
301382,蜂助手,41.75,41.3,8.03,1500653900.0,45.88,30.58
300251,光线传媒,18.8,18.7,8.03,3151227500.0,20.77,13.85
000777,中核科技,31.29,30.86,8.02,1713529700.0,31.43,25.71
002757,南兴股份,27.4,27.0,8.0,2661470700.0,27.5,22.5
601519,大智慧,15.59,15.3,7.97,2419069860.18,15.59,12.75
600850,电科数字,35.98,35.38,7.96,1901722745.82,36.05,29.49
300525,博思软件,15.75,15.61,7.95,1268006470.0,17.35,11.57
300783,三只松鼠,25.88,25.69,7.94,966291100.0,28.56,19.04
300654,世纪天鸿,11.77,11.7,7.93,556376650.0,13.01,8.67
003009,中天火箭,100.6,98.7,7.93,1690058100.0,100.6,82.31
300148,天舟文化,5.07,5.04,7.92,539898530.0,5.6,3.74
603533,掌阅科技,29.18,28.69,7.9,1901112619.15,29.25,23.93
300002,神州泰岳,13.39,13.28,7.88,2789248800.0,14.77,9.85
002940,昂利康,39.42,38.66,7.87,978562480.0,39.42,32.26
300005,探路者,12.89,12.75,7.87,668654510.0,14.18,9.46
601099,太平洋,4.63,4.54,7.84,4736317041.65,4.63,3.79
002899,英派斯,32.16,31.96,7.83,225626100.0,32.6,26.68
688018,乐鑫科技,189.5,189.45,7.83,1639060623.72,210.84,140.56
300271,华宇软件,8.63,8.55,7.82,538284260.0,9.52,6.34
300578,会畅科技,29.8,26.79,7.81,1765288200.0,29.82,19.88
688270,臻镭科技,199.51,194.99,7.8,6375080066.87,217.06,144.7
301662,宏工科技,148.97,147.46,7.78,377731520.0,164.17,109.45
920198,微创光电,11.84,11.77,7.78,161111496.64,14.19,7.65
002943,宇晶股份,57.49,56.8,7.78,1050377530.0,57.97,47.43
300079,数码视讯,6.14,6.1,7.77,687528370.0,6.79,4.53
000555,神州信息,20.31,19.98,7.77,2906263000.0,20.39,16.69
002153,石基信息,13.19,12.92,7.76,1672197300.0,13.19,10.79
002250,联化科技,18.06,17.69,7.73,1334548950.0,18.06,14.78
920642,通易航天,19.56,18.95,7.73,295547003.25,22.86,12.32
605598,上海港湾,77.39,75.78,7.72,1364365679.85,77.39,63.32
688295,中复神鹰,35.36,35.36,7.71,663395437.67,39.4,26.26
300265,通光线缆,17.6,16.64,7.7,1620604000.0,18.54,12.36
688208,道通科技,40.4,40.28,7.7,1291889581.65,44.88,29.92
300965,恒宇信通,81.0,75.58,7.69,362536840.0,84.22,56.14
002361,神剑股份,17.1,16.8,7.69,4687985400.0,17.16,14.04
300067,安诺其,5.67,5.62,7.66,532525690.0,6.26,4.18
002223,鱼跃医疗,44.4,43.45,7.66,1505548700.0,44.4,36.32
600452,涪陵电力,10.63,10.42,7.64,997672614.56,10.65,8.71
920751,惠同新材,28.38,27.8,7.63,154656071.64,33.57,18.09
603286,日盈电子,75.48,74.78,7.6,515744704.0,76.45,62.55
002025,航天电器,72.33,70.74,7.57,4208417500.0,72.34,59.18
301566,达利凯普,23.5,22.87,7.57,766392700.0,25.51,17.01
300949,奥雅股份,44.11,43.51,7.54,143711330.0,48.55,32.37
300416,苏试试验,21.67,21.42,7.53,1784039700.0,23.9,15.94
600373,中文传媒,10.39,10.3,7.52,728964161.41,10.54,8.62
300353,东土科技,24.83,24.47,7.51,1432672800.0,27.31,18.21
688239,航宇科技,77.35,76.0,7.5,1206493545.85,84.84,56.56
301319,唯特偶,60.4,59.4,7.49,508660210.0,66.31,44.21
300493,润欣科技,23.89,23.6,7.47,1829198600.0,26.35,17.57
688058,宝兰德,31.67,31.54,7.46,116242347.17,35.22,23.48
688400,凌云光,49.55,48.9,7.45,1393936022.02,54.61,36.41
301055,张小泉,23.0,22.22,7.45,183266100.0,24.82,16.54
605003,众望布艺,33.3,32.52,7.43,194020962.13,33.3,27.24
000561,烽火电子,14.53,14.19,7.42,1663565900.0,14.53,11.89
688171,纬德信息,52.4,52.07,7.41,137794974.23,58.18,38.78
000426,兴业银锡,45.64,45.4,7.4,4125624500.0,46.5,38.04
300380,安硕信息,47.29,46.94,7.39,673040780.0,52.45,34.97
688191,智洋创新,35.0,34.47,7.38,242341593.43,38.52,25.68
920806,云星宇,15.6,15.57,7.38,194197346.42,18.85,10.15
688788,科思科技,77.27,75.0,7.36,706128505.37,83.83,55.89
920876,慧为智能,29.28,29.06,7.35,103513957.15,35.19,18.95
605118,力鼎光电,33.65,33.2,7.34,158671283.8,34.02,27.84
300017,网宿科技,12.2,12.14,7.34,2650748000.0,13.57,9.05
603678,火炬电子,42.5,42.3,7.33,1918931476.11,43.35,35.47
688777,中控技术,58.22,57.57,7.33,3132060809.09,64.37,42.91
300846,首都在线,26.62,26.33,7.29,2444079600.0,29.45,19.63
300678,中科信息,37.08,36.98,7.28,1299077700.0,41.36,27.58
600693,东百集团,21.25,21.01,7.25,3637643959.56,21.55,17.63
600775,南京熊猫,20.04,19.54,7.24,4370537333.56,20.04,16.4
600026,中远海能,13.87,13.63,7.24,1278221695.64,13.98,11.44
002429,兆驰股份,8.51,8.31,7.23,1980177100.0,8.53,6.98
002857,三晖电气,23.56,23.07,7.2,233783120.0,23.67,19.37
301169,零点有数,65.0,64.05,7.2,315859120.0,71.7,47.8
002230,科大讯飞,60.5,59.6,7.19,11794942700.0,61.16,50.04
300324,旋极信息,7.05,7.03,7.16,1637183200.0,7.87,5.25
600969,郴电国际,11.28,11.25,7.14,193776940.72,11.55,9.45
300668,杰恩设计,31.27,30.9,7.14,308251840.0,34.61,23.07
001400,江顺科技,124.95,121.7,7.14,783289110.0,124.95,102.23
688539,高华科技,58.81,57.18,7.14,810305856.72,64.04,42.7
300250,初灵信息,29.37,28.84,7.13,1058660260.0,32.3,21.54
603150,万朗磁塑,43.25,42.39,7.13,264415207.0,43.53,35.61
300348,长亮科技,16.14,16.09,7.12,1224976150.0,18.02,12.02
300598,诚迈科技,51.76,51.43,7.12,1010369340.0,57.61,38.41
300168,万达信息,7.88,7.82,7.12,714319880.0,8.76,5.84
300263,隆华科技,10.58,10.38,7.12,1097512860.0,11.63,7.75
600678,四川金顶,15.65,15.24,7.1,1858597726.46,15.65,12.81
300004,南风股份,15.0,14.35,7.09,954139250.0,16.08,10.72
300446,航天智造,32.0,30.69,7.08,2702930100.0,34.39,22.93
600120,浙江东方,7.46,7.41,7.08,2151679174.3,7.61,6.23
001208,华菱线缆,31.9,31.05,7.07,3555645500.0,31.9,26.1
300776,帝尔激光,77.99,75.39,7.04,1501420600.0,84.52,56.34
002777,久远银海,22.2,21.74,7.04,1504171100.0,22.34,18.28
301102,兆讯传媒,12.2,12.17,7.04,204657460.0,13.64,9.1
300959,线上线下,112.98,110.75,7.04,996437930.0,124.16,82.78
300285,国瓷材料,36.5,36.26,7.02,2996179600.0,40.66,27.1
000987,越秀资本,11.14,10.84,7.01,3464724400.0,11.14,9.12
300887,谱尼测试,16.79,15.59,7.0,1509909200.0,17.48,11.66
688200,华峰测控,224.8,224.0,7.0,851498468.16,251.22,167.48
603337,杰克科技,50.4,49.86,7.0,404074871.6,51.26,41.94
920026,卓兆点胶,40.4,40.4,6.99,119387322.32,49.08,26.44
300159,*ST新研,3.45,3.37,6.98,325637940.0,3.78,2.52
002829,星网宇达,35.69,34.71,6.96,1015496780.0,35.7,29.21
300540,蜀道装备,24.88,24.13,6.96,520652990.0,27.07,18.05
301293,三博脑科,102.0,98.5,6.95,4772352700.0,110.52,73.68
300900,广联航空,47.9,44.4,6.94,3820011500.0,49.82,33.22
603660,苏州科达,12.48,12.22,6.91,557113193.79,12.57,10.29
600570,恒生电子,33.64,33.42,6.91,3658088435.42,34.39,28.13
920570,坤博精工,39.9,38.39,6.91,119516740.91,46.68,25.14
600343,航天动力,50.88,49.6,6.9,5020747470.75,51.04,41.76
300884,狄耐克,18.38,18.18,6.88,758409800.0,20.41,13.61
603112,华翔股份,19.3,18.87,6.85,485472368.93,19.43,15.89
300382,斯莱克,17.2,16.69,6.85,755473270.0,18.74,12.5
603680,今创集团,17.95,17.82,6.83,255303807.58,18.35,15.01
920008,成电光信,35.9,35.03,6.83,197426338.18,42.62,22.96
600446,金证股份,18.04,17.85,6.82,1171864432.05,18.38,15.04
603383,顶点软件,41.35,40.9,6.82,653594861.86,42.12,34.46
300166,东方国信,12.07,11.91,6.82,1031783110.0,13.38,8.92
002054,德美化工,8.56,8.31,6.81,490323520.0,8.56,7.0
300077,国民技术,22.95,22.76,6.8,1227443510.0,25.57,17.05
920300,辰光医疗,17.73,17.28,6.8,186250040.09,21.03,11.33
002796,世嘉科技,35.99,35.05,6.79,1485563700.0,36.1,29.54
002173,创新医疗,38.1,36.99,6.78,7024985700.0,38.1,31.18
920006,晟楠科技,31.34,31.26,6.76,209375998.62,38.06,20.5
300770,新媒股份,47.46,47.38,6.76,633137000.0,53.26,35.5
300451,创业慧康,6.27,6.16,6.76,1344604300.0,6.92,4.62
688610,埃科光电,71.48,70.39,6.75,134975074.07,79.13,52.75
688220,翱捷科技,99.88,99.75,6.74,1284940706.11,112.14,74.76
002291,遥望科技,7.8,7.6,6.74,1169422620.0,7.83,6.41
300231,银信科技,11.78,11.72,6.74,400450140.0,13.18,8.78
301551,无线传媒,36.68,36.3,6.73,669737230.0,40.81,27.21
301078,孩子王,11.88,11.74,6.73,1677478100.0,13.2,8.8
002878,元隆雅图,21.21,21.11,6.72,849926860.0,21.76,17.8
300503,昊志机电,74.65,69.27,6.72,4365571400.0,77.89,51.93
002212,天融信,10.18,10.17,6.72,1145637020.0,10.48,8.58
603402,陕西旅游,192.0,138.5,6.71,1860062058.94,-1.0,-1.0
688002,睿创微纳,118.88,114.25,6.71,1949212318.2,128.48,85.66
920509,同惠电子,40.98,40.95,6.7,313839016.87,49.89,26.87
301087,可孚医疗,60.99,59.3,6.69,720325470.0,66.7,44.46
688175,高凌信息,32.18,31.82,6.67,145094982.16,35.8,23.86
920374,云里物里,27.38,27.19,6.67,76113334.45,33.13,17.85
002343,慈文传媒,8.03,8.01,6.66,340373060.0,8.26,6.76
920375,派诺科技,15.62,15.39,6.65,96219388.58,18.75,10.11
300095,华伍股份,13.3,13.16,6.65,1080292550.0,14.81,9.87
002697,红旗连锁,6.68,6.6,6.62,1133415780.0,6.81,5.57
301505,苏州规划,26.71,26.25,6.62,240990030.0,29.54,19.7
688561,奇安信,41.55,41.1,6.61,758224471.94,46.26,30.84
300605,恒锋信息,17.75,17.75,6.61,310518520.0,19.98,13.32
000738,航发控制,25.55,24.87,6.6,2092637000.0,25.66,21.0
920932,科达自控,24.2,23.8,6.58,196650694.27,29.02,15.64
603918,金桥信息,19.5,19.28,6.58,1030117159.0,19.9,16.28
300232,洲明科技,8.13,8.11,6.57,591201250.0,9.13,6.09
001226,拓山重工,49.01,47.9,6.56,171717620.0,49.45,40.46
001203,大中矿业,30.5,29.75,6.55,1378179300.0,30.71,25.13
688010,福光股份,37.45,36.8,6.54,519497757.32,41.45,27.63
688611,杭州柯林,65.12,64.65,6.54,333141129.37,72.82,48.54
301396,宏景科技,77.09,76.4,6.54,1310708640.0,86.05,57.37
301313,凡拓数创,31.5,31.48,6.53,286997560.0,35.46,23.64
688556,高测股份,14.37,14.36,6.53,1330623347.28,16.18,10.78
002402,和而泰,42.87,42.68,6.51,4418589000.0,44.08,36.06
600372,中航机载,16.97,16.52,6.51,4530893161.41,17.06,13.96
600589,大位科技,10.66,10.32,6.5,5384372414.46,10.66,8.72
300873,海晨股份,24.04,23.96,6.49,239318200.0,27.0,18.0
002380,科远智慧,31.7,31.2,6.48,549452220.0,32.23,26.37
300894,火星人,13.08,12.82,6.48,245588900.0,14.45,9.63
300091,*ST金灵,3.37,3.29,6.47,240675050.0,3.71,2.47
300036,超图软件,21.85,21.74,6.46,1389240300.0,24.5,16.34
002544,普天科技,42.05,40.87,6.46,2743359300.0,42.23,34.55
300283,温州宏丰,8.49,8.41,6.46,287578770.0,9.48,6.32
300376,ST易事特,7.3,7.27,6.44,370597740.0,8.2,5.46
603039,泛微网络,64.5,63.45,6.44,766929755.04,65.57,53.65
300682,朗新集团,17.39,17.35,6.44,874074060.0,19.56,13.04
002161,远望谷,8.39,8.12,6.42,547275080.0,8.39,6.87
002421,达实智能,3.16,3.15,6.42,451900990.0,3.26,2.66
300667,必创科技,20.2,19.77,6.4,425190840.0,22.3,14.86
300747,锐科激光,36.91,36.08,6.4,2357715600.0,40.69,27.13
920068,天工股份,22.58,21.96,6.4,322968144.19,26.83,14.45
002995,天地在线,19.93,19.83,6.38,299348930.0,20.5,16.78
300331,苏大维格,43.83,43.35,6.38,1773284700.0,48.9,32.6
300885,海昌新材,36.21,35.02,6.38,1219672000.0,39.5,26.34
002530,金财互联,11.55,11.53,6.37,1045363840.0,11.92,9.76
920508,殷图网联,24.97,24.95,6.35,53960706.53,30.49,16.43
603889,新澳股份,8.85,8.71,6.35,166694135.98,9.01,7.37
002389,航天彩虹,29.48,29.15,6.35,3859163900.0,30.15,24.67
002127,南极电商,3.53,3.52,6.34,408628830.0,3.64,2.98
002657,中科金财,31.3,31.21,6.34,1673805000.0,32.29,26.42
688709,成都华微,55.3,53.53,6.34,1170702078.22,60.41,40.27
300075,数字政通,16.97,16.96,6.33,635506580.0,19.14,12.76
002462,嘉事堂,17.72,17.13,6.33,732719770.0,17.72,14.5
000959,首钢股份,5.3,5.21,6.33,394019860.0,5.39,4.41
300188,国投智能,16.26,16.15,6.32,809188460.0,18.23,12.15
300997,欢乐家,32.2,31.8,6.32,762952150.0,35.89,23.93
300803,指南针,151.0,147.84,6.31,7860903500.0,166.87,111.25
300680,隆盛科技,58.44,57.87,6.28,1652664700.0,65.34,43.56
301548,崇德科技,63.06,62.12,6.28,289597540.0,70.14,46.76
300130,新国都,29.48,29.4,6.25,1349268700.0,33.2,22.14
600307,酒钢宏兴,1.9,1.87,6.25,374426802.06,1.94,1.58
300688,创业黑马,33.76,33.39,6.24,849478320.0,37.72,25.14
300810,中科海讯,44.29,43.97,6.23,382605400.0,49.67,33.11
300020,ST银江,3.96,3.92,6.23,130111308.0,4.43,2.95
600271,航天信息,13.99,13.66,6.22,2634845413.38,14.15,11.57
002405,四维图新,11.15,11.1,6.22,2499161300.0,11.5,9.41
600111,北方稀土,52.87,52.48,6.21,11808396476.67,54.35,44.47
920305,*ST云创,11.15,10.78,6.21,67356850.52,13.19,7.11
000546,金圆股份,7.12,7.02,6.2,651085430.0,7.27,5.95
002862,实丰文化,22.1,21.75,6.2,335671230.0,22.53,18.43
920475,三友科技,18.9,18.87,6.19,54507566.55,23.1,12.44
688350,富淼科技,29.65,28.83,6.19,143350205.1,32.58,21.72
301315,威士顿,65.09,65.04,6.19,550267360.0,73.5,49.0
000925,众合科技,10.14,9.79,6.18,1146139750.0,10.14,8.3
300805,电声股份,12.68,12.56,6.17,322256550.0,14.2,9.46
603927,中科软,21.19,21.17,6.17,719073843.59,21.93,17.95
603216,梦天家居,44.97,44.8,6.16,216289540.14,46.42,37.98
920556,雅达股份,11.37,11.25,6.13,118525623.51,13.78,7.42
000960,锡业股份,36.65,35.89,6.12,2356424200.0,37.2,30.44
300316,晶盛机电,42.0,40.92,6.12,2111655200.0,46.27,30.85
920270,天铭科技,22.02,21.85,6.12,190381943.19,26.76,14.42
002351,漫步者,13.52,13.19,6.11,600558650.0,13.67,11.19
600756,浪潮软件,21.49,21.01,6.11,1235312028.94,21.78,17.82
688070,纵横股份,66.38,65.2,6.1,211634004.16,73.74,49.16
688358,祥生医疗,38.3,37.61,6.09,215892660.41,42.54,28.36
301517,陕西华达,86.17,80.9,6.08,1631186100.0,91.51,61.01
600536,中国软件,50.77,50.39,6.08,2234898675.83,52.25,42.75
920438,戈碧迦,44.29,44.13,6.08,327325268.41,54.08,29.12
601212,白银有色,6.28,6.28,6.08,2522638223.26,6.51,5.33
002716,湖南白银,8.46,8.38,6.08,2632790300.0,8.69,7.11
600584,长电科技,45.28,43.68,6.07,7357955587.41,45.3,37.06
601929,吉视传媒,4.29,4.2,6.06,3357078272.77,4.36,3.56
300475,香农芯创,175.0,175.0,6.06,8649859700.0,198.0,132.0
688552,航天南湖,49.32,47.62,6.06,1029789092.79,53.88,35.92
300469,信息发展,71.28,70.93,6.06,1001672520.0,80.26,53.5
300061,旗天科技,11.88,11.74,6.05,531104550.0,13.28,8.86
688125,安达智能,172.0,168.51,6.05,292294213.34,190.68,127.12
688143,长盈通,62.97,62.25,6.05,806207548.46,70.44,46.96
688579,山大地纬,12.36,12.28,6.04,178970357.66,13.9,9.26
600562,国睿科技,34.77,34.41,6.04,1292110932.34,35.7,29.21
300552,万集科技,38.07,38.0,6.03,1009934180.0,43.01,28.67
002908,德生科技,11.52,11.44,6.02,588790970.0,11.87,9.71
688372,伟测科技,125.66,124.25,6.02,893305522.47,140.64,93.76
688601,力芯微,51.75,51.68,5.99,439669982.41,58.51,39.01
301262,海看股份,28.41,27.97,5.99,418983670.0,31.67,21.11
300551,古鳌科技,18.47,18.24,5.98,512951170.0,20.65,13.77
605488,福莱新材,37.42,37.02,5.98,608709889.25,38.42,31.44
002177,御银股份,10.3,9.92,5.98,2994670000.0,10.3,8.42
688244,永信至诚,28.32,28.19,5.98,265137863.67,31.92,21.28
300359,全通教育,5.91,5.87,5.96,181124960.0,6.65,4.43
920208,青矩技术,26.72,26.72,5.95,103063461.05,32.78,17.66
300399,天利科技,31.89,31.01,5.94,1097944840.0,35.12,23.42
688132,邦彦技术,21.14,21.04,5.94,97196387.25,23.83,15.89
688155,先惠技术,74.29,73.21,5.93,385413294.61,82.93,55.29
002426,胜利精密,3.95,3.93,5.93,1138284100.0,4.08,3.34
000886,海南高速,7.1,6.97,5.93,627954020.0,7.24,5.92
920278,鹿得医疗,10.24,10.2,5.92,155235916.11,12.51,6.75
920906,舜宇精工,31.32,31.32,5.92,123407827.6,38.44,20.7
300590,移为通信,13.8,13.8,5.91,422670010.0,15.64,10.42
002484,江海股份,32.38,31.81,5.89,1681871200.0,33.04,27.04
301638,南网数字,22.05,21.93,5.89,1354917300.0,24.85,16.57
000922,佳电股份,15.39,15.28,5.89,359305790.0,15.87,12.99
920781,瑞奇智造,10.8,10.43,5.89,108261679.53,12.8,6.9
920249,利尔达,14.98,14.93,5.89,237266084.26,18.33,9.87
300125,*ST聆达,7.97,7.74,5.88,89624793.0,8.77,5.85
000547,航天发展,40.65,40.0,5.88,22222330000.0,41.56,34.0
300941,创识科技,24.75,24.71,5.87,427109680.0,28.01,18.67
301141,中科磁业,63.39,63.34,5.87,683123240.0,71.8,47.86
688343,云天励飞,86.6,86.34,5.86,1963062296.62,97.87,65.25
688588,凌志软件,16.1,16.08,5.86,302159753.98,18.23,12.15
002747,埃斯顿,26.15,25.67,5.86,1467104600.0,26.68,21.83
002738,中矿资源,85.2,85.0,5.85,2570389000.0,88.33,72.27
688652,京仪装备,122.8,120.99,5.84,799932181.33,137.17,91.45
603119,浙江荣泰,122.37,118.28,5.84,2291177582.28,122.93,100.58
920098,科隆新材,34.56,34.07,5.84,157545194.28,41.84,22.54
688326,经纬恒润,136.45,132.28,5.82,628131131.01,150.0,100.0
300676,华大基因,55.62,54.7,5.82,1189769560.0,62.03,41.35
300424,航新科技,21.6,21.11,5.81,1012135580.0,23.94,15.96
600282,南钢股份,5.85,5.84,5.8,703514674.43,6.07,4.97
000661,长春高新,106.65,103.57,5.79,1725379500.0,107.69,88.11
688456,有研粉材,72.56,72.56,5.77,773542699.88,82.32,54.88
300707,威唐工业,17.84,17.81,5.76,334929260.0,20.21,13.47
600435,北方导航,22.55,21.87,5.75,5243927772.59,22.75,18.61
301515,港通医疗,25.48,25.22,5.74,285756430.0,28.62,19.08
688507,索辰科技,124.87,123.7,5.73,810186766.85,140.4,93.6
301317,鑫磊股份,35.2,34.71,5.73,232787610.0,39.4,26.26
605136,丽人丽妆,12.21,12.2,5.72,415376297.0,12.69,10.39
300385,雪浪环境,7.44,7.22,5.71,141205370.0,8.2,5.46
603106,恒银科技,11.5,11.5,5.7,390074661.43,11.97,9.79
300242,佳云科技,5.82,5.75,5.7,472820360.0,6.53,4.35
603067,振华股份,37.8,37.1,5.7,1853693922.44,38.61,31.59
000719,中原传媒,13.02,12.99,5.7,289288040.0,13.52,11.06
300487,蓝晓科技,71.95,70.72,5.68,641109270.0,80.3,53.54
002467,二六三,6.72,6.72,5.66,993047080.0,7.0,5.72
600797,浙大网新,11.3,11.21,5.66,1414904343.3,11.67,9.55
600301,华锡有色,45.44,44.68,5.65,761129682.77,46.52,38.06
300562,乐心医疗,15.37,15.35,5.64,299228130.0,17.44,11.62
603095,越剑智能,18.09,17.79,5.64,178471403.24,18.52,15.16
300222,科大智能,12.43,12.36,5.64,609818580.0,14.04,9.36
300034,钢研高纳,22.51,22.29,5.64,1394792700.0,25.32,16.88
688005,容百科技,37.5,36.74,5.64,1798570114.43,41.74,27.82
600734,实达集团,5.4,5.25,5.63,1969805821.56,5.47,4.47
002368,太极股份,27.06,27.04,5.62,835709500.0,28.16,23.04
300322,硕贝德,34.0,33.29,5.62,3445488600.0,37.82,25.22
001259,利仁科技,30.94,30.68,5.61,99795763.0,31.96,26.15
300645,正元智慧,20.58,20.55,5.6,240601710.0,23.35,15.57
605123,派克新材,130.91,126.4,5.6,1885876159.12,131.67,107.73
603088,宁波精达,11.7,11.51,5.6,336031873.75,11.99,9.81
300401,花园生物,17.88,17.36,5.6,938940900.0,19.73,13.15
002558,巨人网络,49.89,49.41,5.58,2428427300.0,51.48,42.12
600990,四创电子,38.28,36.94,5.57,1573523613.38,38.49,31.49
