code,所属概念,market_code,所属概念数量,股票代码
300347,CRO概念;创新药;生物疫苗;医疗器械概念;智能医疗;2025年报预增;AIGC概念;深股通;融资融券,33,9,300347.SZ
301062,食品安全;高压快充;光伏概念;DeepSeek概念;商业航天;融资融券,33,6,301062.SZ
301298,人民币贬值受益;高铁;新能源汽车;新型工业化;减速器;机器视觉;融资融券,33,7,301298.SZ
002346,锂电池概念;创投;回购增持再贷款概念;参股银行;2025年报预增;中芯国际概念;DeepSeek概念;深股通;融资融券,33,9,002346.SZ
001287,国家大基金持股;存储芯片;MCU芯片;华为海思概念股;芯片概念;WiFi 6;富士康概念;无线耳机;英伟达概念;毫米波雷达;智能座舱;汽车电子;消费电子概念;小米概念;星闪概念;人形机器人;机器视觉;卫星导航;比亚迪概念;语音技术;物联网;小米汽车;机器人概念;网络安全;低空经济;新能源汽车;智能家居;充电桩;粤港澳大湾区;长安汽车概念;储能;智能电网;核污染防治;数据要素;人工智能;DeepSeek概念;智能物流;跨境电商;央企国企改革;乡村振兴;国企改革;深股通;中字头股票;融资融券,33,44,001287.SZ
300705,仿制药一致性评价;医药电商;创新药;流感;肝炎概念;幽门螺杆菌概念;维生素;CRO概念;深股通,33,9,300705.SZ
300479,电子身份证;财税数字化;国产操作系统;语音技术;数字货币;智慧政务;人脸识别;华为鲲鹏;移动支付;百度概念;云计算;智慧城市;网络安全;信创;数据要素;ChatGPT概念;数字经济;AI智能体;华为昇腾;车联网(车路协同);AIGC概念;安防;智慧灯杆;DeepSeek概念;人工智能;独角兽概念;东数西算(算力);华为概念;工业互联网;机器视觉;智能医疗;低空经济;高铁;机器人概念;专精特新;无人机;5G;AI应用;国企改革;融资融券,33,40,300479.SZ
002911,天然气;煤化工概念;高股息精选;氢能源;国企改革;深股通;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,33,11,002911.SZ
301069,PEEK材料;锂电池概念;3D打印;2025年报预增;深股通;融资融券,33,6,301069.SZ
300730,云办公;网络安全;华为鲲鹏;DRG/DIP;数据安全;智慧政务;信创;电子身份证;数据要素;财税数字化;区块链;数字乡村;百度概念;数字经济;智慧城市;数字孪生;人工智能;东数西算(算力);家庭医生;互联网金融;智能医疗;物联网;华为概念;食品安全;工业互联网;军工;数据中心;机器视觉;芯片概念;AI应用,33,30,300730.SZ
002250,氟化工概念;2025年报预增;锂电池概念;回购增持再贷款概念;CRO概念;人民币贬值受益;创新药;证金持股;深股通;融资融券,33,10,002250.SZ
301563,存储芯片;汽车芯片;MCU芯片;PCB概念;芯片概念;汽车电子;注册制次新股;传感器;2026一季报预增;物联网;专精特新;机器人概念;工业互联网;数据要素;人工智能;AI智能体;DeepSeek概念;智能物流;商业航天;深股通;新股与次新股;融资融券,33,22,301563.SZ
300672,存储芯片;汽车芯片;国家大基金持股;芯片概念;WiFi 6;智能座舱;星闪概念;卫星导航;虚拟现实;机器视觉;东数西算(算力);车联网(车路协同);无人驾驶;物联网;鸿蒙概念;专精特新;机器人概念;人工智能;深股通;股权转让(并购重组);融资融券,33,21,300672.SZ
002698,新型工业化;智能医疗;人形机器人;医疗器械概念;机器人概念;智能物流;专精特新;工业互联网;创投;高端装备;3D打印;中俄贸易概念;污水处理;黑龙江自贸区;深股通;融资融券,33,16,002698.SZ
603100,高端装备;新型工业化;商业航天;工业互联网;可控核聚变;物联网;核电;光热发电;央企国企改革;西部大开发;国企改革;碳中和;沪股通;融资融券,17,14,603100.SH
920419,一带一路;融资融券;宠物经济;IP经济(谷子经济);人民币贬值受益,151,5,920419.BJ
688004,文化传媒概念;在线教育;数据安全;AIGC概念;网络安全;数据要素;信创;华为鲲鹏;多模态AI;人工智能;数字孪生;华为概念;回购增持再贷款概念;融资融券,17,14,688004.SH
300562,智能医疗;养老概念;无人零售;三胎概念;AI应用;人工智能;体育产业;医疗器械概念;区块链;血氧仪;华为概念;人民币贬值受益;智能穿戴;传感器;无线耳机;芯片概念,33,16,300562.SZ
600207,光热发电;天然气;建筑节能;光伏概念;储能;国企改革;医疗器械概念;芯片概念;富士康概念;沪股通;融资融券,17,11,600207.SH
300004,3D打印;核电;专精特新;PM2.5;粤港澳大湾区;一带一路;国企改革,33,7,300004.SZ
600587,民营医院;合成生物;医疗器械概念;智能医疗;消毒剂;脑机接口;智能物流;国企改革;回购增持再贷款概念;DeepSeek概念;人工智能;医疗废物处理;AI应用;机器人概念;华为概念;人形机器人;光刻胶;沪股通;融资融券,17,19,600587.SH
603519,高股息精选;家用电器;创投;第三代半导体,17,4,603519.SH
920007,新股与次新股;融资融券;一带一路;光伏概念;人民币贬值受益,151,5,920007.BJ
000906,统一大市场;装配式建筑;中俄贸易概念;国企改革;工业互联网;新能源汽车;储能;ERP概念;深股通,33,9,000906.SZ
600908,高股息精选;参股银行;沪股通;融资融券,17,4,600908.SH
300235,在线教育;虚拟数字人;短剧游戏;职业教育;ChatGPT概念;区块链;AI智能体;阿里巴巴概念;人工智能;DeepSeek概念;华为鲲鹏;华为概念;AI应用,33,13,300235.SZ
003017,中俄贸易概念;化肥;氟化工概念;PEEK材料;2025年报预增;芯片概念,33,6,003017.SZ
600810,国企改革;回购增持再贷款概念;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,17,7,600810.SH
002516,华为汽车;新能源汽车;无人驾驶;汽车电子;芯片概念;消费电子概念;智能穿戴;汽车芯片;先进封装;华为手机;商业航天;5G;卫星导航;国企改革;绿色电力;深股通;股权转让(并购重组),33,17,002516.SZ
920029,储能;充电桩;人民币贬值受益;智能电网;一带一路;融资融券;国企改革;西部大开发;央企国企改革,151,9,920029.BJ
300549,家用电器;长安汽车概念;减速器;比亚迪概念;机器人概念;医疗器械概念;新能源汽车;海峡两岸;特斯拉概念,33,9,300549.SZ
300851,高铁;比亚迪概念;无人驾驶,33,3,300851.SZ
920436,新能源汽车;融资融券;无人驾驶;专精特新;充电桩;百度概念,151,6,920436.BJ
301078,IP经济(谷子经济);跨境电商;养老概念;AI智能体;ChatGPT概念;在线教育;三胎概念;AIGC概念;文化传媒概念;DeepSeek概念;人工智能;抖音概念(字节概念);百度概念;毛发医疗;智能穿戴;2025年报预增;AI应用;融资融券;深股通,33,19,301078.SZ
920160,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,151,6,920160.BJ
000668,ST板块;物业管理,33,2,000668.SZ
002802,国企改革;海峡两岸;风电;股权转让(并购重组),33,4,002802.SZ
920198,数字孪生;物联网;鸿蒙概念;机器人概念;智慧城市;AI智能体;数据要素;国企改革;人工智能;股权转让(并购重组);安防;创投;融资融券,151,13,920198.BJ
601377,证金持股;沪股通;融资融券;国企改革;福建自贸区;海峡两岸,17,6,601377.SH
601179,柔性直流输电;特高压;智能电网;风电;核电;可控核聚变;光伏概念;储能;超级电容;中字头股票;数据中心;水利;东数西算(算力);高端装备;量子科技;央企国企改革;西部大开发;芯片概念;国企改革;同花顺中特估100;融资融券;沪股通,17,22,601179.SH
001207,特高压;固态电池,33,2,001207.SZ
688585,人形机器人;机器人概念;燃料电池;风电;一带一路;氢能源;可降解塑料;沪股通;股权转让(并购重组);融资融券,17,10,688585.SH
600258,旅游概念;国企改革;京津冀一体化;阿里巴巴概念;人工智能;沪股通;融资融券,17,7,600258.SH
688373,创新药;医药电商;融资融券,17,3,688373.SH
002178,智慧城市;智慧政务;数据要素;鸿蒙概念;物联网;家庭医生;安防;人工智能;AI智能体;DeepSeek概念;智能医疗;华为概念;养老概念;数据中心;医疗器械概念;碳中和;AI应用,33,17,002178.SZ
688067,医疗器械概念;三胎概念;辅助生殖;专精特新;智能医疗;幽门螺杆菌概念;机器视觉;人工智能;医药电商;融资融券,17,10,688067.SH
688276,流感;生物疫苗;阿尔茨海默概念;国企改革;沪股通;融资融券,17,6,688276.SH
300409,脑机接口;硅能源;石墨电极;金属钴;金属镍;固态电池;钠离子电池;动力电池回收;锂电池概念;宁德时代概念;芯片概念;小金属概念;石墨烯;人工智能;消费电子概念;比亚迪概念;东数西算(算力);人形机器人;机器人概念;数据中心;金属铜;燃料电池;新能源汽车;粤港澳大湾区;人民币贬值受益;氢能源;2025年报预增;深股通;融资融券,33,29,300409.SZ
002952,电子纸;柔性屏(折叠屏);汽车电子;虚拟现实;智能穿戴;消费电子概念;智能家居;家用电器;数字货币;充电桩;新能源汽车;数字经济;人民币贬值受益,33,13,002952.SZ
000530,无人零售;军工;核电;海工装备;独角兽概念;数字经济;体育产业;比亚迪概念;数据中心;空气能热泵;中俄贸易概念;储能;汽车热管理;冰雪产业;碳中和;冷链物流;氢能源;液冷服务器;统一大市场;军民融合;融资融券,33,21,000530.SZ
300664,医疗废物处理;垃圾分类;固废处理;净水概念;污水处理;水利;PPP概念;装配式建筑;生物疫苗,33,9,300664.SZ
002981,人民币贬值受益;一带一路;智能音箱;机器人概念;医疗器械概念;无线耳机;虚拟现实;智能穿戴;无人机;消费电子概念;储能;苹果概念,33,12,002981.SZ
002923,青蒿素;仿制药一致性评价;创新药;肝炎概念;合成生物;流感;猴痘概念;幽门螺杆菌概念;医药电商;医疗器械概念,33,10,002923.SZ
301567,专精特新;小米概念;机器人概念;汽车电子;消费电子概念;智能穿戴;虚拟现实;安防;AI眼镜;无人机;融资融券,33,11,301567.SZ
301380,ChatGPT概念;小红书概念;抖音概念(字节概念);智慧政务;数据安全;百度概念;腾讯概念;网络安全;阿里巴巴概念;文化传媒概念;数字经济;人工智能;移动支付;互联网金融;华为概念;5G;AI应用;融资融券,33,18,301380.SZ
688334,柔性直流输电;特高压;智能电网;超导概念;充电桩;核电;无人机;一带一路;固态电池;央企国企改革;西部大开发;国企改革;沪股通;融资融券,17,14,688334.SH
920010,液冷服务器;换电概念;算力租赁;天然气;氢能源;融资融券;储能;东数西算(算力);西部大开发;锂电池概念;数据中心,151,11,920010.BJ
600303,长安汽车概念;燃料电池;氢能源;新能源汽车;军工,17,5,600303.SH
603185,TOPCON电池;硅能源;光伏概念;第三代半导体;储能;工业母机;高端装备;专精特新;融资融券;沪股通,17,10,603185.SH
300421,减速器;人形机器人;卫星导航;工业母机;机器人概念;新能源汽车;高端装备;高铁;海工装备;风电;深股通,33,11,300421.SZ
000839,文化传媒概念;网络安全;AI语料;智慧政务;虚拟数字人;数据要素;互联网金融;AI智能体;人工智能;DeepSeek概念;物业管理;AI应用;创投;京津冀一体化;乡村振兴;国企改革;深股通,33,17,000839.SZ
300727,液冷服务器;有机硅概念;染料;东数西算(算力);硅能源;医美概念;深股通,33,7,300727.SZ
603387,流感;猴痘概念;幽门螺杆菌概念;肝炎概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,17,9,603387.SH
688203,可降解塑料;专精特新;国企改革;3D打印;融资融券,17,5,688203.SH
002249,人形机器人;长安汽车概念;家用电器;机器人概念;新能源汽车;比亚迪概念;充电桩;粤港澳大湾区;燃料电池;储能;数据中心;风电;回购增持再贷款概念;氢能源;AIGC概念;深股通;融资融券,33,17,002249.SZ
920252,锂电池概念;两轮车;专精特新;融资融券;储能,151,5,920252.BJ
603215,网红经济;家用电器;人工智能;智能家居;共同富裕示范区;机器人概念;小米概念;人民币贬值受益;AI眼镜;一带一路,17,10,603215.SH
600660,证金持股;同花顺漂亮100;同花顺出海50;沪股通;融资融券;福建自贸区;小米汽车;特斯拉概念;光伏概念,17,9,600660.SH
603053,天然气;西部大开发;国企改革;氢能源;碳中和;充电桩;沪股通,17,7,603053.SH
300371,水利;专精特新;雄安新区;物联网;传感器;智慧城市;人工智能;华为概念;DeepSeek概念;核电;AI智能体;绿色电力,33,12,300371.SZ
688680,BC电池;钙钛矿电池;光伏概念;POE胶膜;新能源汽车;融资融券,17,6,688680.SH
688298,禽流感;芬太尼;动物疫苗;猴痘概念;生物疫苗;肝炎概念;基因测序;宠物经济;医疗器械概念;智能医疗;食品安全;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17,15,688298.SH
002164,减速器;机器人概念;高铁;共同富裕示范区;2025年报预增;风电;深股通;融资融券,33,8,002164.SZ
688059,工业母机;2025年报预增;专精特新;机器人概念;2026一季报预增;沪股通;融资融券,17,7,688059.SH
600633,Sora概念(文生视频);AIGC概念;多模态AI;数据确权;NFT概念;手机游戏;云计算;文化传媒概念;AI智能体;华为昇腾;AI应用;阿里巴巴概念;网络游戏;腾讯概念;智慧政务;百度概念;算力租赁;数据要素;电子竞技;鸿蒙概念;区块链;元宇宙;DeepSeek概念;智能医疗;数字经济;东数西算(算力);人工智能;独角兽概念;智慧城市;华为概念;养老概念;旅游概念;数据中心;体育产业;创投;共同富裕示范区;国企改革;证金持股;绿色电力;沪股通;融资融券,17,41,600633.SH
603580,ST板块;消费电子概念;海峡两岸;人民币贬值受益,22,4,603580.SH
603168,三胎概念;民营医院;养老概念;眼科医疗;流感;仿制药一致性评价;医药电商,17,7,603168.SH
002587,MiniLED;MicroLED概念;足球概念;智慧灯杆;柔性屏(折叠屏);虚拟现实;体育产业;人脸识别;MR(混合现实);物联网;语音技术;粤港澳大湾区;智慧城市;华为概念;消费电子概念;5G;元宇宙;机器人概念;在线教育;人工智能;专精特新;抖音概念(字节概念);数字经济;腾讯概念;区块链;信创;智慧政务;苹果概念;互联网金融;虚拟数字人;AIGC概念;华为鲲鹏;广东自贸区;旅游概念;ChatGPT概念;英伟达概念;AI应用,33,37,002587.SZ
